run_id,depth,schedule,seed,checkpoint_label,epoch,train_acc,val_acc,D_within,D_between,within_between_ratio,num_examples,analysis_set
depth3_bal_MMAMAA,3,MMAMAA,0,random_init,0,,,0.07199933689087629,0.05792931516198118,1.242882583533962,500,val
depth3_bal_MMAMAA,3,MMAMAA,0,best_val,46325,1.0,0.04699738903394256,13743.702927734375,11279.176319176318,1.2185023568049014,500,val
depth3_bal_MMAMAA,3,MMAMAA,0,final,50000,0.9993472584856397,0.02741514360313316,11654.506939453126,9268.433719433719,1.2574408246580406,500,val
