run_id,depth,schedule,seed,checkpoint_label,epoch,train_acc,val_acc,final_rep_erank,rank_nonzero,top1_mass,top5_mass,top10_mass,top20_mass,singular_values_path
depth4_bal_AMAAAMMM,4,AMAAAMMM,0,best_val,3125,1.0,1.0,7.714865055265858,128,0.31960553378042944,0.7996711791229836,0.9487717932811446,0.9912562097374406,/jumbo/lisp/f006j44/erank/erank-interp/outputs/arch_order_sweep_6gpu/spectra/depth4_bal_AMAAAMMM_best_val_singular_values.npy
