run_name,variant,seed,epoch,checkpoint_label,train_acc,val_acc,train_loss,val_loss,checkpoint_path,is_model_only,is_full_checkpoint
freeze_M0_seed2,freeze_M0,2,0,random_init,,,,,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/random_init_checkpoint.pt,0,1
freeze_M0_seed2,freeze_M0,2,10,periodic_modelonly,0.03361618798955614,0.0026109660574412533,4.535531719525655,4.736521402994792,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep10.pt,1,0
freeze_M0_seed2,freeze_M0,2,20,periodic_modelonly,0.060378590078328985,0.0026109660574412533,4.174508889516194,4.736521402994792,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep20.pt,1,0
freeze_M0_seed2,freeze_M0,2,30,periodic_modelonly,0.135443864229765,0.0039164490861618795,3.6108229557673135,5.864072163899739,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep30.pt,1,0
freeze_M0_seed2,freeze_M0,2,40,periodic_modelonly,0.3175587467362924,0.0039164490861618795,2.720677455266317,5.864072163899739,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep40.pt,1,0
freeze_M0_seed2,freeze_M0,2,50,periodic_modelonly,0.5486292428198434,0.0039164490861618795,1.7416600187619526,9.950862248738607,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep50.pt,1,0
freeze_M0_seed2,freeze_M0,2,60,periodic_modelonly,0.7888381201044387,0.0039164490861618795,0.9191343237956365,9.950862248738607,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep60.pt,1,0
freeze_M0_seed2,freeze_M0,2,70,periodic_modelonly,0.8792428198433421,0.0039164490861618795,0.6181866154074669,9.950862248738607,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep70.pt,1,0
freeze_M0_seed2,freeze_M0,2,80,periodic_modelonly,0.9347258485639687,0.006527415143603133,0.4027208611369133,15.057149887084961,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep80.pt,1,0
freeze_M0_seed2,freeze_M0,2,90,periodic_modelonly,0.9931462140992167,0.006527415143603133,0.18095041438937187,15.057149887084961,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep90.pt,1,0
freeze_M0_seed2,freeze_M0,2,100,first_train_acc_ge_0.99,0.9947780678851175,0.006527415143603133,0.1451235649486383,15.512920379638672,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/event_first_train_acc_ge_0.99_ep100.pt,0,1
freeze_M0_seed2,freeze_M0,2,100,periodic_full,0.9947780678851175,0.006527415143603133,0.1451235649486383,15.512920379638672,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_full_ep100.pt,0,1
freeze_M0_seed2,freeze_M0,2,110,periodic_modelonly,0.9872715404699739,0.006527415143603133,0.20109853769342104,15.512920379638672,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep110.pt,1,0
freeze_M0_seed2,freeze_M0,2,120,periodic_modelonly,1.0,0.006527415143603133,0.0955426748842001,15.512920379638672,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep120.pt,1,0
freeze_M0_seed2,freeze_M0,2,130,periodic_modelonly,0.952023498694517,0.009138381201044387,0.3189188539981842,15.135713577270508,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep130.pt,1,0
freeze_M0_seed2,freeze_M0,2,140,periodic_modelonly,0.9996736292428199,0.009138381201044387,0.09460727994640668,15.135713577270508,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep140.pt,1,0
freeze_M0_seed2,freeze_M0,2,150,periodic_modelonly,0.9983681462140992,0.006527415143603133,0.08854170454045136,14.548797607421875,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep150.pt,1,0
freeze_M0_seed2,freeze_M0,2,160,periodic_modelonly,0.9983681462140992,0.006527415143603133,0.09539995652933915,14.548797607421875,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep160.pt,1,0
freeze_M0_seed2,freeze_M0,2,170,periodic_modelonly,0.9967362924281984,0.006527415143603133,0.12675041891634464,14.548797607421875,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep170.pt,1,0
freeze_M0_seed2,freeze_M0,2,180,periodic_modelonly,1.0,0.006527415143603133,0.07047629604736964,14.372807184855143,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep180.pt,1,0
freeze_M0_seed2,freeze_M0,2,190,periodic_modelonly,1.0,0.006527415143603133,0.0732457668830951,14.372807184855143,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep190.pt,1,0
freeze_M0_seed2,freeze_M0,2,200,periodic_full,0.952023498694517,0.005221932114882507,0.298133456458648,14.053929328918457,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_full_ep200.pt,0,1
freeze_M0_seed2,freeze_M0,2,210,periodic_modelonly,0.9947780678851175,0.005221932114882507,0.10330053480962913,14.053929328918457,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep210.pt,1,0
freeze_M0_seed2,freeze_M0,2,220,periodic_modelonly,0.9947780678851175,0.005221932114882507,0.1053377731392781,14.053929328918457,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep220.pt,1,0
freeze_M0_seed2,freeze_M0,2,230,periodic_modelonly,1.0,0.0026109660574412533,0.05766270495951176,14.22541364034017,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep230.pt,1,0
freeze_M0_seed2,freeze_M0,2,240,periodic_modelonly,0.9967362924281984,0.0026109660574412533,0.09681781629721324,14.22541364034017,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep240.pt,1,0
freeze_M0_seed2,freeze_M0,2,250,periodic_modelonly,0.9327676240208878,0.005221932114882507,0.3154078498482704,14.249312400817871,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep250.pt,1,0
freeze_M0_seed2,freeze_M0,2,260,periodic_modelonly,0.9947780678851175,0.005221932114882507,0.08399936867256959,14.249312400817871,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep260.pt,1,0
freeze_M0_seed2,freeze_M0,2,270,periodic_modelonly,1.0,0.005221932114882507,0.05268804170191288,14.249312400817871,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep270.pt,1,0
freeze_M0_seed2,freeze_M0,2,280,periodic_modelonly,1.0,0.006527415143603133,0.05601127135256926,13.580106099446615,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep280.pt,1,0
freeze_M0_seed2,freeze_M0,2,290,periodic_modelonly,1.0,0.006527415143603133,0.05569994325439135,13.580106099446615,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep290.pt,1,0
freeze_M0_seed2,freeze_M0,2,300,periodic_full,0.9977154046997389,0.005221932114882507,0.0664681935062011,13.780995686848959,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_full_ep300.pt,0,1
freeze_M0_seed2,freeze_M0,2,310,periodic_modelonly,0.9804177545691906,0.005221932114882507,0.168437788883845,13.780995686848959,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep310.pt,1,0
freeze_M0_seed2,freeze_M0,2,320,periodic_modelonly,1.0,0.005221932114882507,0.04792947011689345,13.780995686848959,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep320.pt,1,0
freeze_M0_seed2,freeze_M0,2,330,periodic_modelonly,1.0,0.0039164490861618795,0.0462308581918478,13.791558901468912,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep330.pt,1,0
freeze_M0_seed2,freeze_M0,2,340,periodic_modelonly,1.0,0.0039164490861618795,0.0476456539084514,13.791558901468912,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_M0_seed2/checkpoints/periodic_modelonly_ep340.pt,1,0
