epoch,layer_0_pre,layer_0_mid,layer_0_post,layer_0_delta_attn,layer_0_delta_mlp,layer_1_pre,layer_1_mid,layer_1_post,layer_1_delta_attn,layer_1_delta_mlp,layer_2_pre,layer_2_mid,layer_2_post,layer_2_delta_attn,layer_2_delta_mlp,layer_3_pre,layer_3_mid,layer_3_post,layer_3_delta_attn,layer_3_delta_mlp
12000,1.0000000000000349,3.5913248741826647,3.3555726112271236,2.5913248741826296,-0.23575226295554108,3.3555726112271236,3.4631012152271095,4.247297352586878,0.10752860399998587,0.7841961373597681,4.247297352586878,3.408045058208353,5.084842095895371,-0.8392522943785248,1.676797037687018,5.084842095895371,8.974998336475782,14.07380464330003,3.890156240580411,5.0988063068242475
13000,1.0000000000000444,3.0495525762207363,2.7818644182575962,2.049552576220692,-0.26768815796314005,2.7818644182575962,2.9767046170579263,3.835782991237613,0.1948401988003301,0.8590783741796866,3.835782991237613,3.1188074308134968,4.752372924315079,-0.7169755604241161,1.6335654935015822,4.752372924315079,8.677535106997615,13.559651470368433,3.925162182682536,4.882116363370818
14000,1.000000000000044,2.891180623447429,2.419451661564724,1.8911806234473851,-0.4717289618827052,2.419451661564724,2.530111332261627,3.6306074704192843,0.11065967069690297,1.1004961381576575,3.6306074704192843,2.792053944681956,4.168927449240936,-0.8385535257373284,1.3768735045589802,4.168927449240936,7.835852068272641,12.199011608798797,3.666924619031705,4.363159540526156
15000,1.0000000000000364,2.8925919878001594,2.4520338424993127,1.892591987800123,-0.4405581453008467,2.4520338424993127,2.570381280177268,3.5922450203868386,0.11834743767795519,1.0218637402095707,3.5922450203868386,2.6477017509431287,4.124192964211741,-0.9445432694437099,1.4764912132686128,4.124192964211741,7.26352994945355,10.736356319377935,3.1393369852418083,3.472826369924385
16000,1.0000000000000409,2.9657895942271284,2.7171603800055215,1.9657895942270875,-0.2486292142216069,2.7171603800055215,2.773884078078959,3.9858862750399666,0.05672369807343758,1.2120021969610075,3.9858862750399666,3.002657695840336,4.342396335539017,-0.9832285791996305,1.3397386396986808,4.342396335539017,7.258033690437152,10.701993073525166,2.915637354898135,3.443959383088014
17000,1.0000000000000457,2.860946367223078,2.5803321141051936,1.8609463672230322,-0.28061425311788435,2.5803321141051936,2.6814015619457665,3.848190672559744,0.10106944784057292,1.1667891106139776,3.848190672559744,3.135781835822782,4.523543209979525,-0.7124088367369623,1.3877613741567436,4.523543209979525,7.4721750109925384,10.89013872431924,2.948631801013013,3.417963713326701
18000,1.0000000000000422,2.7619102127051836,2.427540366915853,1.7619102127051414,-0.3343698457893307,2.427540366915853,2.606776305661975,3.5478885557212836,0.17923593874612198,0.9411122500593088,3.5478885557212836,2.5586800252798825,4.188513371997146,-0.9892085304414011,1.6298333467172639,4.188513371997146,7.079203678163454,11.011000150886627,2.8906903061663076,3.931796472723173
19000,1.0000000000000382,2.8924657850294184,2.5260840892953227,1.8924657850293802,-0.36638169573409574,2.5260840892953227,2.7920353057732106,3.8772028672601766,0.2659512164778879,1.085167561486966,3.8772028672601766,2.8187657432984796,4.397498377150492,-1.058437123961697,1.5787326338520122,4.397498377150492,7.300758303753319,11.498785605628207,2.9032599266028267,4.198027301874888
20000,1.0000000000000433,2.617226186129712,2.202421019157019,1.6172261861296688,-0.4148051669726933,2.202421019157019,2.312927618885508,3.231228901557499,0.11050659972848909,0.9183012826719912,3.231228901557499,2.5088523930989735,4.0095653433126195,-0.7223765084585256,1.500712950213646,4.0095653433126195,7.170192886642104,11.05691369752736,3.1606275433294844,3.8867208108852562
21000,1.0000000000000397,2.3408646563802584,2.1980675385049837,1.3408646563802187,-0.14279711787527472,2.1980675385049837,2.436117673967228,2.2629747140490886,0.2380501354622444,-0.17314295991813955,2.2629747140490886,2.2769786095283124,3.089031727753527,0.014003895479223871,0.8120531182252146,3.089031727753527,5.762392695729333,12.758502233857328,2.673360967975806,6.996109538127995
22000,1.0000000000000415,2.0513042669711665,2.0040290391086226,1.051304266971125,-0.0472752278625439,2.0040290391086226,2.9826998187729385,2.6859607368245575,0.9786707796643159,-0.29673908194838106,2.6859607368245575,2.6532541419858195,3.407243580512518,-0.032706594838737946,0.7539894385266983,3.407243580512518,5.658919511742311,19.4556265416493,2.251675931229793,13.796707029906987
23000,1.0000000000000395,2.049283695861807,1.7913468340428826,1.0492836958617673,-0.25793686181892417,1.7913468340428826,2.823391531983137,3.062432479046053,1.0320446979402544,0.2390409470629158,3.062432479046053,3.388774266481189,3.406811843750811,0.326341787435136,0.018037577269621963,3.406811843750811,5.260469416185177,11.38405603761164,1.8536575724343658,6.123586621426463
24000,1.0000000000000335,2.0053668413581676,1.9337241008455603,1.005366841358134,-0.07164274051260722,1.9337241008455603,2.575761239154655,2.4670200490115266,0.6420371383090948,-0.10874119014312855,2.4670200490115266,4.086699241143862,5.479839390966412,1.619679192132335,1.3931401498225506,5.479839390966412,7.7695214153226,19.467091856798227,2.289682024356188,11.697570441475627
25000,1.0000000000000397,2.079845610857485,2.073507359412836,1.0798456108574455,-0.006338251444649057,2.073507359412836,2.445890572399229,2.299116995191311,0.37238321298639265,-0.14677357720791795,2.299116995191311,4.424277722122202,5.156232094724358,2.125160726930891,0.7319543726021562,5.156232094724358,7.08879695410301,13.213754530543966,1.932564859378652,6.124957576440956
26000,1.0000000000000415,1.9961590779114329,2.0344433517700478,0.9961590779113914,0.03828427385861488,2.0344433517700478,2.482157617724257,3.1738848451970196,0.44771426595420927,0.6917272274727626,3.1738848451970196,4.5408023409756,6.1099932924985145,1.3669174957785803,1.5691909515229145,6.1099932924985145,7.72923468174779,17.432631782045917,1.6192413892492752,9.703397100298126
27000,1.0000000000000226,2.0221891411962494,2.0484452073349653,1.0221891411962267,0.026256066138715894,2.0484452073349653,2.5184282735051244,3.394417620570147,0.46998306617015917,0.8759893470650226,3.394417620570147,4.9611454331481015,6.624678135533656,1.5667278125779545,1.6635327023855542,6.624678135533656,7.9219700706504605,16.17627227351207,1.2972919351168049,8.25430220286161
28000,1.0000000000000433,2.004032025346822,2.1292855023040853,1.0040320253467787,0.1252534769572633,2.1292855023040853,2.4800119663239326,3.649406693877648,0.3507264640198473,1.1693947275537155,3.649406693877648,5.28245421082998,6.966890670972139,1.6330475169523315,1.6844364601421598,6.966890670972139,8.064132849679327,17.116812844269187,1.0972421787071873,9.05267999458986
29000,1.0000000000000382,2.0011817168449753,2.222089890988668,1.001181716844937,0.2209081741436929,2.222089890988668,2.6112247821838466,3.938813011082681,0.3891348911951784,1.3275882288988345,3.938813011082681,5.754312504434935,7.05311102472134,1.8154994933522541,1.2987985202864047,7.05311102472134,8.371883452341189,18.20614017112553,1.318772427619849,9.83425671878434
30000,1.00000000000003,2.003034152866281,2.297494900107332,1.003034152866251,0.2944607472410512,2.297494900107332,2.7175567137209837,4.24186197302125,0.4200618136136516,1.5243052593002666,4.24186197302125,6.106119603417559,7.463931192149382,1.8642576303963088,1.3578115887318232,7.463931192149382,9.188868286498208,20.998484806534197,1.7249370943488254,11.80961652003599
31000,1.0000000000000222,2.0006648252815262,2.398957368250097,1.000664825281504,0.39829254296857064,2.398957368250097,2.639018817238878,4.244143660906306,0.24006144898878112,1.605124843667428,4.244143660906306,5.905184102100636,7.054231054385969,1.6610404411943298,1.1490469522853335,7.054231054385969,8.740574349528856,21.00372218421171,1.686343295142887,12.263147834682854
32000,1.0000000000000406,2.00179729488658,2.472706680208381,1.0017972948865392,0.47090938532180093,2.472706680208381,2.5537724159794837,4.183116318386654,0.08106573577110288,1.6293439024071703,4.183116318386654,6.003188156726559,7.346806107195311,1.8200718383399046,1.3436179504687527,7.346806107195311,9.184019142060619,22.944228325358647,1.8372130348653073,13.760209183298029
33000,1.0000000000000273,2.001439377637807,2.5167530026588505,1.00143937763778,0.5153136250210433,2.5167530026588505,2.5023355766325786,3.9917682741088636,-0.01441742602627194,1.489432697476285,3.9917682741088636,5.781250884226252,7.105455540563466,1.7894826101173886,1.3242046563372138,7.105455540563466,8.586007541842154,22.2938370349494,1.4805520012786877,13.707829493107248
34000,1.0000000000000462,2.0032167087075807,2.533321471285837,1.0032167087075345,0.5301047625782562,2.533321471285837,2.517591098976259,3.9863700118464838,-0.015730372309577856,1.4687789128702247,3.9863700118464838,5.711852145034496,7.114119223217933,1.7254821331880121,1.4022670781834368,7.114119223217933,8.537116004579037,22.084737957213886,1.4229967813611042,13.547621952634849
35000,1.000000000000044,2.002427742771949,2.553696004340425,1.0024277427719048,0.5512682615684761,2.553696004340425,2.541189320528408,3.982568701087752,-0.012506683812016917,1.441379380559344,3.982568701087752,5.793077556983679,6.8628506620403575,1.810508855895927,1.0697731050566786,6.8628506620403575,8.590852260920178,22.190715627731983,1.7280015988798203,13.599863366811805
36000,1.0000000000000417,2.0037126425237366,2.586742440741544,1.0037126425236949,0.5830297982178072,2.586742440741544,2.507682820201343,3.9522337664481397,-0.07905962054020099,1.444550946246797,3.9522337664481397,5.780088356472343,6.99338294823346,1.8278545900242036,1.2132945917611169,6.99338294823346,8.848675712536089,23.246279677572673,1.8552927643026287,14.397603965036584
37000,1.0000000000000426,2.0059954242714486,2.549847483334581,1.005995424271406,0.5438520590631324,2.549847483334581,2.423835591540885,3.8857648298660097,-0.12601189179369587,1.4619292383251246,3.8857648298660097,5.787186380272476,7.235694285916913,1.9014215504064662,1.448507905644437,7.235694285916913,8.960984997093467,24.66280598093194,1.7252907111765543,15.701820983838472
38000,1.0000000000000324,2.004231396674158,2.58876671517118,1.0042313966741254,0.5845353184970223,2.58876671517118,2.4071765541391557,3.9086375586478193,-0.18159016103202452,1.5014610045086636,3.9086375586478193,5.926259250123523,7.204219911026185,2.0176216914757035,1.2779606609026626,7.204219911026185,8.53047705407121,23.797078394767894,1.3262571430450238,15.266601340696685
39000,1.0000000000000324,2.007146344131412,2.5722211843649663,1.0071463441313795,0.5650748402335544,2.5722211843649663,2.4125164398935115,3.943015314235332,-0.15970474447145477,1.5304988743418204,3.943015314235332,6.046484212124375,7.271437139271686,2.1034688978890435,1.224952927147311,7.271437139271686,8.997844119219176,24.36591743607169,1.7264069799474893,15.368073316852515
40000,1.0000000000000422,1.99817633757466,2.447649972486518,0.9981763375746178,0.4494736349118582,2.447649972486518,2.4536616456926703,4.043894504124278,0.006011673206152146,1.5902328584316079,4.043894504124278,6.435077948363954,8.186758906803412,2.391183444239676,1.751680958439458,8.186758906803412,10.155123760533744,26.537282335488836,1.968364853730332,16.382158574955092
41000,1.0000000000000329,2.001372692797272,2.4104742343391417,1.001372692797239,0.40910154154186973,2.4104742343391417,2.4241697779876104,4.061287276952775,0.0136955436484687,1.6371174989651642,4.061287276952775,6.459802073763711,7.7804823706035995,2.398514796810937,1.320680296839888,7.7804823706035995,9.595771170218264,26.250441048818242,1.815288799614664,16.65466987859998
42000,1.0000000000000357,1.9986450533646112,2.4204743304858654,0.9986450533645754,0.4218292771212542,2.4204743304858654,2.427414487546998,3.9682605359434744,0.006940157061132712,1.5408460483964763,3.9682605359434744,6.105623919429555,7.216520829765489,2.137363383486081,1.110896910335934,7.216520829765489,9.120779893039131,26.129940148890757,1.904259063273642,17.009160255851626
43000,1.0000000000000324,2.001808272027011,2.386926230220625,1.0018082720269788,0.38511795819361394,2.386926230220625,2.4001982616533035,3.8990201720054567,0.01327203143267841,1.4988219103521532,3.8990201720054567,6.15651776684333,7.417341152580222,2.2574975948378735,1.2608233857368916,7.417341152580222,8.805001480131798,25.787892772613755,1.3876603275515764,16.98289129248196
44000,1.0000000000000318,2.001640877175772,2.4002838148309413,1.0016408771757404,0.3986429376551692,2.4002838148309413,2.323502100216016,3.872434987306671,-0.07678171461492544,1.548932887090655,3.872434987306671,6.033128918096084,7.3559201540986745,2.1606939307894133,1.3227912360025904,7.3559201540986745,9.032423227628978,25.48354771410681,1.676503073530304,16.45112448647783
45000,1.000000000000028,2.0015482970123344,2.447227799456235,1.0015482970123064,0.4456795024439004,2.447227799456235,2.5176637291234965,3.916041453444484,0.07043592966726164,1.3983777243209876,3.916041453444484,6.125198653193433,6.971389378257408,2.2091571997489488,0.8461907250639751,6.971389378257408,9.232300187833257,24.67421007472535,2.260910809575849,15.441909886892095
46000,1.0000000000000304,1.9997962855090694,2.475401900070178,0.999796285509039,0.4756056145611087,2.475401900070178,2.40470525163378,3.8361940908735845,-0.07069664843639822,1.4314888392398046,3.8361940908735845,6.191804551339325,7.172488267387622,2.35561046046574,0.9806837160482971,7.172488267387622,9.147103929972069,25.250171811871777,1.9746156625844469,16.103067881899708
47000,1.0000000000000342,2.00043266111325,2.442269150933043,1.0004326611132157,0.44183648981979307,2.442269150933043,2.3734866501836747,3.8440793480880844,-0.06878250074936831,1.4705926979044097,3.8440793480880844,6.208765392820174,7.334831326511058,2.36468604473209,1.1260659336908834,7.334831326511058,9.30984484598417,25.089771921637325,1.9750135194731122,15.779927075653156
48000,1.000000000000029,2.0008651734916323,2.4412694312521244,1.0008651734916032,0.4404042577604921,2.4412694312521244,2.5577931854163616,3.9015360130158863,0.11652375416423721,1.3437428275995247,3.9015360130158863,5.937077322437539,6.620724382191109,2.035541309421653,0.6836470597535698,6.620724382191109,8.845623519522082,24.19912535546515,2.224899137330973,15.353501835943067
49000,1.0000000000000417,1.9675858687883938,2.474856632146672,0.9675858687883521,0.507270763358278,2.474856632146672,2.6313259210733744,3.552672706581785,0.15646928892670253,0.9213467855084105,3.552672706581785,5.027233500937011,7.41027256351767,1.474560794355226,2.383039062580659,7.41027256351767,11.57566156209059,24.846314380623266,4.1653889985729196,13.270652818532676
50000,1.0000000000000488,1.9990823028861926,2.6146636006039374,0.9990823028861437,0.6155812977177448,2.6146636006039374,2.542526517204813,3.197637214462464,-0.07213708339912461,0.6551106972576513,3.197637214462464,4.657154797247716,6.807457474541775,1.459517582785252,2.150302677294059,6.807457474541775,10.381272797961461,28.735007411982686,3.5738153234196863,18.353734614021224
