epoch,layer_0_pre,layer_0_mid,layer_0_post,layer_0_delta_attn,layer_0_delta_mlp,layer_1_pre,layer_1_mid,layer_1_post,layer_1_delta_attn,layer_1_delta_mlp,layer_2_pre,layer_2_mid,layer_2_post,layer_2_delta_attn,layer_2_delta_mlp,layer_3_pre,layer_3_mid,layer_3_post,layer_3_delta_attn,layer_3_delta_mlp
11000,1.0000000000000406,6.199275144549655,6.199275144549655,5.199275144549614,0.0,6.199275144549655,6.116929104016137,6.116929104016137,-0.08234604053351813,0.0,6.116929104016137,6.116929104016137,7.5187903817304855,0.0,1.4018612777143487,7.5187903817304855,7.5187903817304855,13.163676322211845,0.0,5.64488594048136
12000,1.000000000000043,6.217871375904022,6.217871375904022,5.217871375903979,0.0,6.217871375904022,6.49951750028136,6.49951750028136,0.28164612437733805,0.0,6.49951750028136,6.49951750028136,7.9247035559331485,0.0,1.4251860556517881,7.9247035559331485,7.9247035559331485,13.030977489950944,0.0,5.106273934017795
13000,1.0000000000000429,6.195596699621704,6.195596699621704,5.195596699621661,0.0,6.195596699621704,6.71792972377567,6.71792972377567,0.5223330241539665,0.0,6.71792972377567,6.71792972377567,8.02300899239314,0.0,1.3050792686174688,8.02300899239314,8.02300899239314,13.141434002262526,0.0,5.118425009869387
14000,1.000000000000041,6.341885203644191,6.341885203644191,5.34188520364415,0.0,6.341885203644191,6.223685320088595,6.223685320088595,-0.11819988355559552,0.0,6.223685320088595,6.223685320088595,7.309471903561609,0.0,1.0857865834730136,7.309471903561609,7.309471903561609,12.765138264373038,0.0,5.455666360811429
15000,1.0000000000000466,6.101206031013332,6.101206031013332,5.101206031013286,0.0,6.101206031013332,6.629013554318251,6.629013554318251,0.5278075233049195,0.0,6.629013554318251,6.629013554318251,7.796483436232816,0.0,1.167469881914565,7.796483436232816,7.796483436232816,12.83285435375674,0.0,5.036370917523924
16000,1.0000000000000442,5.617539383353527,5.617539383353527,4.617539383353483,0.0,5.617539383353527,6.78825016100464,6.78825016100464,1.170710777651113,0.0,6.78825016100464,6.78825016100464,7.598260142380274,0.0,0.8100099813756332,7.598260142380274,7.598260142380274,12.258883505655097,0.0,4.660623363274824
17000,1.0000000000000453,5.349089579844971,5.349089579844971,4.349089579844926,0.0,5.349089579844971,6.337620464620277,6.337620464620277,0.9885308847753054,0.0,6.337620464620277,6.337620464620277,7.47995354625576,0.0,1.142333081635483,7.47995354625576,7.47995354625576,11.659988188789132,0.0,4.180034642533372
18000,1.0000000000000404,5.0598480849601035,5.0598480849601035,4.059848084960063,0.0,5.0598480849601035,6.267405257030093,6.267405257030093,1.2075571720699898,0.0,6.267405257030093,6.267405257030093,7.669511341500802,0.0,1.4021060844707085,7.669511341500802,7.669511341500802,11.4281732898421,0.0,3.758661948341298
19000,1.0000000000000435,4.911372575231175,4.911372575231175,3.9113725752311312,0.0,4.911372575231175,6.578135017390185,6.578135017390185,1.6667624421590101,0.0,6.578135017390185,6.578135017390185,7.8213942469645765,0.0,1.2432592295743916,7.8213942469645765,7.8213942469645765,11.76029831513544,0.0,3.9389040681708636
20000,1.0000000000000453,4.8761737170179575,4.8761737170179575,3.8761737170179122,0.0,4.8761737170179575,6.040649293705284,6.040649293705284,1.1644755766873267,0.0,6.040649293705284,6.040649293705284,7.570691137299466,0.0,1.5300418435941818,7.570691137299466,7.570691137299466,11.296512255173406,0.0,3.7258211178739398
21000,1.0000000000000397,4.797218725666352,4.797218725666352,3.797218725666312,0.0,4.797218725666352,6.653430202854537,6.653430202854537,1.856211477188185,0.0,6.653430202854537,6.653430202854537,8.193280767119195,0.0,1.5398505642646576,8.193280767119195,8.193280767119195,11.66725448173388,0.0,3.4739737146146847
22000,1.000000000000041,4.912058807175822,4.912058807175822,3.9120588071757814,0.0,4.912058807175822,5.973517750785158,5.973517750785158,1.0614589436093356,0.0,5.973517750785158,5.973517750785158,7.451053107437823,0.0,1.4775353566526652,7.451053107437823,7.451053107437823,9.8748054607172,0.0,2.4237523532793768
23000,1.000000000000036,4.791107011926062,4.791107011926062,3.791107011926026,0.0,4.791107011926062,6.399098137611726,6.399098137611726,1.6079911256856638,0.0,6.399098137611726,6.399098137611726,7.83313242263064,0.0,1.4340342850189138,7.83313242263064,7.83313242263064,11.710584462546244,0.0,3.877452039915604
24000,1.0000000000000377,4.8307199654740165,4.8307199654740165,3.8307199654739787,0.0,4.8307199654740165,6.464340910680023,6.464340910680023,1.6336209452060064,0.0,6.464340910680023,6.464340910680023,7.8460441867199355,0.0,1.3817032760399126,7.8460441867199355,7.8460441867199355,11.428429413462851,0.0,3.5823852267429155
25000,1.0000000000000409,4.887223079190281,4.887223079190281,3.88722307919024,0.0,4.887223079190281,6.02382239855543,6.02382239855543,1.136599319365149,0.0,6.02382239855543,6.02382239855543,7.4940535789815375,0.0,1.470231180426108,7.4940535789815375,7.4940535789815375,10.50627626775746,0.0,3.012222688775923
26000,1.0000000000000424,4.705355303390588,4.705355303390588,3.7053553033905455,0.0,4.705355303390588,6.277011775687908,6.277011775687908,1.5716564722973194,0.0,6.277011775687908,6.277011775687908,7.661659895125598,0.0,1.3846481194376903,7.661659895125598,7.661659895125598,11.145039708438429,0.0,3.4833798133128306
27000,1.0000000000000429,4.906594446702272,4.906594446702272,3.906594446702229,0.0,4.906594446702272,6.782608988699365,6.782608988699365,1.876014541997093,0.0,6.782608988699365,6.782608988699365,7.964989293857501,0.0,1.1823803051581363,7.964989293857501,7.964989293857501,11.23350117313395,0.0,3.268511879276449
28000,1.0000000000000382,4.933790135801298,4.933790135801298,3.93379013580126,0.0,4.933790135801298,6.1970924898342625,6.1970924898342625,1.2633023540329642,0.0,6.1970924898342625,6.1970924898342625,7.58130832650077,0.0,1.3842158366665078,7.58130832650077,7.58130832650077,10.640971237575647,0.0,3.0596629110748763
29000,1.000000000000047,4.98060793100019,4.98060793100019,3.9806079310001428,0.0,4.98060793100019,6.11389276163228,6.11389276163228,1.13328483063209,0.0,6.11389276163228,6.11389276163228,7.345438223180601,0.0,1.231545461548321,7.345438223180601,7.345438223180601,9.964161240614462,0.0,2.6187230174338616
30000,1.0000000000000364,5.051276914076223,5.051276914076223,4.051276914076187,0.0,5.051276914076223,6.882150916288083,6.882150916288083,1.8308740022118597,0.0,6.882150916288083,6.882150916288083,8.04107689906779,0.0,1.1589259827797065,8.04107689906779,8.04107689906779,11.407155318517548,0.0,3.3660784194497584
31000,1.0000000000000406,5.008631788619891,5.008631788619891,4.00863178861985,0.0,5.008631788619891,6.842564440257033,6.842564440257033,1.8339326516371424,0.0,6.842564440257033,6.842564440257033,8.02244855148823,0.0,1.179884111231197,8.02244855148823,8.02244855148823,11.956414696932413,0.0,3.9339661454441828
32000,1.0000000000000464,4.740649535145555,4.740649535145555,3.7406495351455087,0.0,4.740649535145555,6.647997753317722,6.647997753317722,1.9073482181721673,0.0,6.647997753317722,6.647997753317722,7.850744648629204,0.0,1.2027468953114822,7.850744648629204,7.850744648629204,11.625404085083234,0.0,3.77465943645403
33000,1.000000000000039,4.747806079746471,4.747806079746471,3.7478060797464323,0.0,4.747806079746471,6.596403379962214,6.596403379962214,1.8485973002157428,0.0,6.596403379962214,6.596403379962214,7.803751115473223,0.0,1.207347735511009,7.803751115473223,7.803751115473223,11.472483394066987,0.0,3.6687322785937644
34000,1.0000000000000415,4.959140351456508,4.959140351456508,3.9591403514564663,0.0,4.959140351456508,6.785184709391599,6.785184709391599,1.826044357935091,0.0,6.785184709391599,6.785184709391599,8.035672375308197,0.0,1.250487665916598,8.035672375308197,8.035672375308197,11.270489997840336,0.0,3.2348176225321392
35000,1.000000000000042,4.947783885433233,4.947783885433233,3.947783885433191,0.0,4.947783885433233,6.7397197948875585,6.7397197948875585,1.7919359094543257,0.0,6.7397197948875585,6.7397197948875585,7.873155377729743,0.0,1.1334355828421847,7.873155377729743,7.873155377729743,11.479646522224838,0.0,3.606491144495095
36000,1.000000000000042,4.876606793726019,4.876606793726019,3.876606793725977,0.0,4.876606793726019,6.646134047337522,6.646134047337522,1.7695272536115034,0.0,6.646134047337522,6.646134047337522,7.908999357448422,0.0,1.2628653101108993,7.908999357448422,7.908999357448422,11.510341449474152,0.0,3.601342092025731
37000,1.0000000000000433,4.672828195820991,4.672828195820991,3.672828195820948,0.0,4.672828195820991,6.337149803583698,6.337149803583698,1.664321607762707,0.0,6.337149803583698,6.337149803583698,7.596785670423448,0.0,1.2596358668397496,7.596785670423448,7.596785670423448,10.337201136575532,0.0,2.7404154661520836
38000,1.0000000000000475,4.825670527827371,4.825670527827371,3.8256705278273233,0.0,4.825670527827371,6.710435645383967,6.710435645383967,1.8847651175565963,0.0,6.710435645383967,6.710435645383967,7.933095027001909,0.0,1.2226593816179419,7.933095027001909,7.933095027001909,11.553485335535166,0.0,3.620390308533257
39000,1.0000000000000395,4.815041578448793,4.815041578448793,3.8150415784487532,0.0,4.815041578448793,6.530993909045388,6.530993909045388,1.7159523305965951,0.0,6.530993909045388,6.530993909045388,7.870895665829237,0.0,1.3399017567838492,7.870895665829237,7.870895665829237,10.208733893883503,0.0,2.3378382280542658
40000,1.0000000000000457,4.880869273123375,4.880869273123375,3.8808692731233294,0.0,4.880869273123375,6.656382171228306,6.656382171228306,1.7755128981049308,0.0,6.656382171228306,6.656382171228306,7.860993621953766,0.0,1.2046114507254604,7.860993621953766,7.860993621953766,11.493545006071251,0.0,3.632551384117485
41000,1.0000000000000495,4.86994573899911,4.86994573899911,3.8699457389990606,0.0,4.86994573899911,6.542738060250847,6.542738060250847,1.6727923212517366,0.0,6.542738060250847,6.542738060250847,7.678897562416305,0.0,1.1361595021654578,7.678897562416305,7.678897562416305,10.409254187476952,0.0,2.7303566250606472
42000,1.0000000000000346,4.851655339925424,4.851655339925424,3.851655339925389,0.0,4.851655339925424,6.604229080905385,6.604229080905385,1.7525737409799609,0.0,6.604229080905385,6.604229080905385,7.664188440255339,0.0,1.0599593593499543,7.664188440255339,7.664188440255339,11.126282501734813,0.0,3.4620940614794744
43000,1.0000000000000422,4.922619060658651,4.922619060658651,3.9226190606586084,0.0,4.922619060658651,6.5075028712150536,6.5075028712150536,1.584883810556403,0.0,6.5075028712150536,6.5075028712150536,7.587769364054408,0.0,1.0802664928393542,7.587769364054408,7.587769364054408,10.637724366323395,0.0,3.0499550022689874
44000,1.000000000000043,4.7673948518461104,4.7673948518461104,3.7673948518460674,0.0,4.7673948518461104,6.60916169085446,6.60916169085446,1.8417668390083497,0.0,6.60916169085446,6.60916169085446,7.610494431278516,0.0,1.001332740424056,7.610494431278516,7.610494431278516,11.118364321196651,0.0,3.507869889918135
45000,1.000000000000047,4.761870028829666,4.761870028829666,3.7618700288296187,0.0,4.761870028829666,6.463901678195156,6.463901678195156,1.7020316493654901,0.0,6.463901678195156,6.463901678195156,7.538123497578597,0.0,1.0742218193834407,7.538123497578597,7.538123497578597,10.553526763639955,0.0,3.015403266061358
46000,1.0000000000000413,4.807053571948357,4.807053571948357,3.8070535719483156,0.0,4.807053571948357,6.475701960243476,6.475701960243476,1.6686483882951189,0.0,6.475701960243476,6.475701960243476,7.687080066066313,0.0,1.2113781058228374,7.687080066066313,7.687080066066313,11.168564641747585,0.0,3.4814845756812716
47000,1.000000000000037,4.8729341286238546,4.8729341286238546,3.8729341286238173,0.0,4.8729341286238546,6.6880888409716235,6.6880888409716235,1.815154712347769,0.0,6.6880888409716235,6.6880888409716235,7.734549280714447,0.0,1.0464604397428232,7.734549280714447,7.734549280714447,11.020331534209854,0.0,3.285782253495407
48000,1.0000000000000477,4.908348910304227,4.908348910304227,3.908348910304179,0.0,4.908348910304227,6.825646619926837,6.825646619926837,1.91729770962261,0.0,6.825646619926837,6.825646619926837,7.798995115326773,0.0,0.9733484953999358,7.798995115326773,7.798995115326773,11.842474020988234,0.0,4.043478905661462
49000,1.0000000000000377,4.838117448634005,4.838117448634005,3.8381174486339673,0.0,4.838117448634005,6.124640820633398,6.124640820633398,1.286523371999393,0.0,6.124640820633398,6.124640820633398,7.318199392812629,0.0,1.1935585721792314,7.318199392812629,7.318199392812629,10.141883755830182,0.0,2.823684363017553
50000,1.0000000000000384,4.703035901575923,4.703035901575923,3.703035901575885,0.0,4.703035901575923,6.551059229144749,6.551059229144749,1.8480233275688258,0.0,6.551059229144749,6.551059229144749,7.730736704090449,0.0,1.1796774749457004,7.730736704090449,7.730736704090449,11.129731562419469,0.0,3.3989948583290195
