run_name,variant,seed,epoch,checkpoint_label,train_acc,val_acc,sum_delta_attn,sum_delta_mlp,final_rep_erank,layer0_delta_mlp,layer1_delta_mlp,layer2_delta_mlp,layer0_delta_attn,layer1_delta_attn,layer2_delta_attn
freeze_M0_seed1,freeze_M0,1,0,random_init,,,78.3173177602662,-12.191533179190913,67.12578458107534,-3.2393494067679143,-4.552582541047286,-4.399601231375712,67.66918120645003,8.853394510643824,1.7947420431723486
freeze_M0_seed1,freeze_M0,1,100,periodic_full,0.9546344647519582,0.005221932114882507,60.58412654508414,23.99210515317531,85.57623169825949,-2.9201347426861233,-11.638239563756947,38.55047945961838,36.5805914367501,2.2662173620131654,21.737317746320876
freeze_M0_seed1,freeze_M0,1,150,first_train_acc_ge_0.99,0.9951044386422977,0.005221932114882507,55.01719408743021,28.388398252854074,84.40559234028433,-1.468711639197636,-10.00768553193442,39.86479542398613,30.687661309664943,1.3220257656681298,23.00750701209714
freeze_M0_seed1,freeze_M0,1,200,periodic_full,0.9252610966057441,0.005221932114882507,49.9229362076145,32.71960825393123,83.64254446154577,0.047159551333258776,-7.951419636770698,40.62386833936867,26.206809023272694,1.381571035349939,22.33455614899187
freeze_M0_seed1,freeze_M0,1,300,periodic_full,0.9686684073107049,0.0039164490861618795,43.68702263645998,38.65052888876887,83.33755152522889,2.597425495435001,-5.533332628413927,41.586436021747794,20.417697525684705,0.5962566279873229,22.67306848278795
freeze_M0_seed1,freeze_M0,1,400,periodic_full,1.0,0.007832898172323759,40.59007859474471,40.04751546577945,81.63759406052421,3.8183554910871393,-4.921531958916951,41.15069193360926,17.73991456527409,-0.5356501503529252,23.385814179823548
freeze_M0_seed1,freeze_M0,1,500,periodic_full,1.0,0.009138381201044387,38.32055185668002,40.10163763844868,79.42218949512873,4.745953498628566,-4.46564321648216,39.82132735630227,16.20728945160611,-1.2572198958265233,23.370482300900434
freeze_M0_seed1,freeze_M0,1,600,periodic_full,1.0,0.006527415143603133,36.97084475838943,40.04505218692964,78.01589694531911,5.408207569896444,-4.241075226532638,38.877919843565834,15.41773667660665,-1.753816176782557,23.30692425856534
freeze_M0_seed1,freeze_M0,1,700,periodic_full,0.9807441253263708,0.007832898172323759,35.562122533631126,38.85697399391809,75.41909652754926,5.760908871413614,-4.25857155454681,37.35463667705128,14.98150953269142,-1.966661720631805,22.54727472157151
freeze_M0_seed1,freeze_M0,1,800,periodic_full,1.0,0.009138381201044387,35.79088171585455,42.97645856359422,79.76734027944882,6.275836988289097,-3.9891984962583606,40.68982007156349,14.791489853423354,-2.2562145016312343,23.255606364062437
