run_id,depth,schedule,seed,epoch,relative_epoch_to_tau,train_acc,val_acc,checkpoint_label,final_rep_erank,sum_delta_A,sum_delta_M,mean_delta_A,mean_delta_M,max_positive_delta_block_index,max_negative_delta_block_index
depth2_control_MMMM,2,MMMM,0,0,,,,random_init,1.0000000000000409,nan,-7.105427357601002e-15,nan,-1.7763568394002505e-15,1,0
depth2_control_MMMM,2,MMMM,0,1,,0.007832898172323759,0.010443864229765013,best_val,1.0000000000000349,nan,-1.5543122344752192e-15,nan,-3.885780586188048e-16,2,3
depth2_control_MMMM,2,MMMM,0,1000,,0.01174934725848564,0.007832898172323759,periodic,1.00000000000005,nan,5.329070518200751e-15,nan,1.3322676295501878e-15,3,0
depth2_control_MMMM,2,MMMM,0,2000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000422,nan,2.6645352591003757e-15,nan,6.661338147750939e-16,0,3
depth2_control_MMMM,2,MMMM,0,3000,,0.01174934725848564,0.007832898172323759,periodic,1.00000000000004,nan,1.5543122344752192e-15,nan,3.885780586188048e-16,0,1
depth2_control_MMMM,2,MMMM,0,4000,,0.01174934725848564,0.007832898172323759,periodic,1.000000000000037,nan,-5.551115123125783e-15,nan,-1.3877787807814457e-15,1,3
depth2_control_MMMM,2,MMMM,0,5000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000402,nan,-8.881784197001252e-16,nan,-2.220446049250313e-16,0,1
depth2_control_MMMM,2,MMMM,0,6000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000437,nan,2.220446049250313e-16,nan,5.551115123125783e-17,2,0
depth2_control_MMMM,2,MMMM,0,7000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000393,nan,-1.3322676295501878e-15,nan,-3.3306690738754696e-16,2,0
depth2_control_MMMM,2,MMMM,0,8000,,0.01174934725848564,0.007832898172323759,periodic,1.000000000000039,nan,-3.1086244689504383e-15,nan,-7.771561172376096e-16,2,3
depth2_control_MMMM,2,MMMM,0,9000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000417,nan,2.220446049250313e-16,nan,5.551115123125783e-17,1,0
depth2_control_MMMM,2,MMMM,0,10000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000466,nan,5.773159728050814e-15,nan,1.4432899320127035e-15,3,1
depth2_control_MMMM,2,MMMM,0,11000,,0.01174934725848564,0.007832898172323759,periodic,1.000000000000039,nan,-8.215650382226158e-15,nan,-2.0539125955565396e-15,2,1
depth2_control_MMMM,2,MMMM,0,12000,,0.01174934725848564,0.007832898172323759,periodic,1.000000000000045,nan,-5.773159728050814e-15,nan,-1.4432899320127035e-15,2,0
depth2_control_MMMM,2,MMMM,0,13000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000446,nan,7.993605777301127e-15,nan,1.9984014443252818e-15,3,2
depth2_control_MMMM,2,MMMM,0,14000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000338,nan,3.1086244689504383e-15,nan,7.771561172376096e-16,1,3
depth2_control_MMMM,2,MMMM,0,15000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000373,nan,-1.0436096431476471e-14,nan,-2.609024107869118e-15,3,2
depth2_control_MMMM,2,MMMM,0,16000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000477,nan,1.5765166949677223e-14,nan,3.941291737419306e-15,3,2
depth2_control_MMMM,2,MMMM,0,17000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000393,nan,6.661338147750939e-15,nan,1.6653345369377348e-15,0,1
