run_id,depth,schedule,seed,epoch,relative_epoch_to_tau,train_acc,val_acc,checkpoint_label,final_rep_erank,sum_delta_A,sum_delta_M,mean_delta_A,mean_delta_M,max_positive_delta_block_index,max_negative_delta_block_index
depth2_bal_MAAM,2,MAAM,0,0,-14075,,,random_init,75.78503809349323,75.31899332393502,-0.5339552304418338,37.65949666196751,-0.2669776152209169,1,3
depth2_bal_MAAM,2,MAAM,0,225,-13850,0.9970626631853786,0.007832898172323759,first_train_acc_ge_0.99,72.7882992533317,29.500365772156144,42.28793348117551,14.750182886078072,21.143966740587754,3,0
depth2_bal_MAAM,2,MAAM,0,1000,,1.0,0.005221932114882507,periodic,67.92879899494363,25.778084969332248,41.15071402561134,12.889042484666124,20.57535701280567,3,0
depth2_bal_MAAM,2,MAAM,0,2000,,0.9556135770234987,0.0026109660574412533,periodic,64.23309018040686,25.051530603017994,38.181559577388825,12.525765301508997,19.090779788694412,3,0
depth2_bal_MAAM,2,MAAM,0,3000,,0.985313315926893,0.005221932114882507,periodic,69.21409671948734,25.166647342334535,43.04744937715277,12.583323671167268,21.523724688576387,3,0
depth2_bal_MAAM,2,MAAM,0,4000,,1.0,0.0039164490861618795,periodic,64.27665899571612,24.539639934286292,38.737019061429784,12.269819967143146,19.368509530714892,3,0
depth2_bal_MAAM,2,MAAM,0,5000,,0.9951044386422977,0.006527415143603133,periodic,69.02458448599766,24.631403093935255,43.393181392062374,12.315701546967627,21.696590696031187,3,0
depth2_bal_MAAM,2,MAAM,0,6000,,0.9301566579634465,0.006527415143603133,periodic,69.60849004275512,24.906569220496426,43.70192082225866,12.453284610248213,21.85096041112933,3,0
depth2_bal_MAAM,2,MAAM,0,7000,,1.0,0.005221932114882507,periodic,67.51358999194258,24.433356818643414,42.08023317329912,12.216678409321707,21.04011658664956,3,0
depth2_bal_MAAM,2,MAAM,0,8000,,1.0,0.005221932114882507,periodic,63.43436932099562,24.214768307037865,38.219601013957714,12.107384153518932,19.109800506978857,3,0
depth2_bal_MAAM,2,MAAM,0,9000,,1.0,0.005221932114882507,periodic,64.98560122284569,23.971788673337464,40.01381254950818,11.985894336668732,20.00690627475409,3,0
depth2_bal_MAAM,2,MAAM,0,10000,,1.0,0.007832898172323759,periodic,65.29634123616974,24.361451212558293,39.9348900236114,12.180725606279147,19.9674450118057,3,0
depth2_bal_MAAM,2,MAAM,0,11000,,0.9977154046997389,0.014360313315926894,periodic,68.42802031074272,24.889749604235988,42.53827070650669,12.444874802117994,21.269135353253343,3,0
depth2_bal_MAAM,2,MAAM,0,12000,,1.0,0.03263707571801567,periodic,64.46112668389695,24.173339895558264,39.28778678833865,12.086669947779132,19.643893394169325,3,0
depth2_bal_MAAM,2,MAAM,0,12800,-1275,1.0,0.057441253263707574,first_val_acc_ge_0.05,60.09108142486532,23.625830438529434,35.465250986335846,11.812915219264717,17.732625493167923,3,0
depth2_bal_MAAM,2,MAAM,0,13000,,1.0,0.07441253263707572,periodic,62.74133262430774,23.815245598678757,37.926087025628945,11.907622799339379,18.963043512814473,3,0
depth2_bal_MAAM,2,MAAM,0,13725,-350,0.9748694516971279,0.34986945169712796,first_val_acc_ge_0.25,56.930216630787164,22.06070733362629,33.869509297160825,11.030353666813145,16.934754648580412,3,0
depth2_bal_MAAM,2,MAAM,0,13825,-250,1.0,0.5339425587467362,first_val_acc_ge_0.50,48.94930727960937,20.69062149987346,27.258685779735863,10.34531074993673,13.629342889867932,3,0
depth2_bal_MAAM,2,MAAM,0,13950,-125,1.0,0.7532637075718016,first_val_acc_ge_0.75,41.39297384953574,19.32841445614332,21.064559393392383,9.66420722807166,10.532279696696191,3,0
depth2_bal_MAAM,2,MAAM,0,14000,,1.0,0.8302872062663186,periodic,38.86681309882227,18.808675247971344,19.05813785085088,9.404337623985672,9.52906892542544,3,0
depth2_bal_MAAM,2,MAAM,0,14075,0,1.0,0.9751958224543081,first_val_acc_ge_0.95,34.252615673580195,17.43314635752546,15.819469316054692,8.71657317876273,7.909734658027346,3,0
depth2_bal_MAAM,2,MAAM,0,14125,50,1.0,1.0,best_val,31.505989465698743,16.490804093610652,14.015185372088053,8.245402046805326,7.007592686044027,3,0
depth2_bal_MAAM,2,MAAM,0,15000,925,1.0,1.0,periodic,23.720205509863987,12.827731193921672,9.892474315942279,6.413865596960836,4.946237157971139,3,0
depth2_bal_MAAM,2,MAAM,0,16000,1925,1.0,1.0,periodic,21.82644380843917,12.6808080248355,8.145635783603632,6.34040401241775,4.072817891801816,3,0
depth2_bal_MAAM,2,MAAM,0,17000,2925,1.0,1.0,periodic,22.118831460858793,12.412659981065525,8.706171479793237,6.206329990532763,4.353085739896619,3,0
depth2_bal_MAAM,2,MAAM,0,18000,3925,1.0,1.0,periodic,22.748285598296075,12.899917515190454,8.84836808310559,6.449958757595227,4.424184041552795,3,0
depth2_bal_MAAM,2,MAAM,0,19000,4925,1.0,1.0,periodic,22.050139738263432,12.435063462129472,8.615076276133914,6.217531731064736,4.307538138066957,3,0
depth2_bal_MAAM,2,MAAM,0,19200,5125,1.0,1.0,final,21.9284056893338,12.313873730654638,8.614531958679128,6.156936865327319,4.307265979339564,3,0
