run_id,depth,schedule,seed,epoch,relative_epoch_to_tau,train_acc,val_acc,checkpoint_label,final_rep_erank,sum_delta_A,sum_delta_M,mean_delta_A,mean_delta_M,max_positive_delta_block_index,max_negative_delta_block_index
depth4_bal_AMAMMAAM,4,AMAMMAAM,0,0,-2525,,,random_init,77.39648190519246,78.15759195063605,-1.7611100454436297,19.53939798765901,-0.4402775113609074,0,4
depth4_bal_AMAMMAAM,4,AMAMMAAM,0,175,-2350,0.9964099216710183,0.009138381201044387,first_train_acc_ge_0.99,80.32705522872638,53.70353403952577,25.623521189200567,13.425883509881443,6.405880297300142,7,1
depth4_bal_AMAMMAAM,4,AMAMMAAM,0,1000,,0.9268929503916449,0.006527415143603133,periodic,75.32719612582301,27.694461491420235,46.63273463440273,6.92361537285506,11.658183658600683,7,3
depth4_bal_AMAMMAAM,4,AMAMMAAM,0,1800,-725,1.0,0.05483028720626632,first_val_acc_ge_0.05,69.62913847555912,27.134532228029563,41.49460624752952,6.783633057007391,10.37365156188238,7,3
depth4_bal_AMAMMAAM,4,AMAMMAAM,0,2000,,1.0,0.09660574412532637,periodic,64.59444978444157,27.47468629254624,36.119763491895284,6.86867157313656,9.029940872973821,7,3
depth4_bal_AMAMMAAM,4,AMAMMAAM,0,2350,-175,1.0,0.2506527415143603,first_val_acc_ge_0.25,53.995986588903435,26.54434484094307,26.451641747960327,6.636086210235767,6.612910436990082,7,4
depth4_bal_AMAMMAAM,4,AMAMMAAM,0,2450,-75,1.0,0.7193211488250653,first_val_acc_ge_0.50,48.851886288765336,25.908949156889392,21.942937131875894,6.477237289222348,5.4857342829689735,7,3
depth4_bal_AMAMMAAM,4,AMAMMAAM,0,2475,-50,1.0,0.8237597911227154,first_val_acc_ge_0.75,42.53158607459784,24.359657624478274,17.17192845011953,6.089914406119569,4.292982112529883,7,3
depth4_bal_AMAMMAAM,4,AMAMMAAM,0,2525,0,1.0,0.9699738903394256,first_val_acc_ge_0.95,33.99386369997884,21.709955582761133,11.283908117217655,5.427488895690283,2.8209770293044136,7,3
depth4_bal_AMAMMAAM,4,AMAMMAAM,0,2875,350,1.0,1.0,best_val,17.16439763526874,13.40611762741404,2.758280007854661,3.3515294068535106,0.6895700019636652,0,3
depth4_bal_AMAMMAAM,4,AMAMMAAM,0,3000,475,1.0,0.9647519582245431,periodic,18.963387149961466,13.604117945308541,4.359269204652878,3.401029486327135,1.0898173011632195,5,1
depth4_bal_AMAMMAAM,4,AMAMMAAM,0,4000,1475,1.0,1.0,periodic,15.130527355829047,11.14827351856885,2.982253837260159,2.787068379642213,0.7455634593150398,0,1
depth4_bal_AMAMMAAM,4,AMAMMAAM,0,5000,2475,1.0,0.9921671018276762,periodic,15.607301321567187,9.602303877149131,5.004997444418014,2.400575969287283,1.2512493611045035,0,1
depth4_bal_AMAMMAAM,4,AMAMMAAM,0,6000,3475,0.9640992167101827,0.8577023498694517,periodic,9.757624624408894,7.507363227623343,1.2502613967855107,1.8768408069058358,0.3125653491963777,5,7
depth4_bal_AMAMMAAM,4,AMAMMAAM,0,7000,4475,0.9654046997389034,0.9451697127937336,periodic,14.940392069780179,7.566638596227229,6.3737534735529096,1.8916596490568072,1.5934383683882274,7,2
depth4_bal_AMAMMAAM,4,AMAMMAAM,0,8000,5475,0.9996736292428199,0.9921671018276762,periodic,13.223817602241105,6.7110021399187865,5.512815462322276,1.6777505349796966,1.378203865580569,7,2
depth4_bal_AMAMMAAM,4,AMAMMAAM,0,9000,6475,1.0,0.9908616187989556,periodic,13.313708669385298,7.046403328921299,5.267305340463962,1.761600832230325,1.3168263351159906,7,2
depth4_bal_AMAMMAAM,4,AMAMMAAM,0,10000,7475,0.8733681462140992,0.7663185378590078,periodic,13.49310175325215,7.310757998089089,5.182343755163011,1.8276894995222723,1.2955859387907527,7,2
