run_id,depth,schedule,seed,checkpoint_label,epoch,train_acc,val_acc,D_within,D_between,within_between_ratio,num_examples,analysis_set
depth4_bal_AAMMAMAM,4,AAMMAMAM,0,random_init,0,,,0.11326714244484902,0.0929640447157537,1.2183973146948797,500,val
depth4_bal_AAMMAMAM,4,AAMMAMAM,0,best_val,4600,1.0,1.0,61750.76553125,251852.78764478763,0.24518595211399083,500,val
depth4_bal_AAMMAMAM,4,AAMMAMAM,0,final,50000,0.5907310704960835,0.3877284595300261,22456.763714355468,321666.01801801805,0.06981391398670393,500,val
depth4_bal_AAMMAMAM,4,AAMMAMAM,0,first_val_acc_ge_0.05,2725,1.0,0.05483028720626632,77202.8205234375,93490.0489060489,0.8257865027006356,500,val
depth4_bal_AAMMAMAM,4,AAMMAMAM,0,first_val_acc_ge_0.25,3525,1.0,0.25326370757180156,45046.6167734375,76138.16216216216,0.5916430800824346,500,val
depth4_bal_AAMMAMAM,4,AAMMAMAM,0,first_val_acc_ge_0.50,3775,1.0,0.5496083550913838,37387.70688671875,119404.48906048905,0.3131181011777416,500,val
depth4_bal_AAMMAMAM,4,AAMMAMAM,0,first_val_acc_ge_0.75,3850,1.0,0.8120104438642297,41599.4689296875,111130.37837837837,0.3743303094681187,500,val
depth4_bal_AAMMAMAM,4,AAMMAMAM,0,first_val_acc_ge_0.95,3950,1.0,0.9503916449086162,17184.994177734374,66281.47232947232,0.25927296986269566,500,val
