run_name,variant,seed,epoch,checkpoint_label,train_acc,val_acc,sum_delta_attn,sum_delta_mlp,final_rep_erank,layer0_delta_mlp,layer1_delta_mlp,layer2_delta_mlp,layer0_delta_attn,layer1_delta_attn,layer2_delta_attn
normal_seed2,normal,2,0,random_init,,,78.3517821138311,-12.143045422972747,67.2087366908584,-3.438255558204361,-4.671781827255899,-4.033008037512488,66.58741665696664,8.812433742903565,2.951931713960903
normal_seed2,normal,2,100,first_train_acc_ge_0.99,1.0,0.005221932114882507,57.35232380239174,25.726888445999737,84.07921224839151,-13.089698132889442,3.6158467552563422,35.20073982363284,36.51829111186085,6.991505804625678,13.842526885905208
normal_seed2,normal,2,100,periodic_full,1.0,0.005221932114882507,57.35232380239174,25.726888445999737,84.07921224839151,-13.089698132889442,3.6158467552563422,35.20073982363284,36.51829111186085,6.991505804625678,13.842526885905208
normal_seed2,normal,2,200,periodic_full,1.0,0.0039164490861618795,47.95391640685769,32.609281545822434,81.56319795268016,-7.0688684647172195,1.3323635476191882,38.345786462920465,25.34031146634942,6.512625803996421,16.100979136511842
normal_seed2,normal,2,300,periodic_full,0.9526762402088773,0.009138381201044387,41.81433050064997,37.503302761208104,80.31763326185812,-3.262878781823826,1.4521635527872974,39.31401799024463,19.481864438602926,5.690237403626309,16.64222865842074
normal_seed2,normal,2,400,periodic_full,0.9973890339425587,0.009138381201044387,38.93330650189142,40.651057679668725,80.58436418156019,-1.4032622683138953,0.8968152983171933,41.15750464966543,16.70898388417047,4.9421711132049495,17.28215150451601
normal_seed2,normal,2,500,periodic_full,0.9898825065274152,0.010443864229765013,38.12670672219845,40.525657503412994,79.65236422561148,-0.6275102128394323,-0.22034893618855023,41.373516652440976,15.445222341297123,4.218723446325651,18.462760934575673
normal_seed2,normal,2,600,periodic_full,0.9996736292428199,0.010443864229765013,37.9415643066019,37.187482593341585,76.12904689994353,-0.3868960882149324,-2.148038936281086,39.72241761783761,14.897508446628024,3.3414602028105946,19.70259565716328
normal_seed2,normal,2,700,periodic_full,0.9990208877284595,0.016971279373368148,37.16027182178764,40.18554854935814,78.34582037114582,-0.09650136945933419,-1.1465418855483342,41.42859180436581,14.633225200141814,2.8244403029593954,19.702606318686428
normal_seed2,normal,2,800,periodic_full,0.9530026109660574,0.01174934725848564,37.081954712899034,36.71151996331623,74.7934746762153,-0.17101562278660332,-2.0560243995889813,38.93855998569181,14.50134419702449,2.6771324067588402,19.903478109115706
