run_name,variant,seed,epoch,checkpoint_label,train_acc,val_acc,D_within,D_between,within_between_ratio,num_examples,analysis_set
normal_seed2,normal,2,0,random_init,,,0.7329058930873871,0.5238331096663638,1.3991209787296273,500,val
normal_seed2,normal,2,100,first_train_acc_ge_0.99,1.0,0.005221932114882507,11284.949197265625,7259.587231352718,1.5544890966428735,500,val
normal_seed2,normal,2,4175,first_val_acc_ge_0.90,1.0,0.9138381201044387,23327.970046875,81251.06447534767,0.28710971600812596,500,val
normal_seed2,normal,2,4225,first_val_acc_ge_0.95,1.0,0.9569190600522193,6973.083663085938,34657.87610619469,0.20119766259535968,500,val
normal_seed2,normal,2,20000,final,0.9996736292428199,0.9817232375979112,12803.48151220703,174880.18204804044,0.07321287845348795,500,val
normal_seed2,normal,2,4350,best_val,,1.0,8571.25083984375,41383.782553729456,0.2071161771816172,500,val
