run_name,variant,seed,freeze_A0,freeze_M0,epoch,checkpoint_label,train_acc,val_acc,test_acc_at_best_val_if_applicable,layer,erank_pre,erank_mid,erank_post,delta_attn,delta_mlp
normal_seed2,normal,2,0,0,0,random_init,,,,0,1.0000000000000424,67.58741665696668,64.14916109876232,66.58741665696664,-3.438255558204361
normal_seed2,normal,2,0,0,0,random_init,,,,1,64.14916109876232,72.96159484166589,68.28981301440999,8.812433742903565,-4.671781827255899
normal_seed2,normal,2,0,0,0,random_init,,,,2,68.28981301440999,71.24174472837089,67.2087366908584,2.951931713960903,-4.033008037512488
normal_seed2,normal,2,0,0,100,first_train_acc_ge_0.99,1.0,0.005221932114882507,,0,1.000000000000039,37.51829111186089,24.428592978971448,36.51829111186085,-13.089698132889442
normal_seed2,normal,2,0,0,100,first_train_acc_ge_0.99,1.0,0.005221932114882507,,1,24.428592978971448,31.420098783597126,35.03594553885347,6.991505804625678,3.6158467552563422
normal_seed2,normal,2,0,0,100,first_train_acc_ge_0.99,1.0,0.005221932114882507,,2,35.03594553885347,48.87847242475868,84.07921224839151,13.842526885905208,35.20073982363284
normal_seed2,normal,2,0,0,100,periodic_full,1.0,0.005221932114882507,,0,1.000000000000039,37.51829111186089,24.428592978971448,36.51829111186085,-13.089698132889442
normal_seed2,normal,2,0,0,100,periodic_full,1.0,0.005221932114882507,,1,24.428592978971448,31.420098783597126,35.03594553885347,6.991505804625678,3.6158467552563422
normal_seed2,normal,2,0,0,100,periodic_full,1.0,0.005221932114882507,,2,35.03594553885347,48.87847242475868,84.07921224839151,13.842526885905208,35.20073982363284
normal_seed2,normal,2,0,0,200,periodic_full,1.0,0.0039164490861618795,,0,1.0000000000000386,26.34031146634946,19.27144300163224,25.34031146634942,-7.0688684647172195
normal_seed2,normal,2,0,0,200,periodic_full,1.0,0.0039164490861618795,,1,19.27144300163224,25.78406880562866,27.11643235324785,6.512625803996421,1.3323635476191882
normal_seed2,normal,2,0,0,200,periodic_full,1.0,0.0039164490861618795,,2,27.11643235324785,43.21741148975969,81.56319795268016,16.100979136511842,38.345786462920465
normal_seed2,normal,2,0,0,300,periodic_full,0.9526762402088773,0.009138381201044387,,0,1.0000000000000409,20.48186443860297,17.218985656779143,19.481864438602926,-3.262878781823826
normal_seed2,normal,2,0,0,300,periodic_full,0.9526762402088773,0.009138381201044387,,1,17.218985656779143,22.909223060405452,24.36138661319275,5.690237403626309,1.4521635527872974
normal_seed2,normal,2,0,0,300,periodic_full,0.9526762402088773,0.009138381201044387,,2,24.36138661319275,41.00361527161349,80.31763326185812,16.64222865842074,39.31401799024463
normal_seed2,normal,2,0,0,400,periodic_full,0.9973890339425587,0.009138381201044387,,0,1.0000000000000404,17.708983884170507,16.305721615856612,16.70898388417047,-1.4032622683138953
normal_seed2,normal,2,0,0,400,periodic_full,0.9973890339425587,0.009138381201044387,,1,16.305721615856612,21.24789272906156,22.144708027378755,4.9421711132049495,0.8968152983171933
normal_seed2,normal,2,0,0,400,periodic_full,0.9973890339425587,0.009138381201044387,,2,22.144708027378755,39.42685953189476,80.58436418156019,17.28215150451601,41.15750464966543
normal_seed2,normal,2,0,0,500,periodic_full,0.9898825065274152,0.010443864229765013,,0,1.0000000000000375,16.44522234129716,15.817712128457728,15.445222341297123,-0.6275102128394323
normal_seed2,normal,2,0,0,500,periodic_full,0.9898825065274152,0.010443864229765013,,1,15.817712128457728,20.03643557478338,19.81608663859483,4.218723446325651,-0.22034893618855023
normal_seed2,normal,2,0,0,500,periodic_full,0.9898825065274152,0.010443864229765013,,2,19.81608663859483,38.2788475731705,79.65236422561148,18.462760934575673,41.373516652440976
normal_seed2,normal,2,0,0,600,periodic_full,0.9996736292428199,0.010443864229765013,,0,1.0000000000000457,15.89750844662807,15.510612358413137,14.897508446628024,-0.3868960882149324
normal_seed2,normal,2,0,0,600,periodic_full,0.9996736292428199,0.010443864229765013,,1,15.510612358413137,18.852072561223732,16.704033624942646,3.3414602028105946,-2.148038936281086
normal_seed2,normal,2,0,0,600,periodic_full,0.9996736292428199,0.010443864229765013,,2,16.704033624942646,36.406629282105925,76.12904689994353,19.70259565716328,39.72241761783761
