run_id,depth,schedule,seed,checkpoint_label,epoch,train_acc,val_acc,D_within,D_between,within_between_ratio,num_examples,analysis_set
depth4_bal_AMAMAMMA,4,AMAMAMMA,0,random_init,0,,,0.11424268810451031,0.09178399241875804,1.2446907689881919,500,val
depth4_bal_AMAMAMMA,4,AMAMAMMA,0,best_val,3300,1.0,1.0,83645.59890625,164160.2265122265,0.5095363273028876,500,val
depth4_bal_AMAMAMMA,4,AMAMAMMA,0,final,50000,0.39784595300261094,0.3302872062663185,2255.3926760940553,36645.07593307593,0.06154695054290589,500,val
depth4_bal_AMAMAMMA,4,AMAMAMMA,0,first_val_acc_ge_0.05,1525,1.0,0.05352480417754569,84009.91628125,68905.00900900901,1.2192134866460302,500,val
depth4_bal_AMAMAMMA,4,AMAMAMMA,0,first_val_acc_ge_0.25,3025,0.9957571801566579,0.304177545691906,46774.36746875,89235.74774774775,0.5241662523070028,500,val
depth4_bal_AMAMAMMA,4,AMAMAMMA,0,first_val_acc_ge_0.50,3125,0.9983681462140992,0.5522193211488251,72069.41095703124,127884.48906048905,0.563550837841973,500,val
depth4_bal_AMAMAMMA,4,AMAMAMMA,0,first_val_acc_ge_0.75,3150,1.0,0.8720626631853786,46100.4973828125,98453.62162162163,0.46824582603966153,500,val
depth4_bal_AMAMAMMA,4,AMAMAMMA,0,first_val_acc_ge_0.95,3175,1.0,0.9543080939947781,43835.76268359375,93755.8918918919,0.4675520844507556,500,val
