run_name,variant,seed,epoch,checkpoint_label,train_acc,val_acc,train_loss,val_loss,checkpoint_path,is_model_only,is_full_checkpoint
freeze_A0_M0_seed0,freeze_A0_M0,0,0,random_init,,,,,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_A0_M0_seed0/random_init_checkpoint.pt,0,1
freeze_A0_M0_seed0,freeze_A0_M0,0,10,periodic_modelonly,0.03100522193211488,0.007832898172323759,4.564647396405538,4.744816144307454,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_A0_M0_seed0/checkpoints/periodic_modelonly_ep10.pt,1,0
freeze_A0_M0_seed0,freeze_A0_M0,0,20,periodic_modelonly,0.054177545691906005,0.007832898172323759,4.241833647092183,4.744816144307454,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_A0_M0_seed0/checkpoints/periodic_modelonly_ep20.pt,1,0
freeze_A0_M0_seed0,freeze_A0_M0,0,30,periodic_modelonly,0.09301566579634465,0.0,3.9031822880109153,5.708406289418538,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_A0_M0_seed0/checkpoints/periodic_modelonly_ep30.pt,1,0
freeze_A0_M0_seed0,freeze_A0_M0,0,40,periodic_modelonly,0.16220626631853785,0.0,3.4243110815684,5.708406289418538,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_A0_M0_seed0/checkpoints/periodic_modelonly_ep40.pt,1,0
freeze_A0_M0_seed0,freeze_A0_M0,0,50,periodic_modelonly,0.30221932114882505,0.005221932114882507,2.733069141705831,7.971052169799805,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_A0_M0_seed0/checkpoints/periodic_modelonly_ep50.pt,1,0
freeze_A0_M0_seed0,freeze_A0_M0,0,60,periodic_modelonly,0.5019582245430809,0.005221932114882507,1.9544552266597748,7.971052169799805,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_A0_M0_seed0/checkpoints/periodic_modelonly_ep60.pt,1,0
freeze_A0_M0_seed0,freeze_A0_M0,0,70,periodic_modelonly,0.7111618798955613,0.005221932114882507,1.2318198184172313,7.971052169799805,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_A0_M0_seed0/checkpoints/periodic_modelonly_ep70.pt,1,0
freeze_A0_M0_seed0,freeze_A0_M0,0,80,periodic_modelonly,0.8286553524804178,0.0039164490861618795,0.8259657472372055,12.473257064819336,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_A0_M0_seed0/checkpoints/periodic_modelonly_ep80.pt,1,0
freeze_A0_M0_seed0,freeze_A0_M0,0,90,periodic_modelonly,0.9490861618798956,0.0039164490861618795,0.43708983063697815,12.473257064819336,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_A0_M0_seed0/checkpoints/periodic_modelonly_ep90.pt,1,0
freeze_A0_M0_seed0,freeze_A0_M0,0,100,periodic_full,0.9859660574412533,0.006527415143603133,0.29875312000513077,14.76352055867513,/jumbo/lisp/f006j44/erank/erank-interp/outputs/layer0_freeze_modadd/freeze_A0_M0_seed0/checkpoints/periodic_full_ep100.pt,0,1
