run_name,variant,seed,epoch,checkpoint_label,train_acc,val_acc,sum_delta_attn,sum_delta_mlp,final_rep_erank,layer0_delta_mlp,layer1_delta_mlp,layer2_delta_mlp,layer0_delta_attn,layer1_delta_attn,layer2_delta_attn
freeze_A0_M0_seed1,freeze_A0_M0,1,0,random_init,,,78.3173177602662,-12.191533179190913,67.12578458107534,-3.2393494067679143,-4.552582541047286,-4.399601231375712,67.66918120645003,8.853394510643824,1.7947420431723486
freeze_A0_M0_seed1,freeze_A0_M0,1,100,first_train_acc_ge_0.99,0.9977154046997389,0.0039164490861618795,64.6703724098081,18.471767869027463,84.1421402788356,-3.6309870740324257,-16.01315431874661,38.1159092618065,60.391033724580794,-19.17756175800571,23.456900443233014
freeze_A0_M0_seed1,freeze_A0_M0,1,100,periodic_full,0.9977154046997389,0.0039164490861618795,64.6703724098081,18.471767869027463,84.1421402788356,-3.6309870740324257,-16.01315431874661,38.1159092618065,60.391033724580794,-19.17756175800571,23.456900443233014
freeze_A0_M0_seed1,freeze_A0_M0,1,200,periodic_full,1.0,0.005221932114882507,56.10839093152971,25.120232627712888,82.22862355924264,-3.475915014404528,-11.90584066840912,40.501988310526535,55.3933103222286,-22.496240609701506,23.211321219002617
freeze_A0_M0_seed1,freeze_A0_M0,1,300,periodic_full,1.0,0.005221932114882507,50.25974202920278,29.27126663861614,80.53100866781897,-3.1244856011749036,-8.666610142052981,41.062362381844025,49.69815361251672,-21.93351246750592,22.495100884191984
freeze_A0_M0_seed1,freeze_A0_M0,1,400,periodic_full,1.0,0.0039164490861618795,46.17530544782973,31.174400272282206,78.34970572011198,-2.6576353327085016,-6.706237269137992,40.5382728741287,44.12284401915257,-19.82240570076012,21.874867129437277
freeze_A0_M0_seed1,freeze_A0_M0,1,500,periodic_full,1.0,0.0039164490861618795,43.40758083057421,31.710612796730842,76.11819362730509,-2.1797970986784634,-5.489079360779662,39.37948925618897,39.347937703161165,-17.437380448900626,21.497023576313673
freeze_A0_M0_seed1,freeze_A0_M0,1,600,periodic_full,0.8234334203655352,0.006527415143603133,43.18197031938923,33.95931984806028,78.14129016744954,-1.770776625462041,-4.408966523338712,40.139062996861036,36.04936756175651,-15.117594922838812,22.25019768047153
freeze_A0_M0_seed1,freeze_A0_M0,1,700,periodic_full,1.0,0.0039164490861618795,41.81871203570925,35.1105921552177,77.92930419092698,-1.4687141062129427,-4.0960014260867705,40.67530768751742,33.455595947166856,-13.681822515775607,22.044938604318
freeze_A0_M0_seed1,freeze_A0_M0,1,800,periodic_full,1.0,0.006527415143603133,40.71349737598771,34.73300980795054,76.44650718393828,-1.275153787127767,-3.8437248962476076,39.85188849132591,31.636061006480755,-12.6512117744787,21.72864814398565
