run_id,depth,schedule,seed,epoch,relative_epoch_to_tau,train_acc,val_acc,checkpoint_label,final_rep_erank,sum_delta_A,sum_delta_M,mean_delta_A,mean_delta_M,max_positive_delta_block_index,max_negative_delta_block_index
depth4_bal_AMMMAMAA,4,AMMMAMAA,0,0,-2200,,,random_init,78.57793379469307,78.83792524180721,-1.2599914471141886,19.709481310451803,-0.31499786177854716,0,1
depth4_bal_AMMMAMAA,4,AMMMAMAA,0,650,-1550,0.9990208877284595,0.009138381201044387,first_train_acc_ge_0.99,84.92865589083777,62.59853044305709,21.330125447780645,15.649632610764273,5.332531361945161,5,1
depth4_bal_AMMMAMAA,4,AMMMAMAA,0,1000,,1.0,0.0195822454308094,periodic,80.85282907704348,55.8554032201624,23.997425856881033,13.9638508050406,5.999356464220258,5,1
depth4_bal_AMMMAMAA,4,AMMMAMAA,0,1300,-900,1.0,0.05483028720626632,first_val_acc_ge_0.05,79.30918581046768,49.77682826709371,28.532357543373934,12.444207066773428,7.133089385843483,5,1
depth4_bal_AMMMAMAA,4,AMMMAMAA,0,1825,-375,1.0,0.25326370757180156,first_val_acc_ge_0.25,58.34826448022624,39.327594702413464,18.02066977781273,9.831898675603366,4.505167444453183,5,3
depth4_bal_AMMMAMAA,4,AMMMAMAA,0,2000,,0.9099216710182768,0.34464751958224543,periodic,52.88398477695553,36.44242898356316,15.44155579339233,9.11060724589079,3.8603889483480827,5,1
depth4_bal_AMMMAMAA,4,AMMMAMAA,0,2025,-175,1.0,0.5182767624020888,first_val_acc_ge_0.50,47.81278725089396,33.418518887542504,13.394268363351411,8.354629721885626,3.348567090837853,5,1
depth4_bal_AMMMAMAA,4,AMMMAMAA,0,2100,-100,1.0,0.8015665796344648,first_val_acc_ge_0.75,37.9997356320921,28.282487154491676,8.717248477600382,7.070621788622919,2.1793121194000955,5,1
depth4_bal_AMMMAMAA,4,AMMMAMAA,0,2200,0,1.0,0.9895561357702349,first_val_acc_ge_0.95,24.900588400056435,20.278507173011615,3.6220812270447773,5.069626793252904,0.9055203067611943,0,3
depth4_bal_AMMMAMAA,4,AMMMAMAA,0,2500,300,1.0,1.0,best_val,11.039639179008569,7.327603409226322,2.712035769782208,1.8319008523065805,0.678008942445552,0,7
depth4_bal_AMMMAMAA,4,AMMMAMAA,0,3000,800,1.0,1.0,periodic,10.52260831659334,6.2014516586083035,3.3211566579849974,1.5503629146520757,0.8302891644962493,0,7
