run_name,variant,seed,epoch,checkpoint_label,train_acc,val_acc,D_within,D_between,within_between_ratio,num_examples,analysis_set
freeze_A0_M0_seed2,freeze_A0_M0,2,0,random_init,,,0.7329058930873871,0.5238331096663638,1.3991209787296273,500,val
freeze_A0_M0_seed2,freeze_A0_M0,2,125,first_train_acc_ge_0.99,1.0,0.005221932114882507,9406.492252929687,6218.680151706701,1.5126187588773319,500,val
freeze_A0_M0_seed2,freeze_A0_M0,2,7000,first_val_acc_ge_0.90,1.0,0.912532637075718,19991.708,42672.09102402023,0.4684960947600767,500,val
freeze_A0_M0_seed2,freeze_A0_M0,2,7075,first_val_acc_ge_0.95,1.0,0.9608355091383812,27342.242388671875,58908.4399494311,0.46414813246019304,500,val
freeze_A0_M0_seed2,freeze_A0_M0,2,15150,final,1.0,0.9973890339425587,6682.43056640625,46653.22376738306,0.1432362016336838,500,val
freeze_A0_M0_seed2,freeze_A0_M0,2,7625,best_val,,1.0,10419.785897460937,54011.5195954488,0.19291784373974444,500,val
