run_name,variant,seed,epoch,step,train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,best_val_acc_so_far,learning_rate,weight_decay,elapsed_time_seconds
freeze_A0_M0_seed2,freeze_A0_M0,2,1,12,4.745491186777751,4.735469659169515,4.740191759381975,0.00489556135770235,0.006527415143603133,0.005705336167356527,0.006527415143603133,0.0003,1.0,0.6980555057525635
freeze_A0_M0_seed2,freeze_A0_M0,2,25,300,4.079954703648885,5.638287544250488,5.676530470166887,0.07441253263707572,0.0026109660574412533,0.0022373867322966774,0.006527415143603133,0.0003,1.0,6.907893180847168
freeze_A0_M0_seed2,freeze_A0_M0,2,50,600,2.4663284619649253,8.331663767496744,8.407788140433174,0.37238903394255873,0.0026109660574412533,0.0027967334153708467,0.006527415143603133,0.0003,1.0,13.342535018920898
freeze_A0_M0_seed2,freeze_A0_M0,2,75,900,0.7719818751017252,13.650890032450357,13.618556213378906,0.8459530026109661,0.0039164490861618795,0.003915426781519186,0.006527415143603133,0.0003,1.0,16.75712752342224
freeze_A0_M0_seed2,freeze_A0_M0,2,100,1200,0.399385338028272,16.016355514526367,15.906217302594866,0.9425587467362925,0.0026109660574412533,0.004251034791363687,0.006527415143603133,0.0003,1.0,22.42315697669983
freeze_A0_M0_seed2,freeze_A0_M0,2,125,1500,0.12648860923945904,15.416747093200684,15.34019603729248,1.0,0.005221932114882507,0.003579818771674684,0.006527415143603133,0.0003,1.0,28.19630479812622
freeze_A0_M0_seed2,freeze_A0_M0,2,150,1800,0.12975391062597433,15.15959898630778,15.043403625488281,0.9983681462140992,0.0039164490861618795,0.004139165454748853,0.006527415143603133,0.0003,1.0,34.83644700050354
freeze_A0_M0_seed2,freeze_A0_M0,2,175,2100,0.09464746403197448,15.028658548990885,14.867172704424178,1.0,0.0039164490861618795,0.004362904127978521,0.006527415143603133,0.0003,1.0,40.19378185272217
freeze_A0_M0_seed2,freeze_A0_M0,2,200,2400,0.3206445798277855,14.385864893595377,14.264701352800643,0.9536553524804178,0.0026109660574412533,0.004922250811052691,0.006527415143603133,0.0003,1.0,46.010162353515625
freeze_A0_M0_seed2,freeze_A0_M0,2,225,2700,0.08076527280112107,14.419669469197592,14.242465400695801,1.0,0.005221932114882507,0.00402729611813402,0.006527415143603133,0.0003,1.0,53.64521551132202
freeze_A0_M0_seed2,freeze_A0_M0,2,250,3000,0.07418764072159927,14.695351918538412,14.48607828957694,1.0,0.006527415143603133,0.004139165454748853,0.006527415143603133,0.0003,1.0,59.4380316734314
freeze_A0_M0_seed2,freeze_A0_M0,2,275,3300,0.32305285955468815,14.965754508972168,14.82201704297747,0.9399477806788512,0.007832898172323759,0.004922250811052691,0.007832898172323759,0.0003,1.0,64.7631516456604
freeze_A0_M0_seed2,freeze_A0_M0,2,300,3600,0.06128025893121958,14.202699343363443,14.051215090070452,1.0,0.005221932114882507,0.003915426781519186,0.007832898172323759,0.0003,1.0,70.1004638671875
freeze_A0_M0_seed2,freeze_A0_M0,2,325,3900,0.056664313500126205,14.458916346232096,14.294868523733957,1.0,0.006527415143603133,0.003915426781519186,0.007832898172323759,0.0003,1.0,77.05124497413635
freeze_A0_M0_seed2,freeze_A0_M0,2,350,4200,0.0491351131349802,14.848906834920248,14.681092017037528,1.0,0.009138381201044387,0.0045866428012081885,0.009138381201044387,0.0003,1.0,84.32190728187561
freeze_A0_M0_seed2,freeze_A0_M0,2,375,4500,0.04122140041242043,15.194753328959147,15.047882570539201,1.0,0.007832898172323759,0.0045866428012081885,0.009138381201044387,0.0003,1.0,90.83774924278259
freeze_A0_M0_seed2,freeze_A0_M0,2,400,4800,0.05069871246814728,14.253713607788086,14.164308411734444,1.0,0.0039164490861618795,0.00402729611813402,0.009138381201044387,0.0003,1.0,95.73072552680969
