run_name,variant,seed,freeze_A0,freeze_M0,epoch,checkpoint_label,train_acc,val_acc,test_acc_at_best_val_if_applicable,layer,erank_pre,erank_mid,erank_post,delta_attn,delta_mlp
freeze_M0_seed0,freeze_M0,0,0,1,0,random_init,,,,0,1.000000000000042,68.89824663138661,65.39639461638208,67.89824663138657,-3.5018520150045305
freeze_M0_seed0,freeze_M0,0,0,1,0,random_init,,,,1,65.39639461638208,74.21758479129187,69.51614506078748,8.821190174909788,-4.70143973050439
freeze_M0_seed0,freeze_M0,0,0,1,0,random_init,,,,2,69.51614506078748,72.30938189227103,68.32935608679037,2.7932368314835543,-3.9800258054806648
freeze_M0_seed0,freeze_M0,0,0,1,100,periodic_full,0.9673629242819843,0.0039164490861618795,,0,1.0000000000000373,37.27505289827058,35.10571418410551,36.275052898270545,-2.1693387141650717
freeze_M0_seed0,freeze_M0,0,0,1,100,periodic_full,0.9673629242819843,0.0039164490861618795,,1,35.10571418410551,35.8567099158057,25.466334850936196,0.7509957317001934,-10.390375064869506
freeze_M0_seed0,freeze_M0,0,0,1,100,periodic_full,0.9673629242819843,0.0039164490861618795,,2,25.466334850936196,46.251859887835444,85.94066792154689,20.785525036899248,39.688808033711446
freeze_M0_seed0,freeze_M0,0,0,1,150,first_train_acc_ge_0.99,0.9911879895561357,0.009138381201044387,,0,1.0000000000000413,31.44619374691157,30.807464815848707,30.44619374691153,-0.6387289310628645
freeze_M0_seed0,freeze_M0,0,0,1,150,first_train_acc_ge_0.99,0.9911879895561357,0.009138381201044387,,1,30.807464815848707,31.17694587417358,22.239278924266237,0.36948105832487244,-8.937666949907342
freeze_M0_seed0,freeze_M0,0,0,1,150,first_train_acc_ge_0.99,0.9911879895561357,0.009138381201044387,,2,22.239278924266237,44.38032031133317,85.60214738531688,22.141041387066934,41.22182707398371
freeze_M0_seed0,freeze_M0,0,0,1,200,periodic_full,1.0,0.005221932114882507,,0,1.000000000000047,27.082176254432344,27.811018763527684,26.082176254432298,0.7288425090953403
freeze_M0_seed0,freeze_M0,0,0,1,200,periodic_full,1.0,0.005221932114882507,,1,27.811018763527684,27.939225501313146,20.3996055702624,0.12820673778546166,-7.539619931050748
freeze_M0_seed0,freeze_M0,0,0,1,200,periodic_full,1.0,0.005221932114882507,,2,20.3996055702624,42.76064179996609,84.97637492146463,22.36103622970369,42.21573312149854
freeze_M0_seed0,freeze_M0,0,0,1,300,periodic_full,0.9996736292428199,0.006527415143603133,,0,1.0000000000000435,21.570111138037944,24.615968704442707,20.570111138037902,3.045857566404763
freeze_M0_seed0,freeze_M0,0,0,1,300,periodic_full,0.9996736292428199,0.006527415143603133,,1,24.615968704442707,24.28006833860697,18.759382565725893,-0.33590036583573735,-5.520685772881077
