run_name,variant,seed,epoch,checkpoint_label,train_acc,val_acc,D_within,D_between,within_between_ratio,num_examples,analysis_set
freeze_M0_seed0,freeze_M0,0,0,random_init,,,0.7429514358043671,0.5975691747481299,1.243289425224309,500,val
freeze_M0_seed0,freeze_M0,0,150,first_train_acc_ge_0.99,0.9911879895561357,0.009138381201044387,8681.03092578125,6743.915057915058,1.2872390668077407,500,val
freeze_M0_seed0,freeze_M0,0,2800,first_val_acc_ge_0.90,1.0,0.9112271540469974,20317.166021484376,69884.41698841698,0.29072527033962164,500,val
freeze_M0_seed0,freeze_M0,0,2825,first_val_acc_ge_0.95,1.0,0.9621409921671018,22682.69809375,83804.15958815959,0.2706631532995501,500,val
freeze_M0_seed0,freeze_M0,0,12050,final,1.0,1.0,48436.1959921875,1821111.0218790218,0.026597058284898552,500,val
freeze_M0_seed0,freeze_M0,0,2925,best_val,,1.0,27698.85509375,114365.38481338481,0.24219614299333211,500,val
