run_name,variant,seed,epoch,step,train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,best_val_acc_so_far,learning_rate,weight_decay,elapsed_time_seconds
freeze_M0_seed0,freeze_M0,0,1,12,4.741327524185181,4.745113849639893,4.742443479810443,0.008485639686684074,0.006527415143603133,0.007942722899653205,0.006527415143603133,0.0003,1.0,0.8286876678466797
freeze_M0_seed0,freeze_M0,0,25,300,3.952364226182302,5.944189071655273,5.947139304024833,0.09236292428198434,0.0,0.0015661707126076742,0.006527415143603133,0.0003,1.0,6.631761074066162
freeze_M0_seed0,freeze_M0,0,50,600,1.951356828212738,9.574691454569498,9.647380556379046,0.5035900783289817,0.0039164490861618795,0.003579818771674684,0.006527415143603133,0.0003,1.0,13.271103858947754
freeze_M0_seed0,freeze_M0,0,75,900,0.42677932729323703,14.549186706542969,14.658509826660156,0.9422323759791122,0.0039164490861618795,0.005593466830741693,0.006527415143603133,0.0003,1.0,17.92703104019165
freeze_M0_seed0,freeze_M0,0,100,1200,0.28239795317252475,15.11324946085612,15.08491311754499,0.9673629242819843,0.0039164490861618795,0.005817205503971362,0.006527415143603133,0.0003,1.0,23.602980852127075
freeze_M0_seed0,freeze_M0,0,125,1500,0.21008275573452315,14.549270947774252,14.489028303963797,0.9843342036553525,0.005221932114882507,0.006040944177201029,0.006527415143603133,0.0003,1.0,30.216980695724487
freeze_M0_seed0,freeze_M0,0,150,1800,0.16251569613814354,14.136645317077637,14.184611892700195,0.9911879895561357,0.009138381201044387,0.005817205503971362,0.009138381201044387,0.0003,1.0,36.232298135757446
freeze_M0_seed0,freeze_M0,0,175,2100,0.08172557502985,13.971903165181478,13.971971620832171,1.0,0.0039164490861618795,0.0069358988701197005,0.009138381201044387,0.0003,1.0,42.80557346343994
freeze_M0_seed0,freeze_M0,0,200,2400,0.07914507885773976,13.614746729532877,13.644231796264648,1.0,0.005221932114882507,0.007383376216579036,0.009138381201044387,0.0003,1.0,49.56563329696655
freeze_M0_seed0,freeze_M0,0,225,2700,0.06814353975156943,13.596726735432943,13.596623883928572,1.0,0.006527415143603133,0.007607114889808703,0.009138381201044387,0.0003,1.0,55.672019243240356
freeze_M0_seed0,freeze_M0,0,250,3000,0.05579587537795305,13.463924090067545,13.499075426374162,1.0,0.007832898172323759,0.007830853563038372,0.009138381201044387,0.0003,1.0,59.20806002616882
freeze_M0_seed0,freeze_M0,0,275,3300,0.058312742660442986,13.45340633392334,13.492335591997419,1.0,0.0039164490861618795,0.007271506879964202,0.009138381201044387,0.0003,1.0,64.65583086013794
freeze_M0_seed0,freeze_M0,0,300,3600,0.06155130142966906,13.495372772216797,13.524685151236397,0.9996736292428199,0.006527415143603133,0.008725808255957042,0.009138381201044387,0.0003,1.0,72.01924872398376
