run_id,depth,schedule,seed,epoch,relative_epoch_to_tau,train_acc,val_acc,checkpoint_label,final_rep_erank,sum_delta_A,sum_delta_M,mean_delta_A,mean_delta_M,max_positive_delta_block_index,max_negative_delta_block_index
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,0,-4600,,,random_init,78.36390382579638,78.60559705495916,-1.24169322916282,19.65139926373979,-0.310423307290705,0,1
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,925,-3675,0.9996736292428199,0.0013054830287206266,first_train_acc_ge_0.99,92.77879619343787,88.86899016726942,2.9098060261684147,22.217247541817354,0.7274515065421037,5,1
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,1000,,0.8776109660574413,0.0039164490861618795,periodic,93.68623978044533,88.73782088927318,3.9484188911721123,22.184455222318295,0.9871047227930281,5,1
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,2000,,0.924934725848564,0.007832898172323759,periodic,95.8015844894374,87.6523546386683,7.149229850769075,21.91308865966707,1.7873074626922687,5,1
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,3000,,0.9118798955613577,0.007832898172323759,periodic,95.98279244661524,84.60633144887814,10.37646099773706,21.151582862219534,2.594115249434265,5,1
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,3800,-800,0.9856396866840731,0.06005221932114883,first_val_acc_ge_0.05,91.42754482017746,79.45130141174215,10.976243408435261,19.862825352935538,2.7440608521088152,5,1
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,4000,,0.9689947780678851,0.1031331592689295,periodic,85.83999881637357,75.08080802773523,9.759190788638287,18.770202006933808,2.439797697159572,5,1
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,4225,-375,1.0,0.28067885117493474,first_val_acc_ge_0.25,72.12621621460536,63.078861027347635,8.04735518725769,15.769715256836909,2.0118387968144225,5,3
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,4450,-150,1.0,0.8028720626631853,first_val_acc_ge_0.50,41.65137388072031,36.4293298474194,4.222044033300866,9.10733246185485,1.0555110083252166,6,1
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,4450,-150,1.0,0.8028720626631853,first_val_acc_ge_0.75,41.65137388072031,36.4293298474194,4.222044033300866,9.10733246185485,1.0555110083252166,6,1
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,4600,0,1.0,0.9647519582245431,first_val_acc_ge_0.95,21.90191503688898,16.731035162338266,4.170879874550693,4.1827587905845665,1.0427199686376734,5,7
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,4775,175,1.0,1.0,best_val,8.682313478972166,3.49233562814228,4.189977850829846,0.87308390703557,1.0474944627074616,5,7
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,5000,400,0.7656657963446475,0.6488250652741514,periodic,6.756643719977583,1.9891097346559903,3.7675339853215526,0.49727743366399757,0.9418834963303881,5,7
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,6000,1400,1.0,1.0,periodic,5.396306411570678,-0.09833008693374934,4.494636498504382,-0.024582521733437224,1.1236591246260954,4,7
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,7000,2400,1.0,1.0,periodic,6.086460727670721,-0.05241671150574234,5.138877439176422,-0.013104177876435585,1.2847193597941056,0,7
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,8000,3400,1.0,0.9986945169712794,periodic,6.2764835135692705,0.04777565261889816,5.228707860950332,0.01194391315472454,1.307176965237583,0,7
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,9000,4400,1.0,1.0,periodic,6.381697232273524,0.2747612861090136,5.106935946164468,0.0686903215272534,1.276733986541117,0,7
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,10000,5400,1.0,0.9973890339425587,periodic,7.203015101439459,0.7373063993371511,5.465708702102277,0.18432659983428779,1.3664271755255692,0,7
depth4_bal_AMMMMAAA,4,AMMMMAAA,0,11000,6400,1.0,0.9947780678851175,periodic,6.823145010971272,0.43967906177455784,5.383465949196671,0.10991976544363946,1.3458664872991677,0,7
