run_name,variant,seed,epoch,checkpoint_label,train_acc,val_acc,D_within,D_between,within_between_ratio,num_examples,analysis_set
freeze_A0_seed0,freeze_A0,0,0,random_init,,,0.7429514358043671,0.5975691747481299,1.243289425224309,500,val
freeze_A0_seed0,freeze_A0,0,125,first_train_acc_ge_0.99,1.0,0.0026109660574412533,9067.012109375,6982.864864864865,1.298465928360833,500,val
freeze_A0_seed0,freeze_A0,0,2850,first_val_acc_ge_0.90,1.0,0.933420365535248,9964.044163085937,25581.027027027027,0.389509152723175,500,val
freeze_A0_seed0,freeze_A0,0,2875,first_val_acc_ge_0.95,1.0,0.95822454308094,10030.887540527343,27277.148005148007,0.3677396016120973,500,val
freeze_A0_seed0,freeze_A0,0,7850,final,1.0,1.0,37127.69738671875,804817.8738738738,0.046131800239487694,500,val
freeze_A0_seed0,freeze_A0,0,3000,best_val,,1.0,4848.838265136719,22602.24967824968,0.21452901079146977,500,val
