run_name,variant,seed,epoch,checkpoint_label,train_acc,val_acc,sum_delta_attn,sum_delta_mlp,final_rep_erank,layer0_delta_mlp,layer1_delta_mlp,layer2_delta_mlp,layer0_delta_attn,layer1_delta_attn,layer2_delta_attn
freeze_A0_seed0,freeze_A0,0,0,random_init,,,79.51267363777991,-12.183317550989585,68.32935608679037,-3.5018520150045305,-4.70143973050439,-3.9800258054806648,67.89824663138657,8.821190174909788,2.7932368314835543
freeze_A0_seed0,freeze_A0,0,100,periodic_full,0.9686684073107049,0.0039164490861618795,71.84821504548474,14.043488104596577,86.89170315008136,-19.05706774000827,-6.291669039228168,39.392224883833016,60.810869288127506,-10.324509809507134,21.361855566864364
freeze_A0_seed0,freeze_A0,0,125,first_train_acc_ge_0.99,1.0,0.0026109660574412533,72.35541984215659,12.551815145820118,85.90723498797675,-19.69650180805258,-7.912338815591543,40.16065576946424,59.84425333873508,-10.654983899252095,23.166150402673605
freeze_A0_seed0,freeze_A0,0,200,periodic_full,0.9924934725848564,0.005221932114882507,68.97464854422837,14.418467924103044,84.39311646833146,-21.11514111013601,-6.204192073631855,41.73780110787091,56.07960915070692,-9.751532953777183,22.646572347298637
freeze_A0_seed0,freeze_A0,0,300,periodic_full,0.9742167101827677,0.006527415143603133,65.1105012205223,17.183349481340517,83.29385070186285,-21.418012839125655,-3.803444159564343,42.404806480030516,50.32677948029615,-7.354078255362872,22.13779999558901
freeze_A0_seed0,freeze_A0,0,400,periodic_full,1.0,0.006527415143603133,62.39349828271865,16.54076637347378,79.93426465619247,-20.048650594160787,-4.071015377255353,40.66043234488992,44.8679803912143,-5.332444755001802,22.857962646506152
freeze_A0_seed0,freeze_A0,0,500,periodic_full,1.0,0.0026109660574412533,58.506921593764105,17.32098898782718,76.82791058159133,-17.886568886629423,-3.463085046322739,38.67064292077934,39.59677465760082,-3.5519267471551075,22.462073683318398
freeze_A0_seed0,freeze_A0,0,600,periodic_full,1.0,0.0039164490861618795,55.877981544156974,21.9435395169413,78.82152106109831,-15.51238174443905,-3.0893257815735904,40.54524704295394,35.4430341020099,-2.19460663221588,22.629554074362957
freeze_A0_seed0,freeze_A0,0,700,periodic_full,0.9993472584856397,0.009138381201044387,52.91233514542104,22.38853724765871,76.3008723930798,-13.671771303531266,-2.8877926337750583,38.94810118496503,32.25205385225363,-1.5553307070859113,22.215612000253323
freeze_A0_seed0,freeze_A0,0,800,periodic_full,1.0,0.006527415143603133,51.50379499235345,27.22118439958311,79.7249793919366,-12.321529436164816,-2.4407510283614826,41.98346486410941,30.157818781908748,-1.0327479509486217,22.37872416139332
freeze_A0_seed0,freeze_A0,0,900,periodic_full,1.0,0.009138381201044387,49.664891110932885,25.490514992295864,76.15540610322878,-11.29848780251427,-2.5687285913181306,39.357731386128265,28.58302841000747,-0.9380168906511663,22.01987959157658
freeze_A0_seed0,freeze_A0,0,1000,periodic_full,1.0,0.010443864229765013,48.30088894401432,25.631448638344715,74.93233758235908,-10.565724383707995,-2.504607595835429,38.70178061788814,27.493510814240327,-0.8131445225977671,21.62052265237176
freeze_A0_seed0,freeze_A0,0,1100,periodic_full,1.0,0.016971279373368148,47.44628948961048,31.172392528914266,79.6186820185248,-10.205511976052524,-2.165991344378577,43.54389584934537,26.959036359748133,-0.7402576652991932,21.227510795161542
freeze_A0_seed0,freeze_A0,0,1200,periodic_full,1.0,0.010443864229765013,46.73104977697727,30.185732638924893,77.91678241590222,-9.894226563986678,-2.2778681107217444,42.357827313633315,26.49587222470867,-0.7908024573906687,21.025980009659275
freeze_A0_seed0,freeze_A0,0,1300,periodic_full,1.0,0.013054830287206266,46.291648816157746,29.60116869475316,76.89281751091094,-9.720213974584993,-2.2523802857651525,41.573762955103305,26.08749079956809,-0.7577991233361061,20.96195713992576
freeze_A0_seed0,freeze_A0,0,1400,periodic_full,1.0,0.010443864229765013,45.29405721723372,27.960802287707686,74.25485950494145,-9.37221634119701,-2.2133802102774833,39.54639883918218,25.51175892159309,-0.7058121440274654,20.488110439668098
freeze_A0_seed0,freeze_A0,0,1500,periodic_full,1.0,0.010443864229765013,44.573595090200016,27.838534288804215,73.41212937900428,-9.163710919275875,-2.1565661745873044,39.158811382667395,25.187823526746936,-0.6949475557987945,20.080719119251874
freeze_A0_seed0,freeze_A0,0,1600,periodic_full,0.9611618798955613,0.014360313315926894,44.93263400237577,31.99436632815393,77.92700033052974,-9.218272741834749,-1.704075766636036,42.91671483662471,25.1504818480659,-0.698934531367108,20.481086685676978
freeze_A0_seed0,freeze_A0,0,1700,periodic_full,0.8890339425587467,0.02741514360313316,44.33320694525098,32.184087103843765,77.51729404909479,-9.08382278999505,-1.44854120512786,42.71645109896667,25.029322722872006,-0.7762222437724553,20.080106466151427
freeze_A0_seed0,freeze_A0,0,1800,periodic_full,1.0,0.028720626631853787,43.67912269022628,30.9046464107906,75.58376910101693,-8.551346365083354,-1.9508942176101236,41.40688699348408,24.462455363793083,-0.7002435431469181,19.916910869580118
freeze_A0_seed0,freeze_A0,0,1900,periodic_full,1.0,0.0391644908616188,43.52344022125074,30.72413010709446,75.24757032834525,-8.350241215653334,-1.922085927690853,40.996457250438645,24.229886173740876,-0.6447176749098844,19.938271722419742
freeze_A0_seed0,freeze_A0,0,2000,periodic_full,1.0,0.04177545691906005,43.30179997199575,30.73472872431789,75.03652869631368,-8.28731616987648,-1.751952611243187,40.773997505437556,24.168892960566268,-0.7242877348046477,19.857194746234132
freeze_A0_seed0,freeze_A0,0,2100,periodic_full,1.0,0.0731070496083551,42.83691290108786,30.1770010095437,74.0139139106316,-8.138249874999264,-1.6275299286061387,39.942780813149106,24.002898457283273,-0.7789591548386028,19.612973598643187
freeze_A0_seed0,freeze_A0,0,2200,periodic_full,1.0,0.09007832898172324,41.35119179514677,23.874564687393782,66.22575648254059,-7.665025140430053,-1.9568881529821276,33.49647798080596,23.53607612381133,-0.7644618876946225,18.57957755903006
freeze_A0_seed0,freeze_A0,0,2300,first_val_acc_ge_0.10,1.0,0.13968668407310705,41.80299255276367,25.37170926823364,68.17470182099736,-7.705658564819682,-1.6618475059902593,34.73921533904358,23.651348384495304,-0.9583761634416774,19.110020331710047
freeze_A0_seed0,freeze_A0,0,2300,periodic_full,1.0,0.13968668407310705,41.80299255276367,25.37170926823364,68.17470182099736,-7.705658564819682,-1.6618475059902593,34.73921533904358,23.651348384495304,-0.9583761634416774,19.110020331710047
freeze_A0_seed0,freeze_A0,0,2400,periodic_full,1.0,0.15274151436031333,40.131225973675186,20.963506105648975,62.0947320793242,-7.146568165084862,-2.123804170509077,30.233878441242915,23.278152314991566,-0.9979956766742895,17.851069335357906
freeze_A0_seed0,freeze_A0,0,2500,periodic_full,1.0,0.2245430809399478,40.149544692624254,22.819610202640234,63.96915489526453,-7.221902091440938,-1.745224295252541,31.786736589333714,23.605430408761595,-1.2378918083800592,17.782006092242717
freeze_A0_seed0,freeze_A0,0,2600,first_val_acc_ge_0.25,1.0,0.26631853785900783,37.95816597937209,16.429693560381573,55.3878595397537,-6.792287263580793,-2.408967956071118,25.63094878003348,23.14705959366287,-1.2088509615696772,16.019957347278897
freeze_A0_seed0,freeze_A0,0,2600,periodic_full,1.0,0.26631853785900783,37.95816597937209,16.429693560381573,55.3878595397537,-6.792287263580793,-2.408967956071118,25.63094878003348,23.14705959366287,-1.2088509615696772,16.019957347278897
freeze_A0_seed0,freeze_A0,0,2700,periodic_full,1.0,0.4151436031331593,37.99957123581824,17.318281299368866,56.317852535187136,-6.914978867048891,-1.9306460678360544,26.163906234253812,23.323865478285104,-1.5051002525262742,16.180806010059406
freeze_A0_seed0,freeze_A0,0,2750,first_val_acc_ge_0.50,1.0,0.5339425587467362,36.09310448241388,13.57590274667285,50.66900722908676,-6.746599870954729,-2.6032877980808653,22.925790415708445,23.326956681041988,-1.6137309510730642,14.379878752444952
