run_id,depth,schedule,epoch,step,train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,best_val_acc_so_far,learning_rate,weight_decay,elapsed_time_seconds
depth4_bal_MMAAAMAM,4,MMAAAMAM,1,12,4.737666010856628,4.745545069376628,4.737613677978516,0.006201044386422976,0.010443864229765013,0.008725808255957042,0.010443864229765013,0.0003,1.0,0.7662451267242432
depth4_bal_MMAAAMAM,4,MMAAAMAM,25,300,4.0138459006945295,5.807289918263753,5.856884942735944,0.08648825065274152,0.0013054830287206266,0.003579818771674684,0.010443864229765013,0.0003,1.0,9.377929449081421
depth4_bal_MMAAAMAM,4,MMAAAMAM,50,600,2.1837923725446067,8.888846079508463,9.060551043919155,0.4343994778067885,0.0013054830287206266,0.0031323414252153485,0.010443864229765013,0.0003,1.0,18.260013580322266
depth4_bal_MMAAAMAM,4,MMAAAMAM,75,900,0.9011430641015371,12.871184666951498,13.387016786847795,0.7738250652741514,0.0039164490861618795,0.002908602751985681,0.010443864229765013,0.0003,1.0,27.472061157226562
depth4_bal_MMAAAMAM,4,MMAAAMAM,100,1200,0.2568477752308051,14.263198852539062,14.89790712084089,0.9810704960835509,0.009138381201044387,0.003356080098445016,0.010443864229765013,0.0003,1.0,36.066444635391235
depth4_bal_MMAAAMAM,4,MMAAAMAM,125,1500,0.1337196845561266,14.881559689839682,15.45034670148577,0.9951044386422977,0.007832898172323759,0.003915426781519186,0.010443864229765013,0.0003,1.0,43.684455156326294
depth4_bal_MMAAAMAM,4,MMAAAMAM,150,1800,0.17293881128231683,15.052806854248047,15.64300139290946,0.9827023498694517,0.005221932114882507,0.003579818771674684,0.010443864229765013,0.0003,1.0,51.486552715301514
depth4_bal_MMAAAMAM,4,MMAAAMAM,175,2100,0.795695831378301,14.194901784261068,14.674439920697893,0.7761096605744126,0.005221932114882507,0.005257858820897192,0.010443864229765013,0.0003,1.0,59.134915351867676
depth4_bal_MMAAAMAM,4,MMAAAMAM,200,2400,0.0662196089203159,14.257092793782553,14.65036950792585,1.0,0.006527415143603133,0.004474773464593355,0.010443864229765013,0.0003,1.0,67.37651419639587
depth4_bal_MMAAAMAM,4,MMAAAMAM,225,2700,0.24030112537244955,15.448109944661459,15.779762050083706,0.9549608355091384,0.0026109660574412533,0.004474773464593355,0.010443864229765013,0.0003,1.0,75.07861185073853
