run_name,variant,seed,epoch,checkpoint_label,train_acc,val_acc,sum_delta_attn,sum_delta_mlp,final_rep_erank,layer0_delta_mlp,layer1_delta_mlp,layer2_delta_mlp,layer0_delta_attn,layer1_delta_attn,layer2_delta_attn
freeze_A0_seed1,freeze_A0,1,0,random_init,,,78.3173177602662,-12.191533179190913,67.12578458107534,-3.2393494067679143,-4.552582541047286,-4.399601231375712,67.66918120645003,8.853394510643824,1.7947420431723486
freeze_A0_seed1,freeze_A0,1,100,periodic_full,0.9768276762402088,0.0039164490861618795,73.5246517910705,10.523149183514107,85.04780097458465,-18.48354731799629,-8.678435729794742,37.68513223130514,61.25197738043044,-10.645350327913896,22.918024738553953
freeze_A0_seed1,freeze_A0,1,150,first_train_acc_ge_0.99,0.9996736292428199,0.005221932114882507,72.03992576506309,11.093187525738962,84.1331132908021,-19.71868619737925,-8.387684651994704,39.199558375112915,58.99977434143908,-10.783174295757757,23.823325719381767
freeze_A0_seed1,freeze_A0,1,200,periodic_full,1.0,0.0026109660574412533,70.1123643161435,11.916278167223705,83.02864248336724,-20.614728358509737,-7.337568440785748,39.86857496651919,56.39536059992608,-10.039653169342628,23.756656885560044
freeze_A0_seed1,freeze_A0,1,300,periodic_full,0.9996736292428199,0.0026109660574412533,66.41226176528338,15.23370631662262,82.64596808190603,-20.773182740537127,-4.950836894270822,40.95772595143057,50.3735838442392,-7.463297847852441,23.501975768896614
freeze_A0_seed1,freeze_A0,1,400,periodic_full,1.0,0.007832898172323759,62.59141385350512,15.202036189810435,78.79345004331559,-19.45739759617406,-4.586651716310186,39.24608550229468,44.69034545065782,-5.314094126586614,23.215162529433908
freeze_A0_seed1,freeze_A0,1,500,periodic_full,1.0,0.010443864229765013,59.102996046367636,17.966674692262558,78.06967073863024,-17.233103482723095,-3.9094393495790545,39.109217524564706,39.41361668143147,-3.523689322140566,23.213068687076735
freeze_A0_seed1,freeze_A0,1,600,periodic_full,1.0,0.013054830287206266,55.55888611872099,19.50898162390191,76.06786774262294,-15.015679057495106,-3.4825858582435156,38.00724653964053,35.121605416803185,-2.4339307329548454,22.87121143487265
freeze_A0_seed1,freeze_A0,1,700,periodic_full,1.0,0.014360313315926894,53.23183946253408,25.071673915780764,79.30351337831489,-13.144852667803637,-2.6315207037014527,40.84804728728585,31.93079145760975,-1.6394155589504145,22.94046356387475
freeze_A0_seed1,freeze_A0,1,800,periodic_full,1.0,0.01174934725848564,50.82050524464735,24.474255033937347,76.29476027858473,-11.777824851892905,-2.8245323276723067,39.07661221350256,29.638515692357036,-1.2676795804066714,22.44966913269699
freeze_A0_seed1,freeze_A0,1,900,periodic_full,1.0,0.009138381201044387,48.801797707922375,23.169260844925986,72.9710585528484,-10.851376539357851,-2.7602159057849125,36.78085329006875,27.979469727723078,-0.9822482432658681,21.80457622346517
freeze_A0_seed1,freeze_A0,1,1000,periodic_full,0.9993472584856397,0.016971279373368148,48.50391538254236,27.91098456749881,77.41489995004122,-10.261281969418341,-2.3646398016433032,40.536906338560456,27.114879128863365,-0.7800367888884736,22.169073042567472
freeze_A0_seed1,freeze_A0,1,1100,periodic_full,1.0,0.018276762402088774,47.73062862378612,27.225965588149915,75.95659421193608,-9.892966339703072,-2.4688321991680304,39.58776412702102,26.623403289389586,-0.8433934849184723,21.950618819315
freeze_A0_seed1,freeze_A0,1,1200,periodic_full,0.9934725848563969,0.015665796344647518,46.618256884829556,26.490654991313228,74.10891187614283,-9.496710342643006,-2.493794512579207,38.48115984653544,25.969158810369894,-0.8171339013141008,21.466231975773763
freeze_A0_seed1,freeze_A0,1,1300,periodic_full,1.0,0.02349869451697128,45.273936867954724,24.137581369915175,70.41151823786994,-9.231522402923542,-2.4885439854685014,35.857647758307216,25.418475295454968,-0.9126709442557299,20.768132516755486
freeze_A0_seed1,freeze_A0,1,1400,periodic_full,1.0,0.028720626631853787,45.86046005439465,29.093888617290098,75.9543486716848,-9.39334371988836,-1.9196130517106678,40.406845388889124,25.414822327933685,-0.921688911733785,21.367326638194754
freeze_A0_seed1,freeze_A0,1,1500,periodic_full,0.8107049608355091,0.028720626631853787,44.937313819228635,27.986094700759438,73.92340851998812,-9.158745477351669,-1.5818229772891979,38.7266631554003,25.025605669690584,-0.9785518371968074,20.89025998673486
freeze_A0_seed1,freeze_A0,1,1600,periodic_full,1.0,0.04046997389033943,44.70795943906236,28.233181669719166,73.94114110878157,-8.88979945513018,-2.064827343518054,39.1878084683674,24.63208142421141,-0.853000050661672,20.92887806551262
freeze_A0_seed1,freeze_A0,1,1700,periodic_full,1.0,0.04046997389033943,43.42907266570558,25.697068641647046,70.12614130735267,-8.618592454168954,-2.2193289746772855,36.534990070493286,24.184373606507165,-0.8953697358238095,20.140068795022227
freeze_A0_seed1,freeze_A0,1,1800,periodic_full,1.0,0.04569190600522193,43.0005731442844,26.334268391022903,70.33484153530735,-8.52138511276906,-2.1722913063708464,37.02794481016281,23.922166003328677,-0.9139174947505264,19.992324635706254
freeze_A0_seed1,freeze_A0,1,1900,periodic_full,0.9859660574412533,0.044386422976501305,41.787837263218705,24.654836653428028,67.44267391664677,-8.359238483290913,-2.1204916510868745,35.13456678780582,23.49473495676782,-1.0162921110645762,19.309394417515456
freeze_A0_seed1,freeze_A0,1,2000,periodic_full,1.0,0.04960835509138381,41.656752965719335,23.82078582840193,66.4775387941213,-8.137633418618284,-2.0703224823332427,34.028741729353456,23.066560024618973,-0.9488253667804774,19.53901830788084
