run_name,variant,seed,freeze_A0,freeze_M0,epoch,checkpoint_label,train_acc,val_acc,test_acc_at_best_val_if_applicable,layer,erank_pre,erank_mid,erank_post,delta_attn,delta_mlp
freeze_A0_seed1,freeze_A0,1,1,0,0,random_init,,,,0,1.000000000000049,68.66918120645008,65.42983179968216,67.66918120645003,-3.2393494067679143
freeze_A0_seed1,freeze_A0,1,1,0,0,random_init,,,,1,65.42983179968216,74.28322631032599,69.7306437692787,8.853394510643824,-4.552582541047286
freeze_A0_seed1,freeze_A0,1,1,0,0,random_init,,,,2,69.7306437692787,71.52538581245105,67.12578458107534,1.7947420431723486,-4.399601231375712
freeze_A0_seed1,freeze_A0,1,1,0,100,periodic_full,0.9768276762402088,0.0039164490861618795,,0,1.0000000000000393,62.25197738043048,43.76843006243419,61.25197738043044,-18.48354731799629
freeze_A0_seed1,freeze_A0,1,1,0,100,periodic_full,0.9768276762402088,0.0039164490861618795,,1,43.76843006243419,33.123079734520296,24.444644004725554,-10.645350327913896,-8.678435729794742
freeze_A0_seed1,freeze_A0,1,1,0,100,periodic_full,0.9768276762402088,0.0039164490861618795,,2,24.444644004725554,47.36266874327951,85.04780097458465,22.918024738553953,37.68513223130514
freeze_A0_seed1,freeze_A0,1,1,0,150,first_train_acc_ge_0.99,0.9996736292428199,0.005221932114882507,,0,1.0000000000000482,59.99977434143913,40.28108814405988,58.99977434143908,-19.71868619737925
freeze_A0_seed1,freeze_A0,1,1,0,150,first_train_acc_ge_0.99,0.9996736292428199,0.005221932114882507,,1,40.28108814405988,29.497913848302122,21.11022919630742,-10.783174295757757,-8.387684651994704
freeze_A0_seed1,freeze_A0,1,1,0,150,first_train_acc_ge_0.99,0.9996736292428199,0.005221932114882507,,2,21.11022919630742,44.933554915689186,84.1331132908021,23.823325719381767,39.199558375112915
freeze_A0_seed1,freeze_A0,1,1,0,200,periodic_full,1.0,0.0026109660574412533,,0,1.0000000000000362,57.395360599926114,36.78063224141638,56.39536059992608,-20.614728358509737
freeze_A0_seed1,freeze_A0,1,1,0,200,periodic_full,1.0,0.0026109660574412533,,1,36.78063224141638,26.74097907207375,19.403410631288,-10.039653169342628,-7.337568440785748
freeze_A0_seed1,freeze_A0,1,1,0,200,periodic_full,1.0,0.0026109660574412533,,2,19.403410631288,43.160067516848045,83.02864248336724,23.756656885560044,39.86857496651919
freeze_A0_seed1,freeze_A0,1,1,0,300,periodic_full,0.9996736292428199,0.0026109660574412533,,0,1.0000000000000409,51.37358384423924,30.600401103702115,50.3735838442392,-20.773182740537127
