epoch,layer_0_pre,layer_0_mid,layer_0_post,layer_0_delta_attn,layer_0_delta_mlp,layer_1_pre,layer_1_mid,layer_1_post,layer_1_delta_attn,layer_1_delta_mlp,layer_2_pre,layer_2_mid,layer_2_post,layer_2_delta_attn,layer_2_delta_mlp,layer_3_pre,layer_3_mid,layer_3_post,layer_3_delta_attn,layer_3_delta_mlp
11000,1.000000000000038,1.000000000000038,1.0000000000000409,0.0,2.886579864025407e-15,1.0000000000000409,1.0000000000000409,1.0000000000000397,0.0,-1.1102230246251565e-15,1.0000000000000397,32.27587137583603,32.27587137583603,31.275871375835994,0.0,32.27587137583603,73.78068055208693,73.78068055208693,41.5048091762509,0.0
12000,1.000000000000041,1.000000000000041,1.0000000000000424,0.0,1.3322676295501878e-15,1.0000000000000424,1.0000000000000424,1.0000000000000335,0.0,-8.881784197001252e-15,1.0000000000000335,32.06839451957874,32.06839451957874,31.068394519578707,0.0,32.06839451957874,73.64591840252392,73.64591840252392,41.57752388294518,0.0
13000,1.000000000000042,1.000000000000042,1.0000000000000424,0.0,4.440892098500626e-16,1.0000000000000424,1.0000000000000424,1.0000000000000402,0.0,-2.220446049250313e-15,1.0000000000000402,32.733422299380074,32.733422299380074,31.733422299380035,0.0,32.733422299380074,74.3720443988739,74.3720443988739,41.63862209949382,0.0
14000,1.0000000000000426,1.0000000000000426,1.0000000000000386,0.0,-3.9968028886505635e-15,1.0000000000000386,1.0000000000000386,1.0000000000000349,0.0,-3.774758283725532e-15,1.0000000000000349,33.06481842182582,33.06481842182582,32.064818421825784,0.0,33.06481842182582,74.58143053534398,74.58143053534398,41.516612113518164,0.0
15000,1.0000000000000437,1.0000000000000437,1.0000000000000375,0.0,-6.217248937900877e-15,1.0000000000000375,1.0000000000000375,1.0000000000000415,0.0,3.9968028886505635e-15,1.0000000000000415,32.32327760697126,32.32327760697126,31.323277606971217,0.0,32.32327760697126,73.43544683165779,73.43544683165779,41.112169224686525,0.0
16000,1.000000000000042,1.000000000000042,1.0000000000000449,0.0,2.886579864025407e-15,1.0000000000000449,1.0000000000000449,1.0000000000000362,0.0,-8.659739592076221e-15,1.0000000000000362,32.184014305884624,32.184014305884624,31.18401430588459,0.0,32.184014305884624,73.49948535605485,73.49948535605485,41.315471050170224,0.0
17000,1.0000000000000406,1.0000000000000406,1.0000000000000413,0.0,6.661338147750939e-16,1.0000000000000413,1.0000000000000413,1.000000000000036,0.0,-5.329070518200751e-15,1.000000000000036,32.141348554133295,32.141348554133295,31.14134855413326,0.0,32.141348554133295,73.59006826777994,73.59006826777994,41.448719713646646,0.0
18000,1.0000000000000329,1.0000000000000329,1.0000000000000384,0.0,5.551115123125783e-15,1.0000000000000384,1.0000000000000384,1.0000000000000333,0.0,-5.10702591327572e-15,1.0000000000000333,32.483373955299676,32.483373955299676,31.483373955299644,0.0,32.483373955299676,73.95898375032964,73.95898375032964,41.47560979502996,0.0
19000,1.0000000000000469,1.0000000000000469,1.0000000000000406,0.0,-6.217248937900877e-15,1.0000000000000406,1.0000000000000406,1.0000000000000364,0.0,-4.218847493575595e-15,1.0000000000000364,33.061413025845916,33.061413025845916,32.06141302584588,0.0,33.061413025845916,75.190469710879,75.190469710879,42.129056685033085,0.0
20000,1.0000000000000357,1.0000000000000357,1.0000000000000395,0.0,3.774758283725532e-15,1.0000000000000395,1.0000000000000395,1.0000000000000278,0.0,-1.176836406102666e-14,1.0000000000000278,32.335224842752986,32.335224842752986,31.335224842752957,0.0,32.335224842752986,74.00117438418276,74.00117438418276,41.665949541429775,0.0
21000,1.0000000000000442,1.0000000000000442,1.0000000000000422,0.0,-1.9984014443252818e-15,1.0000000000000422,1.0000000000000422,1.0000000000000306,0.0,-1.1546319456101628e-14,1.0000000000000306,33.07372771365124,33.07372771365124,32.07372771365121,0.0,33.07372771365124,74.8292902139256,74.8292902139256,41.755562500274365,0.0
22000,1.0000000000000413,1.0000000000000413,1.0000000000000324,0.0,-8.881784197001252e-15,1.0000000000000324,1.0000000000000324,1.000000000000036,0.0,3.552713678800501e-15,1.000000000000036,32.92897000348355,32.92897000348355,31.928970003483514,0.0,32.92897000348355,74.69467852306646,74.69467852306646,41.76570851958291,0.0
23000,1.0000000000000364,1.0000000000000364,1.0000000000000377,0.0,1.3322676295501878e-15,1.0000000000000377,1.0000000000000377,1.000000000000036,0.0,-1.7763568394002505e-15,1.000000000000036,33.281320702757725,33.281320702757725,32.28132070275769,0.0,33.281320702757725,74.97594150218114,74.97594150218114,41.69462079942342,0.0
24000,1.0000000000000446,1.0000000000000446,1.0000000000000366,0.0,-7.993605777301127e-15,1.0000000000000366,1.0000000000000366,1.0000000000000402,0.0,3.552713678800501e-15,1.0000000000000402,33.23325417220773,33.23325417220773,32.23325417220769,0.0,33.23325417220773,75.07654163019981,75.07654163019981,41.84328745799208,0.0
25000,1.0000000000000413,1.0000000000000413,1.00000000000004,0.0,-1.3322676295501878e-15,1.00000000000004,1.00000000000004,1.000000000000031,0.0,-8.881784197001252e-15,1.000000000000031,33.37735207091343,33.37735207091343,32.3773520709134,0.0,33.37735207091343,74.7705816948195,74.7705816948195,41.393229623906066,0.0
26000,1.0000000000000389,1.0000000000000389,1.0000000000000406,0.0,1.7763568394002505e-15,1.0000000000000406,1.0000000000000406,1.0000000000000397,0.0,-8.881784197001252e-16,1.0000000000000397,32.94740902625376,32.94740902625376,31.94740902625372,0.0,32.94740902625376,74.56510881395992,74.56510881395992,41.617699787706165,0.0
27000,1.0000000000000406,1.0000000000000406,1.0000000000000417,0.0,1.1102230246251565e-15,1.0000000000000417,1.0000000000000417,1.000000000000044,0.0,2.220446049250313e-15,1.000000000000044,32.912801165235166,32.912801165235166,31.912801165235123,0.0,32.912801165235166,74.59587059120742,74.59587059120742,41.68306942597225,0.0
28000,1.0000000000000382,1.0000000000000382,1.0000000000000409,0.0,2.6645352591003757e-15,1.0000000000000409,1.0000000000000409,1.000000000000042,0.0,1.1102230246251565e-15,1.000000000000042,33.21481355635098,33.21481355635098,32.21481355635094,0.0,33.21481355635098,74.09106839372605,74.09106839372605,40.876254837375065,0.0
29000,1.0000000000000426,1.0000000000000426,1.000000000000038,0.0,-4.6629367034256575e-15,1.000000000000038,1.000000000000038,1.0000000000000255,0.0,-1.2434497875801753e-14,1.0000000000000255,33.020370930406045,33.020370930406045,32.02037093040602,0.0,33.020370930406045,74.48177796500879,74.48177796500879,41.46140703460274,0.0
30000,1.0000000000000397,1.0000000000000397,1.0000000000000382,0.0,-1.5543122344752192e-15,1.0000000000000382,1.0000000000000382,1.000000000000031,0.0,-7.105427357601002e-15,1.000000000000031,33.24856575594488,33.24856575594488,32.24856575594485,0.0,33.24856575594488,74.7348655294512,74.7348655294512,41.48629977350632,0.0
31000,1.000000000000044,1.000000000000044,1.0000000000000333,0.0,-1.0658141036401503e-14,1.0000000000000333,1.0000000000000333,1.0000000000000366,0.0,3.3306690738754696e-15,1.0000000000000366,33.60740493089365,33.60740493089365,32.607404930893615,0.0,33.60740493089365,74.95542305556428,74.95542305556428,41.34801812467063,0.0
32000,1.000000000000048,1.000000000000048,1.0000000000000395,0.0,-8.43769498715119e-15,1.0000000000000395,1.0000000000000395,1.0000000000000318,0.0,-7.771561172376096e-15,1.0000000000000318,32.64413872890858,32.64413872890858,31.644138728908548,0.0,32.64413872890858,73.46378084696002,73.46378084696002,40.81964211805144,0.0
33000,1.0000000000000413,1.0000000000000413,1.0000000000000417,0.0,4.440892098500626e-16,1.0000000000000417,1.0000000000000417,1.0000000000000442,0.0,2.4424906541753444e-15,1.0000000000000442,33.863045740674906,33.863045740674906,32.86304574067486,0.0,33.863045740674906,75.42200955664569,75.42200955664569,41.558963815970785,0.0
34000,1.000000000000037,1.000000000000037,1.0000000000000424,0.0,5.329070518200751e-15,1.0000000000000424,1.0000000000000424,1.0000000000000415,0.0,-8.881784197001252e-16,1.0000000000000415,33.201702233385475,33.201702233385475,32.20170223338543,0.0,33.201702233385475,74.48010874678447,74.48010874678447,41.27840651339899,0.0
35000,1.0000000000000446,1.0000000000000446,1.0000000000000342,0.0,-1.0436096431476471e-14,1.0000000000000342,1.0000000000000342,1.000000000000028,0.0,-6.217248937900877e-15,1.000000000000028,33.896882858502785,33.896882858502785,32.89688285850276,0.0,33.896882858502785,75.56355272017375,75.56355272017375,41.66666986167096,0.0
36000,1.0000000000000402,1.0000000000000402,1.0000000000000502,0.0,9.992007221626409e-15,1.0000000000000502,1.0000000000000502,1.0000000000000355,0.0,-1.4654943925052066e-14,1.0000000000000355,33.24965178306667,33.24965178306667,32.24965178306663,0.0,33.24965178306667,74.54573363069353,74.54573363069353,41.296081847626866,0.0
37000,1.000000000000038,1.000000000000038,1.000000000000042,0.0,3.9968028886505635e-15,1.000000000000042,1.000000000000042,1.0000000000000386,0.0,-3.3306690738754696e-15,1.0000000000000386,33.75467026131319,33.75467026131319,32.75467026131315,0.0,33.75467026131319,75.32945904459929,75.32945904459929,41.5747887832861,0.0
38000,1.0000000000000466,1.0000000000000466,1.0000000000000342,0.0,-1.2434497875801753e-14,1.0000000000000342,1.0000000000000342,1.0000000000000238,0.0,-1.0436096431476471e-14,1.0000000000000238,33.48727046430704,33.48727046430704,32.48727046430702,0.0,33.48727046430704,74.61735801545122,74.61735801545122,41.13008755114418,0.0
39000,1.0000000000000357,1.0000000000000357,1.0000000000000357,0.0,0.0,1.0000000000000357,1.0000000000000357,1.0000000000000304,0.0,-5.329070518200751e-15,1.0000000000000304,33.24458660202043,33.24458660202043,32.244586602020405,0.0,33.24458660202043,74.63660945644226,74.63660945644226,41.392022854421825,0.0
40000,1.0000000000000444,1.0000000000000444,1.0000000000000375,0.0,-6.8833827526759706e-15,1.0000000000000375,1.0000000000000375,1.000000000000032,0.0,-5.551115123125783e-15,1.000000000000032,33.66306663741239,33.66306663741239,32.663066637412356,0.0,33.66306663741239,75.21065800299954,75.21065800299954,41.547591365587145,0.0
41000,1.0000000000000455,1.0000000000000455,1.0000000000000444,0.0,-1.1102230246251565e-15,1.0000000000000444,1.0000000000000444,1.0000000000000353,0.0,-9.103828801926284e-15,1.0000000000000353,33.031355131480524,33.031355131480524,32.03135513148049,0.0,33.031355131480524,74.32117189248126,74.32117189248126,41.289816761000736,0.0
42000,1.0000000000000437,1.0000000000000437,1.0000000000000424,0.0,-1.3322676295501878e-15,1.0000000000000424,1.0000000000000424,1.0000000000000369,0.0,-5.551115123125783e-15,1.0000000000000369,32.696794021631646,32.696794021631646,31.69679402163161,0.0,32.696794021631646,73.88027580846257,73.88027580846257,41.183481786830924,0.0
43000,1.0000000000000433,1.0000000000000433,1.000000000000027,0.0,-1.6209256159527285e-14,1.000000000000027,1.000000000000027,1.0000000000000377,0.0,1.0658141036401503e-14,1.0000000000000377,32.75571884487144,32.75571884487144,31.7557188448714,0.0,32.75571884487144,74.07439480537033,74.07439480537033,41.318675960498894,0.0
44000,1.0000000000000353,1.0000000000000353,1.0000000000000395,0.0,4.218847493575595e-15,1.0000000000000395,1.0000000000000395,1.0000000000000304,0.0,-9.103828801926284e-15,1.0000000000000304,33.570871185910946,33.570871185910946,32.57087118591092,0.0,33.570871185910946,75.20868555086088,75.20868555086088,41.63781436494993,0.0
45000,1.0000000000000382,1.0000000000000382,1.0000000000000393,0.0,1.1102230246251565e-15,1.0000000000000393,1.0000000000000393,1.0000000000000366,0.0,-2.6645352591003757e-15,1.0000000000000366,33.46268083147796,33.46268083147796,32.462680831477925,0.0,33.46268083147796,74.75514536984424,74.75514536984424,41.29246453836628,0.0
46000,1.0000000000000464,1.0000000000000464,1.0000000000000349,0.0,-1.1546319456101628e-14,1.0000000000000349,1.0000000000000349,1.0000000000000278,0.0,-7.105427357601002e-15,1.0000000000000278,32.939978774584425,32.939978774584425,31.939978774584397,0.0,32.939978774584425,74.4480457104864,74.4480457104864,41.50806693590197,0.0
47000,1.0000000000000384,1.0000000000000384,1.000000000000036,0.0,-2.4424906541753444e-15,1.000000000000036,1.000000000000036,1.0000000000000366,0.0,6.661338147750939e-16,1.0000000000000366,32.71045463111219,32.71045463111219,31.710454631112157,0.0,32.71045463111219,74.05267531449154,74.05267531449154,41.342220683379345,0.0
48000,1.000000000000039,1.000000000000039,1.000000000000043,0.0,3.9968028886505635e-15,1.000000000000043,1.000000000000043,1.000000000000034,0.0,-9.103828801926284e-15,1.000000000000034,33.80627959655445,33.80627959655445,32.80627959655441,0.0,33.80627959655445,75.57389447109982,75.57389447109982,41.76761487454537,0.0
49000,1.0000000000000353,1.0000000000000353,1.0000000000000402,0.0,4.884981308350689e-15,1.0000000000000402,1.0000000000000402,1.0000000000000322,0.0,-7.993605777301127e-15,1.0000000000000322,33.87148368209268,33.87148368209268,32.871483682092645,0.0,33.87148368209268,75.69301661962547,75.69301661962547,41.82153293753279,0.0
50000,1.0000000000000446,1.0000000000000446,1.0000000000000393,0.0,-5.329070518200751e-15,1.0000000000000393,1.0000000000000393,1.0000000000000375,0.0,-1.7763568394002505e-15,1.0000000000000375,33.64170044784588,33.64170044784588,32.64170044784584,0.0,33.64170044784588,75.42815965423537,75.42815965423537,41.786459206389495,0.0
