epoch,train_loss,val_loss,test_loss,train_acc,val_acc,test_acc
1,4.73483149210612,4.734814802805583,4.733778435843331,0.007506527415143603,0.0039164490861618795,0.008502069582727374
25,4.399520556131999,5.171510696411133,5.167055225372314,0.04275456919060052,0.0026109660574412533,0.005369728157512026
50,3.7754056652386985,6.1003767649332685,6.071873324257987,0.10900783289817233,0.0013054830287206266,0.0034679494350598502
75,3.3109079202016196,6.84164555867513,6.806836455208915,0.1843994778067885,0.0039164490861618795,0.002684864078756013
100,2.9789790709813437,7.414798895517985,7.394332340785435,0.25261096605744127,0.0026109660574412533,0.0032442107618301822
125,2.735920548439026,8.06163215637207,8.029898411887032,0.30842036553524804,0.0026109660574412533,0.0032442107618301822
150,2.5432021021842957,8.356794675191244,8.309400762830462,0.3642297650130548,0.0039164490861618795,0.003579818771674684
175,2.299152672290802,8.85932699839274,8.791739736284528,0.4262402088772846,0.0026109660574412533,0.004139165454748853
200,2.176598370075226,9.151377042134603,9.15112258366176,0.45659268929503916,0.0039164490861618795,0.0038035574449043516
225,2.0781173706054688,9.170320828755697,9.172427204677037,0.48400783289817234,0.0013054830287206266,0.004474773464593355
250,1.9898985425631206,9.641295115152994,9.579670361110143,0.5107702349869452,0.0039164490861618795,0.003579818771674684
275,1.889267086982727,9.643888791402182,9.60258982522147,0.5430809399477807,0.005221932114882507,0.0030204720886005147
300,1.7791591087977092,10.007498105367025,10.05243091583252,0.5740861618798956,0.0013054830287206266,0.0031323414252153485
325,2.0551401178042092,9.792074203491211,9.868194825308663,0.5,0.0013054830287206266,0.0031323414252153485
350,1.694840004046758,10.80173397064209,10.647025844029018,0.5962793733681462,0.0026109660574412533,0.0031323414252153485
375,1.5655430555343628,10.596796671549479,10.572238104684013,0.6325065274151436,0.0026109660574412533,0.0034679494350598502
400,1.6007028222084045,10.536096890767416,10.488868876865931,0.6253263707571801,0.005221932114882507,0.0032442107618301822
425,1.7409656246503193,10.377104759216309,10.349024418422154,0.5868146214099217,0.0026109660574412533,0.0027967334153708467
450,1.4292956093947093,10.97376791636149,11.050147765023368,0.6781984334203656,0.0026109660574412533,0.0032442107618301822
475,1.3669997652371724,11.33137289683024,11.339186886378696,0.6987597911227154,0.0039164490861618795,0.0030204720886005147
