run_id,depth,schedule,seed,checkpoint_label,epoch,train_acc,val_acc,D_within,D_between,within_between_ratio,num_examples,analysis_set
depth3_bal_AAAMMM,3,AAAMMM,0,random_init,0,,,0.07312452422082424,0.05897413963209862,1.2399421963084276,500,val
depth3_bal_AAAMMM,3,AAAMMM,0,best_val,10125,1.0,0.9882506527415144,12180.59643383789,360817.009009009,0.03375837648921302,500,val
depth3_bal_AAAMMM,3,AAAMMM,0,final,50000,0.4210182767624021,0.34986945169712796,16498.232871650696,172741.47747747749,0.09550823063790098,500,val
depth3_bal_AAAMMM,3,AAAMMM,0,first_val_acc_ge_0.05,350,1.0,0.05352480417754569,90442.1546875,67235.71685971686,1.3451504484766919,500,val
depth3_bal_AAAMMM,3,AAAMMM,0,first_val_acc_ge_0.25,7600,0.9898825065274152,0.2819843342036554,54210.9615390625,108933.99227799228,0.4976496353931447,500,val
depth3_bal_AAAMMM,3,AAAMMM,0,first_val_acc_ge_0.50,7775,1.0,0.5300261096605744,62173.7195859375,133920.7413127413,0.4642575823318135,500,val
depth3_bal_AAAMMM,3,AAAMMM,0,first_val_acc_ge_0.75,7850,0.9996736292428199,0.7845953002610966,21670.0373515625,91421.85842985843,0.2370334373391501,500,val
depth3_bal_AAAMMM,3,AAAMMM,0,first_val_acc_ge_0.95,7975,1.0,0.9503916449086162,25760.37430078125,130962.72844272845,0.1967000428831671,500,val
