run_id,depth,schedule,seed,epoch,relative_epoch_to_tau,train_acc,val_acc,checkpoint_label,final_rep_erank,sum_delta_A,sum_delta_M,mean_delta_A,mean_delta_M,max_positive_delta_block_index,max_negative_delta_block_index
depth4_bal_MAAMAMAM,4,MAAMAMAM,0,0,-2300,,,random_init,78.61653621856577,79.14039039370375,-1.5238541751380286,19.78509759842594,-0.38096354378450714,1,7
depth4_bal_MAAMAMAM,4,MAAMAMAM,0,150,-2150,0.9977154046997389,0.0039164490861618795,first_train_acc_ge_0.99,77.84674219287288,41.997620488271124,34.849121704601714,10.499405122067781,8.712280426150429,7,3
depth4_bal_MAAMAMAM,4,MAAMAMAM,0,1000,,1.0,0.010443864229765013,periodic,71.8971486370579,28.10733647585989,42.789812161197965,7.026834118964972,10.697453040299491,7,3
depth4_bal_MAAMAMAM,4,MAAMAMAM,0,1475,-825,1.0,0.05483028720626632,first_val_acc_ge_0.05,70.274733123517,28.452918638323702,40.82181448519325,7.1132296595809255,10.205453621298313,7,3
depth4_bal_MAAMAMAM,4,MAAMAMAM,0,2000,,1.0,0.2245430809399478,periodic,59.269631207090974,28.02087185392903,30.248759353161905,7.005217963482258,7.562189838290476,7,5
depth4_bal_MAAMAMAM,4,MAAMAMAM,0,2075,-225,0.9990208877284595,0.2597911227154047,first_val_acc_ge_0.25,58.99339449280506,28.075022983492705,29.91837150931231,7.018755745873176,7.479592877328077,7,3
depth4_bal_MAAMAMAM,4,MAAMAMAM,0,2175,-125,1.0,0.6057441253263708,first_val_acc_ge_0.50,53.173801225304025,27.015419012676443,25.158382212627544,6.753854753169111,6.289595553156886,7,5
depth4_bal_MAAMAMAM,4,MAAMAMAM,0,2225,-75,1.0,0.8420365535248042,first_val_acc_ge_0.75,43.05862302415651,24.584842666265317,17.473780357891144,6.146210666566329,4.368445089472786,7,5
depth4_bal_MAAMAMAM,4,MAAMAMAM,0,2300,0,1.0,0.9947780678851175,first_val_acc_ge_0.95,31.832722071716514,17.828873565376185,13.003848506340296,4.457218391344046,3.250962126585074,7,3
depth4_bal_MAAMAMAM,4,MAAMAMAM,0,2450,150,1.0,1.0,best_val,25.88996564604341,15.243979811113963,9.6459858349294,3.8109949527784908,2.41149645873235,7,3
depth4_bal_MAAMAMAM,4,MAAMAMAM,0,3000,700,1.0,0.9986945169712794,periodic,21.820574677761506,13.077118079938977,7.743456597822492,3.269279519984744,1.935864149455623,7,3
depth4_bal_MAAMAMAM,4,MAAMAMAM,0,4000,1700,1.0,1.0,periodic,19.719291559479093,12.87693369531006,5.842357864168992,3.219233423827515,1.460589466042248,6,3
depth4_bal_MAAMAMAM,4,MAAMAMAM,0,5000,2700,0.9592036553524804,0.6879895561357703,periodic,25.95497722701586,11.4659289037067,13.489048323309115,2.866482225926675,3.3722620808272787,7,0
