run_id,task,architecture,seed,learning_rate,weight_decay,batch_size,max_epochs,stopping_epoch,best_val_epoch,best_val_acc,test_acc,sum_delta_attn,sum_delta_mlp,layer0_delta_attn,layer0_delta_mlp,layer1_delta_attn,layer1_delta_mlp,checkpoint_path,erank_result_path,log_path,notes,success
seed0_standard_key_value,key_value,standard,0,0.0003,1.0,256,50000,507,507,1.0,1.0,6.162772404201571,-2.4845281165874757,0.4443682442341448,-0.6678094016643623,5.7184041599674265,-1.8167187149231134,/scratch/f006j44/erank/erank-interp/outputs/thesis_additions/seed_0/standard_key_value/checkpoints/model_best_val.pt,/scratch/f006j44/erank/erank-interp/outputs/thesis_additions/seed_0/standard_key_value/erank/endpoint_erank.json,/scratch/f006j44/erank/erank-interp/outputs/thesis_additions/seed_0/standard_key_value/log.txt,success,True
