seed,epoch,relative_epoch_to_tau,train_acc,val_acc,test_acc_if_available,layer,hook,erank,delta_attn_if_layer_hook,delta_mlp_if_layer_hook,checkpoint_label,checkpoint_path
0,1000,-1439,1.0,0.013871797740239401,0.013871797740239401,1,resid_mid,33.2700154119334,,,epoch_1000,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001000.pt
0,1000,-1439,1.0,0.013871797740239401,0.013871797740239401,1,resid_post,75.71864716053454,,,epoch_1000,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001000.pt
0,1250,-1189,1.0,0.02483499272849312,0.02483499272849312,0,resid_pre,1.0000000000001656,13.970803849909846,-1.2437999979291643,epoch_1250,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001250.pt
0,1250,-1189,1.0,0.02483499272849312,0.02483499272849312,0,resid_mid,14.970803849910011,,,epoch_1250,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001250.pt
0,1250,-1189,1.0,0.02483499272849312,0.02483499272849312,0,resid_post,13.727003851980847,,,epoch_1250,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001250.pt
0,1250,-1189,1.0,0.02483499272849312,0.02483499272849312,1,resid_pre,13.727003851980847,19.14486916757481,41.8162522265247,epoch_1250,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001250.pt
0,1250,-1189,1.0,0.02483499272849312,0.02483499272849312,1,resid_mid,32.87187301955566,,,epoch_1250,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001250.pt
0,1250,-1189,1.0,0.02483499272849312,0.02483499272849312,1,resid_post,74.68812524608036,,,epoch_1250,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001250.pt
0,1500,-939,1.0,0.03736435842935451,0.03736435842935451,0,resid_pre,1.0000000000001457,13.73335222836128,-1.0865155765945822,epoch_1500,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001500.pt
0,1500,-939,1.0,0.03736435842935451,0.03736435842935451,0,resid_mid,14.733352228361426,,,epoch_1500,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001500.pt
0,1500,-939,1.0,0.03736435842935451,0.03736435842935451,0,resid_post,13.646836651766844,,,epoch_1500,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001500.pt
0,1500,-939,1.0,0.03736435842935451,0.03736435842935451,1,resid_pre,13.646836651766844,18.37612110308032,39.087034652812385,epoch_1500,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001500.pt
0,1500,-939,1.0,0.03736435842935451,0.03736435842935451,1,resid_mid,32.02295775484716,,,epoch_1500,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001500.pt
