epoch,train_loss,val_loss,test_loss,train_acc,val_acc,test_acc
1,4.732951919237773,4.735611120859782,4.733217961447579,0.00881201044386423,0.005221932114882507,0.00839020024611254
25,4.428704579671224,5.127859433492024,5.117002855028425,0.0368798955613577,0.0026109660574412533,0.003915426781519186
50,3.954175611337026,5.703407287597656,5.694445405687604,0.09921671018276762,0.0039164490861618795,0.005929074840586196
75,3.6354850133260093,6.183781147003174,6.11095530646188,0.1400130548302872,0.01174934725848564,0.006376552187045531
100,3.3999578952789307,6.530283133188884,6.457761696406773,0.1837467362924282,0.015665796344647518,0.009732632285490548
125,3.2140876054763794,6.818206151326497,6.7524033001491,0.21997389033942558,0.007832898172323759,0.009732632285490548
150,3.1171879172325134,7.099127610524495,7.003334944588797,0.23825065274151436,0.013054830287206266,0.010291978968564717
175,3.0109007755915322,7.345359802246094,7.255447687421526,0.2597911227154047,0.013054830287206266,0.010851325651638885
200,2.9503984252611795,7.499582926432292,7.37254387991769,0.277088772845953,0.015665796344647518,0.011634411007942724
225,2.8198150793711343,7.947775046030681,7.782089928218297,0.2973237597911227,0.014360313315926894,0.011186933661483387
250,2.816312034924825,7.842631816864014,7.742055715833391,0.3025456919060052,0.015665796344647518,0.011634411007942724
275,2.7067613204320273,8.103680610656738,7.984591225215367,0.3221279373368146,0.01174934725848564,0.010291978968564717
300,2.6827186147371926,8.135704040527344,7.9628839084080285,0.33616187989556134,0.009138381201044387,0.011410672334713054
325,2.6324779987335205,8.29503091176351,8.118066610608782,0.33550913838120106,0.010443864229765013,0.01152254167132789
350,2.5771471659342446,8.401469548543295,8.182641765049526,0.35672323759791125,0.009138381201044387,0.011186933661483387
375,2.5814577539761863,8.497668584187826,8.34042354311262,0.3577023498694517,0.007832898172323759,0.012976843047320729
400,2.578519562880198,8.459794998168945,8.312841715131487,0.36129242819843344,0.007832898172323759,0.011075064324868553
425,2.5479161540667215,8.396364529927572,8.224553080967494,0.3563968668407311,0.013054830287206266,0.01129880299809822
450,2.576216181119283,8.472695350646973,8.31286223275321,0.36488250652741516,0.007832898172323759,0.011746280344557557
475,2.4968111912409463,8.519059181213379,8.34658192225865,0.3727154046997389,0.013054830287206266,0.011634411007942724
500,2.499492128690084,8.62448533376058,8.415067972455706,0.36945169712793735,0.009138381201044387,0.011634411007942724
525,2.4432840943336487,8.770010948181152,8.568238667079381,0.39784595300261094,0.010443864229765013,0.012529365700861394
550,2.4235315918922424,8.916632652282715,8.667383820669992,0.39262402088772846,0.005221932114882507,0.01129880299809822
575,2.468536933263143,8.667720158894857,8.4337523324149,0.3900130548302872,0.010443864229765013,0.01152254167132789
600,2.53037436803182,8.649763425191244,8.476183673313686,0.37402088772845954,0.0039164490861618795,0.010068240295335049
625,2.411109368006388,8.759953816731771,8.48025414603097,0.3981723237597911,0.007832898172323759,0.013088712383935563
650,2.397720774014791,8.835781415303549,8.60510905129569,0.40763707571801566,0.01174934725848564,0.011970019017787225
675,2.4378902514775596,8.919402122497559,8.66619415283203,0.3919712793733681,0.005221932114882507,0.011410672334713054
700,2.403390884399414,8.813080469767252,8.60747127532959,0.40143603133159267,0.010443864229765013,0.010627586978409218
725,2.3483615120251975,8.971664428710938,8.691707611083984,0.4171018276762402,0.009138381201044387,0.011075064324868553
750,2.400835692882538,8.851373990376791,8.670527458190918,0.4105744125326371,0.01174934725848564,0.010739456315024052
775,2.3472679257392883,8.935101826985678,8.73004834311349,0.4164490861618799,0.010443864229765013,0.011634411007942724
800,2.328340490659078,9.193657557169596,8.93302230834961,0.4255874673629243,0.007832898172323759,0.011410672334713054
825,2.406470616658529,8.92133871714274,8.696564783368792,0.39654046997389036,0.007832898172323759,0.012305627027631726
850,2.3304817279179892,9.063703536987305,8.840030779157367,0.4148172323759791,0.006527415143603133,0.010627586978409218
