epoch,layer_0_pre,layer_0_mid,layer_0_post,layer_0_delta_attn,layer_0_delta_mlp,layer_1_pre,layer_1_mid,layer_1_post,layer_1_delta_attn,layer_1_delta_mlp,layer_2_pre,layer_2_mid,layer_2_post,layer_2_delta_attn,layer_2_delta_mlp,layer_3_pre,layer_3_mid,layer_3_post,layer_3_delta_attn,layer_3_delta_mlp
11000,1.0000000000000353,1.0000000000000353,1.0000000000000377,0.0,2.4424906541753444e-15,1.0000000000000377,1.0000000000000377,1.0000000000000477,0.0,9.992007221626409e-15,1.0000000000000477,1.0000000000000477,1.000000000000038,0.0,-9.769962616701378e-15,1.000000000000038,59.16058394640968,59.16058394640968,58.160583946409645,0.0
12000,1.0000000000000417,1.0000000000000417,1.0000000000000375,0.0,-4.218847493575595e-15,1.0000000000000375,1.0000000000000375,1.00000000000004,0.0,2.4424906541753444e-15,1.00000000000004,1.00000000000004,1.0000000000000346,0.0,-5.329070518200751e-15,1.0000000000000346,59.79618757365347,59.79618757365347,58.796187573653434,0.0
13000,1.0000000000000417,1.0000000000000417,1.000000000000035,0.0,-6.661338147750939e-15,1.000000000000035,1.000000000000035,1.0000000000000415,0.0,6.439293542825908e-15,1.0000000000000415,1.0000000000000415,1.0000000000000377,0.0,-3.774758283725532e-15,1.0000000000000377,60.11320612277441,60.11320612277441,59.11320612277437,0.0
14000,1.0000000000000409,1.0000000000000409,1.00000000000004,0.0,-8.881784197001252e-16,1.00000000000004,1.00000000000004,1.0000000000000404,0.0,4.440892098500626e-16,1.0000000000000404,1.0000000000000404,1.000000000000037,0.0,-3.3306690738754696e-15,1.000000000000037,60.24167286925022,60.24167286925022,59.24167286925019,0.0
15000,1.000000000000039,1.000000000000039,1.000000000000037,0.0,-1.9984014443252818e-15,1.000000000000037,1.000000000000037,1.000000000000047,0.0,9.992007221626409e-15,1.000000000000047,1.000000000000047,1.0000000000000402,0.0,-6.8833827526759706e-15,1.0000000000000402,60.787820614991176,60.787820614991176,59.78782061499113,0.0
16000,1.0000000000000397,1.0000000000000397,1.0000000000000309,0.0,-8.881784197001252e-15,1.0000000000000309,1.0000000000000309,1.0000000000000384,0.0,7.549516567451064e-15,1.0000000000000384,1.0000000000000384,1.0000000000000395,0.0,1.1102230246251565e-15,1.0000000000000395,61.203501794044556,61.203501794044556,60.20350179404451,0.0
17000,1.0000000000000364,1.0000000000000364,1.0000000000000395,0.0,3.1086244689504383e-15,1.0000000000000395,1.0000000000000395,1.000000000000045,0.0,5.551115123125783e-15,1.000000000000045,1.000000000000045,1.000000000000038,0.0,-7.105427357601002e-15,1.000000000000038,61.788561709027675,61.788561709027675,60.78856170902764,0.0
18000,1.0000000000000446,1.0000000000000446,1.0000000000000435,0.0,-1.1102230246251565e-15,1.0000000000000435,1.0000000000000435,1.0000000000000395,0.0,-3.9968028886505635e-15,1.0000000000000395,1.0000000000000395,1.0000000000000426,0.0,3.1086244689504383e-15,1.0000000000000426,62.26423810278832,62.26423810278832,61.264238102788276,0.0
19000,1.0000000000000377,1.0000000000000377,1.0000000000000417,0.0,3.9968028886505635e-15,1.0000000000000417,1.0000000000000417,1.0000000000000355,0.0,-6.217248937900877e-15,1.0000000000000355,1.0000000000000355,1.0000000000000293,0.0,-6.217248937900877e-15,1.0000000000000293,62.353282350710515,62.353282350710515,61.35328235071049,0.0
20000,1.0000000000000417,1.0000000000000417,1.0000000000000413,0.0,-4.440892098500626e-16,1.0000000000000413,1.0000000000000413,1.00000000000004,0.0,-1.3322676295501878e-15,1.00000000000004,1.00000000000004,1.000000000000042,0.0,1.9984014443252818e-15,1.000000000000042,62.65313834264474,62.65313834264474,61.653138342644695,0.0
21000,1.0000000000000397,1.0000000000000397,1.0000000000000466,0.0,6.8833827526759706e-15,1.0000000000000466,1.0000000000000466,1.0000000000000393,0.0,-7.327471962526033e-15,1.0000000000000393,1.0000000000000393,1.0000000000000364,0.0,-2.886579864025407e-15,1.0000000000000364,63.10452993589361,63.10452993589361,62.104529935893574,0.0
22000,1.0000000000000429,1.0000000000000429,1.0000000000000413,0.0,-1.5543122344752192e-15,1.0000000000000413,1.0000000000000413,1.000000000000039,0.0,-2.220446049250313e-15,1.000000000000039,1.000000000000039,1.000000000000041,0.0,1.9984014443252818e-15,1.000000000000041,63.104740570338215,63.104740570338215,62.10474057033817,0.0
23000,1.000000000000035,1.000000000000035,1.0000000000000375,0.0,2.4424906541753444e-15,1.0000000000000375,1.0000000000000375,1.000000000000038,0.0,4.440892098500626e-16,1.000000000000038,1.000000000000038,1.000000000000043,0.0,5.10702591327572e-15,1.000000000000043,63.574662586697784,63.574662586697784,62.57466258669774,0.0
24000,1.0000000000000446,1.0000000000000446,1.0000000000000417,0.0,-2.886579864025407e-15,1.0000000000000417,1.0000000000000417,1.0000000000000278,0.0,-1.3988810110276972e-14,1.0000000000000278,1.0000000000000278,1.000000000000025,0.0,-2.6645352591003757e-15,1.000000000000025,63.5078839491014,63.5078839491014,62.50788394910137,0.0
25000,1.000000000000036,1.000000000000036,1.0000000000000389,0.0,2.886579864025407e-15,1.0000000000000389,1.0000000000000389,1.0000000000000395,0.0,6.661338147750939e-16,1.0000000000000395,1.0000000000000395,1.0000000000000477,0.0,8.215650382226158e-15,1.0000000000000477,63.700897155034276,63.700897155034276,62.70089715503423,0.0
26000,1.0000000000000415,1.0000000000000415,1.0000000000000395,0.0,-1.9984014443252818e-15,1.0000000000000395,1.0000000000000395,1.0000000000000386,0.0,-8.881784197001252e-16,1.0000000000000386,1.0000000000000386,1.0000000000000442,0.0,5.551115123125783e-15,1.0000000000000442,64.14659169911137,64.14659169911137,63.146591699111326,0.0
27000,1.0000000000000446,1.0000000000000446,1.0000000000000455,0.0,8.881784197001252e-16,1.0000000000000455,1.0000000000000455,1.0000000000000402,0.0,-5.329070518200751e-15,1.0000000000000402,1.0000000000000402,1.0000000000000315,0.0,-8.659739592076221e-15,1.0000000000000315,64.16457965808233,64.16457965808233,63.1645796580823,0.0
28000,1.0000000000000422,1.0000000000000422,1.0000000000000449,0.0,2.6645352591003757e-15,1.0000000000000449,1.0000000000000449,1.0000000000000355,0.0,-9.325873406851315e-15,1.0000000000000355,1.0000000000000355,1.0000000000000298,0.0,-5.773159728050814e-15,1.0000000000000298,64.20075438953425,64.20075438953425,63.200754389534225,0.0
29000,1.0000000000000406,1.0000000000000406,1.000000000000037,0.0,-3.552713678800501e-15,1.000000000000037,1.000000000000037,1.0000000000000382,0.0,1.1102230246251565e-15,1.0000000000000382,1.0000000000000382,1.000000000000036,0.0,-2.220446049250313e-15,1.000000000000036,64.30651854158359,64.30651854158359,63.30651854158355,0.0
30000,1.0000000000000393,1.0000000000000393,1.0000000000000404,0.0,1.1102230246251565e-15,1.0000000000000404,1.0000000000000404,1.0000000000000309,0.0,-9.547918011776346e-15,1.0000000000000309,1.0000000000000309,1.0000000000000275,0.0,-3.3306690738754696e-15,1.0000000000000275,64.50174366017993,64.50174366017993,63.5017436601799,0.0
31000,1.0000000000000395,1.0000000000000395,1.0000000000000375,0.0,-1.9984014443252818e-15,1.0000000000000375,1.0000000000000375,1.0000000000000373,0.0,-2.220446049250313e-16,1.0000000000000373,1.0000000000000373,1.000000000000041,0.0,3.774758283725532e-15,1.000000000000041,64.5781580923743,64.5781580923743,63.57815809237425,0.0
32000,1.0000000000000426,1.0000000000000426,1.0000000000000329,0.0,-9.769962616701378e-15,1.0000000000000329,1.0000000000000329,1.0000000000000357,0.0,2.886579864025407e-15,1.0000000000000357,1.0000000000000357,1.0000000000000406,0.0,4.884981308350689e-15,1.0000000000000406,64.70151039976501,64.70151039976501,63.70151039976497,0.0
33000,1.0000000000000453,1.0000000000000453,1.000000000000036,0.0,-9.325873406851315e-15,1.000000000000036,1.000000000000036,1.0000000000000377,0.0,1.7763568394002505e-15,1.0000000000000377,1.0000000000000377,1.0000000000000462,0.0,8.43769498715119e-15,1.0000000000000462,64.8192873149163,64.8192873149163,63.81928731491625,0.0
34000,1.0000000000000429,1.0000000000000429,1.0000000000000382,0.0,-4.6629367034256575e-15,1.0000000000000382,1.0000000000000382,1.000000000000039,0.0,8.881784197001252e-16,1.000000000000039,1.000000000000039,1.0000000000000429,0.0,3.774758283725532e-15,1.0000000000000429,64.84717254807855,64.84717254807855,63.847172548078504,0.0
35000,1.00000000000004,1.00000000000004,1.0000000000000335,0.0,-6.439293542825908e-15,1.0000000000000335,1.0000000000000335,1.000000000000037,0.0,3.552713678800501e-15,1.000000000000037,1.000000000000037,1.0000000000000338,0.0,-3.3306690738754696e-15,1.0000000000000338,64.78387614261538,64.78387614261538,63.78387614261535,0.0
36000,1.000000000000039,1.000000000000039,1.00000000000004,0.0,8.881784197001252e-16,1.00000000000004,1.00000000000004,1.000000000000032,0.0,-7.993605777301127e-15,1.000000000000032,1.000000000000032,1.0000000000000457,0.0,1.3766765505351941e-14,1.0000000000000457,65.0350141530795,65.0350141530795,64.03501415307946,0.0
37000,1.000000000000038,1.000000000000038,1.0000000000000346,0.0,-3.3306690738754696e-15,1.0000000000000346,1.0000000000000346,1.0000000000000417,0.0,7.105427357601002e-15,1.0000000000000417,1.0000000000000417,1.0000000000000353,0.0,-6.439293542825908e-15,1.0000000000000353,65.06460548336763,65.06460548336763,64.0646054833676,0.0
38000,1.0000000000000382,1.0000000000000382,1.000000000000044,0.0,5.773159728050814e-15,1.000000000000044,1.000000000000044,1.0000000000000382,0.0,-5.773159728050814e-15,1.0000000000000382,1.0000000000000382,1.0000000000000346,0.0,-3.552713678800501e-15,1.0000000000000346,64.91678335186583,64.91678335186583,63.916783351865796,0.0
39000,1.000000000000035,1.000000000000035,1.0000000000000433,0.0,8.215650382226158e-15,1.0000000000000433,1.0000000000000433,1.0000000000000397,0.0,-3.552713678800501e-15,1.0000000000000397,1.0000000000000397,1.0000000000000397,0.0,0.0,1.0000000000000397,65.14059957101135,65.14059957101135,64.14059957101131,0.0
40000,1.0000000000000415,1.0000000000000415,1.0000000000000446,0.0,3.1086244689504383e-15,1.0000000000000446,1.0000000000000446,1.0000000000000355,0.0,-9.103828801926284e-15,1.0000000000000355,1.0000000000000355,1.0000000000000344,0.0,-1.1102230246251565e-15,1.0000000000000344,65.35116310748595,65.35116310748595,64.35116310748592,0.0
41000,1.000000000000045,1.000000000000045,1.0000000000000493,0.0,4.218847493575595e-15,1.0000000000000493,1.0000000000000493,1.0000000000000373,0.0,-1.199040866595169e-14,1.0000000000000373,1.0000000000000373,1.0000000000000382,0.0,8.881784197001252e-16,1.0000000000000382,65.20312521391936,65.20312521391936,64.20312521391932,0.0
42000,1.0000000000000482,1.0000000000000482,1.0000000000000429,0.0,-5.329070518200751e-15,1.0000000000000429,1.0000000000000429,1.0000000000000349,0.0,-7.993605777301127e-15,1.0000000000000349,1.0000000000000349,1.0000000000000309,0.0,-3.9968028886505635e-15,1.0000000000000309,65.24234309859965,65.24234309859965,64.24234309859962,0.0
43000,1.0000000000000477,1.0000000000000477,1.0000000000000417,0.0,-5.995204332975845e-15,1.0000000000000417,1.0000000000000417,1.0000000000000313,0.0,-1.0436096431476471e-14,1.0000000000000313,1.0000000000000313,1.0000000000000355,0.0,4.218847493575595e-15,1.0000000000000355,65.40119704107667,65.40119704107667,64.40119704107664,0.0
44000,1.0000000000000464,1.0000000000000464,1.0000000000000389,0.0,-7.549516567451064e-15,1.0000000000000389,1.0000000000000389,1.0000000000000386,0.0,-2.220446049250313e-16,1.0000000000000386,1.0000000000000386,1.0000000000000369,0.0,-1.7763568394002505e-15,1.0000000000000369,65.4689362974836,65.4689362974836,64.46893629748355,0.0
45000,1.000000000000042,1.000000000000042,1.0000000000000504,0.0,8.43769498715119e-15,1.0000000000000504,1.0000000000000504,1.0000000000000324,0.0,-1.7985612998927536e-14,1.0000000000000324,1.0000000000000324,1.0000000000000369,0.0,4.440892098500626e-15,1.0000000000000369,65.55678025436917,65.55678025436917,64.55678025436913,0.0
46000,1.0000000000000422,1.0000000000000422,1.0000000000000444,0.0,2.220446049250313e-15,1.0000000000000444,1.0000000000000444,1.000000000000039,0.0,-5.329070518200751e-15,1.000000000000039,1.000000000000039,1.000000000000035,0.0,-3.9968028886505635e-15,1.000000000000035,65.42137731530983,65.42137731530983,64.4213773153098,0.0
47000,1.0000000000000406,1.0000000000000406,1.00000000000004,0.0,-6.661338147750939e-16,1.00000000000004,1.00000000000004,1.0000000000000353,0.0,-4.6629367034256575e-15,1.0000000000000353,1.0000000000000353,1.0000000000000409,0.0,5.551115123125783e-15,1.0000000000000409,65.62133246679859,65.62133246679859,64.62133246679855,0.0
48000,1.000000000000033,1.000000000000033,1.0000000000000384,0.0,5.329070518200751e-15,1.0000000000000384,1.0000000000000384,1.0000000000000444,0.0,5.995204332975845e-15,1.0000000000000444,1.0000000000000444,1.00000000000004,0.0,-4.440892098500626e-15,1.00000000000004,65.56112552569351,65.56112552569351,64.56112552569347,0.0
49000,1.0000000000000426,1.0000000000000426,1.000000000000038,0.0,-4.6629367034256575e-15,1.000000000000038,1.000000000000038,1.0000000000000322,0.0,-5.773159728050814e-15,1.0000000000000322,1.0000000000000322,1.0000000000000415,0.0,9.325873406851315e-15,1.0000000000000415,65.89660920493095,65.89660920493095,64.89660920493091,0.0
50000,1.0000000000000508,1.0000000000000508,1.0000000000000406,0.0,-1.021405182655144e-14,1.0000000000000406,1.0000000000000406,1.0000000000000377,0.0,-2.886579864025407e-15,1.0000000000000377,1.0000000000000377,1.0000000000000393,0.0,1.5543122344752192e-15,1.0000000000000393,65.52634017253419,65.52634017253419,64.52634017253415,0.0
