run_id,depth,schedule,seed,checkpoint_label,epoch,train_acc,val_acc,test_acc_at_best_val_if_applicable,block_index,block_type,erank_before,erank_after,delta_erank,relative_delta_erank,is_attention,is_mlp
depth4_bal_MMAAMMAA,4,MMAAMMAA,0,random_init,0,,,,0,M,1.0000000000000404,1.0000000000000528,1.2434497875801753e-14,1.2434497875801252e-14,0,1
depth4_bal_MMAAMMAA,4,MMAAMMAA,0,random_init,0,,,,1,M,1.0000000000000528,1.0000000000000395,-1.3322676295501878e-14,-1.3322676295501175e-14,0,1
depth4_bal_MMAAMMAA,4,MMAAMMAA,0,random_init,0,,,,2,A,1.0000000000000395,67.57446216556113,66.57446216556109,66.57446216555846,1,0
depth4_bal_MMAAMMAA,4,MMAAMMAA,0,random_init,0,,,,3,A,67.57446216556113,76.46032394324793,8.885861777686799,0.1314973363149521,1,0
depth4_bal_MMAAMMAA,4,MMAAMMAA,0,random_init,0,,,,4,M,76.46032394324793,75.90575985726137,-0.5545640859865557,-0.0072529654255477196,0,1
depth4_bal_MMAAMMAA,4,MMAAMMAA,0,random_init,0,,,,5,M,75.90575985726137,75.35309803732527,-0.5526618199361053,-0.007280894374489764,0,1
depth4_bal_MMAAMMAA,4,MMAAMMAA,0,random_init,0,,,,6,A,75.35309803732527,77.95067388345078,2.5975758461255083,0.03447205110052449,1,0
depth4_bal_MMAAMMAA,4,MMAAMMAA,0,random_init,0,,,,7,A,77.95067388345078,78.89729129197381,0.9466174085230392,0.012143800192649903,1,0
depth4_bal_MMAAMMAA,4,MMAAMMAA,0,best_val,3775,1.0,1.0,0.9989931759704664,0,M,1.0000000000000435,1.0000000000000344,-9.103828801926284e-15,-9.103828801925888e-15,0,1
depth4_bal_MMAAMMAA,4,MMAAMMAA,0,best_val,3775,1.0,1.0,0.9989931759704664,1,M,1.0000000000000344,1.0000000000000397,5.329070518200751e-15,5.329070518200568e-15,0,1
depth4_bal_MMAAMMAA,4,MMAAMMAA,0,best_val,3775,1.0,1.0,0.9989931759704664,2,A,1.0000000000000397,7.707279557941064,6.707279557941024,6.707279557940757,1,0
