run_id,depth,schedule,seed,checkpoint_label,epoch,train_acc,val_acc,test_acc_at_best_val_if_applicable,block_index,block_type,erank_before,erank_after,delta_erank,relative_delta_erank,is_attention,is_mlp
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,random_init,0,,,,0,M,1.0000000000000404,1.0000000000000528,1.2434497875801753e-14,1.2434497875801252e-14,0,1
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,random_init,0,,,,1,M,1.0000000000000528,1.0000000000000395,-1.3322676295501878e-14,-1.3322676295501175e-14,0,1
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,random_init,0,,,,2,M,1.0000000000000395,1.000000000000039,-4.440892098500626e-16,-4.4408920985004506e-16,0,1
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,random_init,0,,,,3,M,1.000000000000039,1.0000000000000377,-1.3322676295501878e-15,-1.3322676295501358e-15,0,1
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,random_init,0,,,,4,A,1.0000000000000377,67.05204651403514,66.0520465140351,66.05204651403261,1,0
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,random_init,0,,,,5,A,67.05204651403514,74.62952748021256,7.5774809661774185,0.1130089439491056,1,0
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,random_init,0,,,,6,A,74.62952748021256,76.78996671351663,2.160439233304075,0.028948853171781086,1,0
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,random_init,0,,,,7,A,76.78996671351663,77.37600205249338,0.5860353389767425,0.0076316654904030334,1,0
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,best_val,10025,1.0,1.0,0.996643919901555,0,M,1.0000000000000377,1.0000000000000382,4.440892098500626e-16,4.4408920985004585e-16,0,1
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,best_val,10025,1.0,1.0,0.996643919901555,1,M,1.0000000000000382,1.0000000000000349,-3.3306690738754696e-15,-3.3306690738753426e-15,0,1
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,best_val,10025,1.0,1.0,0.996643919901555,2,M,1.0000000000000349,1.0000000000000426,7.771561172376096e-15,7.771561172375824e-15,0,1
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,best_val,10025,1.0,1.0,0.996643919901555,3,M,1.0000000000000426,1.000000000000035,-7.549516567451064e-15,-7.549516567450743e-15,0,1
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,best_val,10025,1.0,1.0,0.996643919901555,4,A,1.000000000000035,8.593205986687673,7.593205986687638,7.593205986687371,1,0
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,best_val,10025,1.0,1.0,0.996643919901555,5,A,8.593205986687673,11.032316599305544,2.4391106126178705,0.28384174851580013,1,0
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,best_val,10025,1.0,1.0,0.996643919901555,6,A,11.032316599305544,15.285415630646133,4.253099031340589,0.38551277903031816,1,0
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,best_val,10025,1.0,1.0,0.996643919901555,7,A,15.285415630646133,11.39617311029781,-3.889242520348324,-0.25444139788719117,1,0
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,final,50000,0.6612271540469974,0.26631853785900783,,0,M,1.0000000000000406,1.0000000000000389,-1.7763568394002505e-15,-1.7763568394001783e-15,0,1
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,final,50000,0.6612271540469974,0.26631853785900783,,1,M,1.0000000000000389,1.000000000000046,7.105427357601002e-15,7.105427357600726e-15,0,1
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,final,50000,0.6612271540469974,0.26631853785900783,,2,M,1.000000000000046,1.0000000000000384,-7.549516567451064e-15,-7.549516567450717e-15,0,1
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,final,50000,0.6612271540469974,0.26631853785900783,,3,M,1.0000000000000384,1.0000000000000426,4.218847493575595e-15,4.218847493575433e-15,0,1
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,final,50000,0.6612271540469974,0.26631853785900783,,4,A,1.0000000000000426,7.406817612724943,6.4068176127249,6.406817612724627,1,0
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,final,50000,0.6612271540469974,0.26631853785900783,,5,A,7.406817612724943,14.560755710431545,7.153938097706602,0.9658585470521249,1,0
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,final,50000,0.6612271540469974,0.26631853785900783,,6,A,14.560755710431545,21.46831036645846,6.907554656026916,0.4743953400082277,1,0
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,final,50000,0.6612271540469974,0.26631853785900783,,7,A,21.46831036645846,26.069884858564283,4.601574492105822,0.2143426480034127,1,0
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,first_train_acc_ge_0.99,800,1.0,0.013054830287206266,,0,M,1.0000000000000397,1.0000000000000477,7.993605777301127e-15,7.99360577730081e-15,0,1
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,first_train_acc_ge_0.99,800,1.0,0.013054830287206266,,1,M,1.0000000000000477,1.0000000000000413,-6.439293542825908e-15,-6.4392935428256e-15,0,1
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,first_train_acc_ge_0.99,800,1.0,0.013054830287206266,,2,M,1.0000000000000413,1.0000000000000413,0.0,0.0,0,1
