run_id,depth,schedule,seed,epoch,relative_epoch_to_tau,train_acc,val_acc,checkpoint_label,final_rep_erank,sum_delta_A,sum_delta_M,mean_delta_A,mean_delta_M,max_positive_delta_block_index,max_negative_delta_block_index
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,0,-9300,,,random_init,77.37600205249338,76.37600205249333,-2.6645352591003757e-15,19.094000513123333,-6.661338147750939e-16,4,1
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,800,-8500,1.0,0.013054830287206266,first_train_acc_ge_0.99,93.2837980654694,92.28379806546937,-2.886579864025407e-15,23.07094951636734,-7.216449660063518e-16,4,1
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,1000,,0.9448433420365535,0.007832898172323759,periodic,94.44309413675606,93.44309413675603,-5.995204332975845e-15,23.360773534189004,-1.4988010832439613e-15,4,3
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,2000,,0.9931462140992167,0.015665796344647518,periodic,96.300398594389,95.30039859438895,1.1102230246251565e-15,23.825099648597238,2.7755575615628914e-16,4,1
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,3000,,0.8629242819843342,0.014360313315926894,periodic,95.3572666042222,94.35726660422216,-2.4424906541753444e-15,23.589316651055544,-6.106226635438361e-16,4,3
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,4000,,0.8472584856396866,0.020887728459530026,periodic,94.0653859052551,93.06538590525506,1.3322676295501878e-15,23.266346476313768,3.3306690738754696e-16,5,2
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,5000,,0.7764360313315927,0.022193211488250653,periodic,92.51245398792571,91.51245398792567,-1.7763568394002505e-15,22.878113496981417,-4.440892098500626e-16,4,1
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,5625,-3675,1.0,0.05221932114882506,first_val_acc_ge_0.05,88.46596086843988,87.46596086843984,7.327471962526033e-15,21.86649021710996,1.8318679906315083e-15,4,2
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,6000,,1.0,0.05221932114882506,periodic,89.62109134882655,88.62109134882652,6.661338147750939e-16,22.155272837206628,1.6653345369377348e-16,4,3
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,7000,,0.9210182767624021,0.08616187989556136,periodic,84.7230985935178,83.72309859351776,1.3322676295501878e-14,20.93077464837944,3.3306690738754696e-15,5,2
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,8000,,1.0,0.2362924281984334,periodic,68.45171308204655,67.45171308204651,6.217248937900877e-15,16.862928270511627,1.5543122344752192e-15,4,0
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,8025,-1275,1.0,0.2506527415143603,first_val_acc_ge_0.25,65.66693884239828,64.66693884239824,3.9968028886505635e-15,16.16673471059956,9.992007221626409e-16,4,2
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,8850,-450,1.0,0.5718015665796344,first_val_acc_ge_0.50,49.81625855595953,48.81625855595949,-9.325873406851315e-15,12.204064638989873,-2.3314683517128287e-15,4,2
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,9000,-300,1.0,0.793733681462141,first_val_acc_ge_0.75,37.30944392157901,36.30944392157897,1.0880185641326534e-14,9.077360980394742,2.7200464103316335e-15,4,3
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,9000,,1.0,0.793733681462141,periodic,37.30944392157901,36.30944392157897,1.0880185641326534e-14,9.077360980394742,2.7200464103316335e-15,4,3
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,9300,0,1.0,0.9699738903394256,first_val_acc_ge_0.95,21.17870926331193,20.178709263311895,-3.552713678800501e-15,5.044677315827973,-8.881784197001252e-16,4,7
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,10000,700,1.0,0.9973890339425587,periodic,12.257360849775509,11.257360849775463,1.0658141036401503e-14,2.8143402124438657,2.6645352591003757e-15,4,7
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,10025,725,1.0,1.0,best_val,11.39617311029781,10.396173110297774,-2.6645352591003757e-15,2.5990432775744434,-6.661338147750939e-16,4,7
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,11000,1700,1.0,0.9947780678851175,periodic,10.512592997281825,9.51259299728178,5.10702591327572e-15,2.378148249320445,1.27675647831893e-15,4,7
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,12000,2700,1.0,0.9986945169712794,periodic,7.9306347007820674,6.930634700782031,-4.218847493575595e-15,1.7326586751955075,-1.0547118733938987e-15,4,7
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,13000,3700,1.0,0.9856396866840731,periodic,8.689422783311937,7.6894227833119055,-1.1546319456101628e-14,1.9223556958279766,-2.886579864025407e-15,4,7
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,14000,4700,1.0,0.9986945169712794,periodic,8.944545040238252,7.944545040238214,1.9984014443252818e-15,1.9861362600595536,4.996003610813204e-16,5,7
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,15000,5700,1.0,0.9986945169712794,periodic,8.725079602056114,7.725079602056072,7.105427357601002e-15,1.931269900514018,1.7763568394002505e-15,5,7
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,16000,6700,0.9210182767624021,0.8903394255874674,periodic,12.437770940756083,11.437770940756042,-1.5543122344752192e-15,2.859442735189011,-3.885780586188048e-16,4,7
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,17000,7700,1.0,0.9921671018276762,periodic,8.854190046586803,7.854190046586765,-2.4424906541753444e-15,1.963547511646691,-6.106226635438361e-16,5,7
depth4_bal_MMMMAAAA,4,MMMMAAAA,0,18000,8700,0.964425587467363,0.9308093994778068,periodic,10.533522171092411,9.533522171092372,-1.5543122344752192e-15,2.383380542773093,-3.885780586188048e-16,5,7
