run_name,variant,seed,epoch,checkpoint_label,train_acc,val_acc,sum_delta_attn,sum_delta_mlp,final_rep_erank,layer0_delta_mlp,layer1_delta_mlp,layer2_delta_mlp,layer0_delta_attn,layer1_delta_attn,layer2_delta_attn
normal_seed1,normal,1,0,random_init,,,78.3173177602662,-12.191533179190913,67.12578458107534,-3.2393494067679143,-4.552582541047286,-4.399601231375712,67.66918120645003,8.853394510643824,1.7947420431723486
normal_seed1,normal,1,100,periodic_full,0.9399477806788512,0.01174934725848564,66.70101449034517,18.323415759296903,86.02443024964212,-15.194934632804152,-2.3149895856665026,35.83333997776756,41.42679349070857,6.918828027356103,18.355392972280505
normal_seed1,normal,1,125,first_train_acc_ge_0.99,1.0,0.010443864229765013,64.4260728855786,19.870768836842004,85.29684172242064,-13.409392401410706,-3.8371297064867633,37.11729094473947,37.439864473832735,7.049790770851281,19.936417640894582
normal_seed1,normal,1,200,periodic_full,0.9650783289817232,0.007832898172323759,55.63698390469678,26.862061964734323,83.49904586943114,-8.469313829654624,-2.7694417920831356,38.10081758647208,28.404742407461445,7.022247960451388,20.209993536783944
normal_seed1,normal,1,300,periodic_full,0.9712793733681462,0.01174934725848564,48.50086245447719,34.035897158426934,83.53675961290416,-3.9407330336420863,-1.4783511920509476,39.45498138411997,21.336495590220224,6.111105083766557,21.053261780490413
normal_seed1,normal,1,400,periodic_full,0.9716057441253264,0.015665796344647518,45.080741603753886,36.147136975262995,82.22787857901693,-1.7632403519185615,-1.6458398599517743,39.556217187133335,18.0645698488314,5.129432946299097,21.886738808623388
normal_seed1,normal,1,500,periodic_full,1.0,0.010443864229765013,43.35122020043866,33.75754817099066,78.10876837142936,-1.0311316465845835,-3.541847902983001,38.330527720558244,16.434090691507503,4.202255284748325,22.714874224182836
normal_seed1,normal,1,600,periodic_full,1.0,0.013054830287206266,41.9602706804946,35.55889642970859,78.51916711020323,-0.5626300120656218,-2.9738642474126458,39.09539068918686,15.637891275170466,3.434358949290818,22.888020456033317
normal_seed1,normal,1,700,periodic_full,0.9993472584856397,0.014360313315926894,40.85796972349678,38.25602128713422,80.11399101063104,-0.193095151680863,-2.0861467529641686,40.53526319177925,15.045616325150698,3.11948538738414,22.69286801096194
normal_seed1,normal,1,800,periodic_full,0.9866187989556136,0.013054830287206266,39.673869363147034,39.57347874842805,80.24734811157512,-0.08426090082545734,-1.7383971357330985,41.39613678498661,14.693888064805009,2.6460423290036594,22.33393896933837
normal_seed1,normal,1,900,periodic_full,0.9990208877284595,0.016971279373368148,39.3309657680912,36.056547535841986,76.38751330393322,-0.21327000173746313,-2.540992729892725,38.81081026747217,14.474779339292484,2.376823055598031,22.47936337320068
normal_seed1,normal,1,1000,periodic_full,1.0,0.013054830287206266,38.9474254662543,38.54332917568023,78.49075464193457,-0.09791430034723092,-1.9654021731017242,40.606645649129185,14.201662408897525,2.214448309694431,22.531314747662343
normal_seed1,normal,1,1100,periodic_full,1.0,0.01174934725848564,38.533342070033726,36.67826209470796,76.21160416474173,-0.11285111945469062,-2.2399652356262028,39.03107844978885,13.956141138997461,1.9930996373728984,22.584101293663366
normal_seed1,normal,1,1200,periodic_full,0.9745430809399478,0.0195822454308094,38.085115125443195,39.56655452800248,78.65166965344571,-0.011255880089931836,-1.5273537631802796,41.10516417127269,13.777400521089863,1.9742852951447105,22.33342930920862
normal_seed1,normal,1,1300,periodic_full,1.0,0.02610966057441253,38.06255338172809,38.01391986714127,77.07647324886939,0.032745723248755354,-1.537870857250331,39.51904500114284,13.688720795821125,1.8657708405880982,22.508061745318862
normal_seed1,normal,1,1400,periodic_full,1.0,0.02349869451697128,37.81471748034232,35.48863068423785,74.3033481645802,-0.061467146424119434,-2.018645034887726,37.568742865549694,13.677493969372245,1.6965500493929646,22.44067346157711
normal_seed1,normal,1,1500,periodic_full,1.0,0.03263707571801567,37.813325936076104,35.07998570078917,73.89331163686532,-0.08359808875467323,-1.930131738458794,37.09371552800264,13.621896290428479,1.5715706819132045,22.619858963734423
normal_seed1,normal,1,1600,periodic_full,1.0,0.03263707571801567,37.98109427789322,37.327600880774085,76.30869515866735,0.008717561327427958,-1.6531295746276218,38.972012894074275,13.557211684466356,1.634187424157929,22.78969516926893
normal_seed1,normal,1,1700,periodic_full,1.0,0.04046997389033943,37.36113753825597,31.39005785913102,69.75119539738702,-0.1744769355829785,-1.8312594243115186,33.39579421902552,13.59793832535835,1.4133409344813952,22.34985827841622
