run_id,depth,schedule,epoch,step,train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,best_val_acc_so_far,learning_rate,weight_decay,elapsed_time_seconds
depth4_bal_AAMMAAMM,4,AAMMAAMM,1,12,4.737653295199077,4.745244820912679,4.737129361288888,0.00587467362924282,0.006527415143603133,0.008278330909497707,0.006527415143603133,0.0003,1.0,0.7624847888946533
depth4_bal_AAMMAAMM,4,AAMMAAMM,25,300,4.093474944432576,5.786420663197835,5.741172000340053,0.07963446475195822,0.0013054830287206266,0.0032442107618301822,0.006527415143603133,0.0003,1.0,9.268864393234253
depth4_bal_AAMMAAMM,4,AAMMAAMM,50,600,1.8694090644518535,10.21741517384847,10.214245387486049,0.49738903394255873,0.0026109660574412533,0.0069358988701197005,0.006527415143603133,0.0003,1.0,17.791747331619263
depth4_bal_AAMMAAMM,4,AAMMAAMM,75,900,0.5484303335348765,15.183553695678711,15.201940781729562,0.8671671018276762,0.009138381201044387,0.009173285602416377,0.009138381201044387,0.0003,1.0,26.154622554779053
depth4_bal_AAMMAAMM,4,AAMMAAMM,100,1200,0.2231032686928908,17.117332458496094,17.057334082467214,0.9618146214099217,0.010443864229765013,0.009732632285490548,0.010443864229765013,0.0003,1.0,34.575642108917236
depth4_bal_AAMMAAMM,4,AAMMAAMM,125,1500,0.11343274886409442,17.107813199361164,17.0114508492606,0.9879242819843342,0.01174934725848564,0.011075064324868553,0.01174934725848564,0.0003,1.0,43.21706223487854
depth4_bal_AAMMAAMM,4,AAMMAAMM,150,1800,0.05545648777236541,16.4823481241862,16.315829549516952,0.9996736292428199,0.014360313315926894,0.011075064324868553,0.014360313315926894,0.0003,1.0,51.6571319103241
depth4_bal_AAMMAAMM,4,AAMMAAMM,175,2100,0.33456485470136005,14.498342831929525,14.3324830191476,0.9422323759791122,0.013054830287206266,0.013088712383935563,0.014360313315926894,0.0003,1.0,60.59932494163513
depth4_bal_AAMMAAMM,4,AAMMAAMM,200,2400,0.038544002920389175,15.444483121236166,15.205154963902064,1.0,0.01174934725848564,0.012976843047320729,0.014360313315926894,0.0003,1.0,69.21990752220154
depth4_bal_AAMMAAMM,4,AAMMAAMM,225,2700,0.038261826460560165,14.914957682291666,14.684761020115443,1.0,0.014360313315926894,0.01443114442331357,0.014360313315926894,0.0003,1.0,77.87181520462036
depth4_bal_AAMMAAMM,4,AAMMAAMM,250,3000,0.04729144802937905,14.827998797098795,14.587266649518694,1.0,0.014360313315926894,0.014990491106387739,0.014360313315926894,0.0003,1.0,86.57283568382263
depth4_bal_AAMMAAMM,4,AAMMAAMM,275,3300,0.04398984213670095,14.59631601969401,14.43188956124442,0.9996736292428199,0.015665796344647518,0.015102360443002573,0.015665796344647518,0.0003,1.0,94.94481897354126
depth4_bal_AAMMAAMM,4,AAMMAAMM,300,3600,0.07044752997656663,14.502452532450357,14.297727911812919,0.9967362924281984,0.016971279373368148,0.01610918447253608,0.016971279373368148,0.0003,1.0,103.31607222557068
depth4_bal_AAMMAAMM,4,AAMMAAMM,325,3900,0.036838835726181664,14.012548764546713,13.766178785051618,1.0,0.020887728459530026,0.017227877838684416,0.020887728459530026,0.0003,1.0,111.82688593864441
