run_id,depth,schedule,seed,checkpoint_label,epoch,train_acc,val_acc,final_rep_erank,rank_nonzero,top1_mass,top5_mass,top10_mass,top20_mass,singular_values_path
depth4_bal_AAMMMAAM,4,AAMMMAAM,0,best_val,3350,1.0,1.0,24.81209234952341,128,0.10552815138691604,0.374479084464436,0.6461307410037879,0.9178782453440657,/jumbo/lisp/f006j44/erank/erank-interp/outputs/arch_order_sweep_6gpu/spectra/depth4_bal_AAMMMAAM_best_val_singular_values.npy
