run_id,depth,schedule,epoch,step,train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,best_val_acc_so_far,learning_rate,weight_decay,elapsed_time_seconds
depth4_bal_AMMMAAAM,4,AMMMAAAM,1,12,4.737448453903198,4.744797229766846,4.737248393467494,0.008159268929503917,0.009138381201044387,0.008278330909497707,0.009138381201044387,0.0003,1.0,1.0738129615783691
depth4_bal_AMMMAAAM,4,AMMMAAAM,25,300,4.035917639732361,5.792385578155518,5.790084539140974,0.0858355091383812,0.0026109660574412533,0.002908602751985681,0.009138381201044387,0.0003,1.0,9.721003293991089
depth4_bal_AMMMAAAM,4,AMMMAAAM,50,600,2.130423843860626,8.926621437072754,8.927746445792062,0.4366840731070496,0.0026109660574412533,0.005817205503971362,0.009138381201044387,0.0003,1.0,19.049841165542603
depth4_bal_AMMMAAAM,4,AMMMAAAM,75,900,1.3865404725074768,11.129193305969238,11.086030823843819,0.6122715404699739,0.0039164490861618795,0.005369728157512026,0.009138381201044387,0.0003,1.0,28.470714330673218
depth4_bal_AMMMAAAM,4,AMMMAAAM,100,1200,0.7703699022531509,12.988812446594238,12.958132089887346,0.7969973890339426,0.006527415143603133,0.005369728157512026,0.009138381201044387,0.0003,1.0,37.92989635467529
depth4_bal_AMMMAAAM,4,AMMMAAAM,125,1500,0.3589651808142662,14.181835174560547,14.120924186706542,0.9298302872062664,0.014360313315926894,0.005929074840586196,0.014360313315926894,0.0003,1.0,47.491716384887695
depth4_bal_AMMMAAAM,4,AMMMAAAM,150,1800,0.26456405719121295,13.546862602233887,13.6132568359375,0.9670365535248042,0.01174934725848564,0.006712160196890032,0.014360313315926894,0.0003,1.0,56.670798778533936
depth4_bal_AMMMAAAM,4,AMMMAAAM,175,2100,0.6625278741121292,10.823184331258139,10.742417498997279,0.889686684073107,0.005221932114882507,0.006712160196890032,0.014360313315926894,0.0003,1.0,66.0748815536499
depth4_bal_AMMMAAAM,4,AMMMAAAM,200,2400,0.3844881330927213,12.495796839396158,12.429213060651506,0.9370104438642297,0.005221932114882507,0.006264682850430697,0.014360313315926894,0.0003,1.0,75.37510395050049
depth4_bal_AMMMAAAM,4,AMMMAAAM,225,2700,0.11482168671985467,13.560884475708008,13.499162483215333,0.9970626631853786,0.007832898172323759,0.007271506879964202,0.014360313315926894,0.0003,1.0,84.54521417617798
depth4_bal_AMMMAAAM,4,AMMMAAAM,250,3000,0.09304423754413922,13.541156133015951,13.524342128208705,0.9990208877284595,0.009138381201044387,0.008166461572882873,0.014360313315926894,0.0003,1.0,93.87424230575562
depth4_bal_AMMMAAAM,4,AMMMAAAM,275,3300,0.48814136286576587,12.176829973856607,12.31078281402588,0.8971932114882507,0.009138381201044387,0.00805459223626804,0.014360313315926894,0.0003,1.0,102.75791621208191
depth4_bal_AMMMAAAM,4,AMMMAAAM,300,3600,0.23989167312781015,13.360750516255697,13.466668346949985,0.9660574412532638,0.005221932114882507,0.00894954692918671,0.014360313315926894,0.0003,1.0,108.28622078895569
depth4_bal_AMMMAAAM,4,AMMMAAAM,325,3900,0.23000722751021385,12.7752685546875,12.929192978995188,0.970626631853786,0.013054830287206266,0.010739456315024052,0.014360313315926894,0.0003,1.0,113.66605639457703
depth4_bal_AMMMAAAM,4,AMMMAAAM,350,4200,0.07421276594201724,12.289796193440756,12.418280220031738,1.0,0.007832898172323759,0.007830853563038372,0.014360313315926894,0.0003,1.0,119.05167126655579
depth4_bal_AMMMAAAM,4,AMMMAAAM,375,4500,0.3604807232817014,13.360260963439941,13.511619976588658,0.9197127937336814,0.006527415143603133,0.008725808255957042,0.014360313315926894,0.0003,1.0,124.43440055847168
depth4_bal_AMMMAAAM,4,AMMMAAAM,400,4800,0.3828984871506691,13.417633692423502,13.600681631905692,0.8981723237597912,0.009138381201044387,0.010739456315024052,0.014360313315926894,0.0003,1.0,129.95553827285767
depth4_bal_AMMMAAAM,4,AMMMAAAM,425,5100,0.4039152016242345,13.87287712097168,13.976009804861887,0.9073107049608355,0.0026109660574412533,0.010291978968564717,0.014360313315926894,0.0003,1.0,135.4976568222046
depth4_bal_AMMMAAAM,4,AMMMAAAM,450,5400,0.1713356872399648,13.281858444213867,13.42155042375837,0.9827023498694517,0.005221932114882507,0.007495245553193869,0.014360313315926894,0.0003,1.0,140.8794391155243
depth4_bal_AMMMAAAM,4,AMMMAAAM,475,5700,0.08030207889775436,12.48422114054362,12.650018528529577,0.9996736292428199,0.0039164490861618795,0.007718984226423537,0.014360313315926894,0.0003,1.0,146.43127512931824
depth4_bal_AMMMAAAM,4,AMMMAAAM,500,6000,0.10203835926949978,12.190483729044596,12.369810458592006,0.9957571801566579,0.006527415143603133,0.00928515493903121,0.014360313315926894,0.0003,1.0,155.64379739761353
depth4_bal_AMMMAAAM,4,AMMMAAAM,525,6300,1.0725363542636235,10.836734453837076,10.991420500619071,0.6974543080939948,0.009138381201044387,0.009956370958720215,0.014360313315926894,0.0003,1.0,165.0982801914215
depth4_bal_AMMMAAAM,4,AMMMAAAM,550,6600,0.07186749577522278,13.003774325052897,13.063879585266113,0.9993472584856397,0.007832898172323759,0.01152254167132789,0.014360313315926894,0.0003,1.0,174.76098608970642
depth4_bal_AMMMAAAM,4,AMMMAAAM,575,6900,0.0858039278537035,12.72040589650472,12.872121102469308,0.9973890339425587,0.006527415143603133,0.009620762948875714,0.014360313315926894,0.0003,1.0,184.77356696128845
depth4_bal_AMMMAAAM,4,AMMMAAAM,600,7200,0.7116045902172724,9.497223536173502,9.54280024937221,0.8838120104438643,0.005221932114882507,0.010068240295335049,0.014360313315926894,0.0003,1.0,195.36459827423096
depth4_bal_AMMMAAAM,4,AMMMAAAM,625,7500,0.10019313481946786,12.707804679870605,12.793041174752371,0.9928198433420365,0.010443864229765013,0.012193757691016893,0.014360313315926894,0.0003,1.0,204.71228694915771
depth4_bal_AMMMAAAM,4,AMMMAAAM,650,7800,0.06020945558945338,11.730488459269205,11.752649007524763,1.0,0.01174934725848564,0.011634411007942724,0.014360313315926894,0.0003,1.0,214.05529499053955
depth4_bal_AMMMAAAM,4,AMMMAAAM,675,8100,0.0642802535245816,12.1047576268514,12.07071236201695,0.9990208877284595,0.009138381201044387,0.011858149681172391,0.014360313315926894,0.0003,1.0,223.59887719154358
depth4_bal_AMMMAAAM,4,AMMMAAAM,700,8400,0.860705241560936,10.11915397644043,10.264561544145856,0.7604438642297651,0.014360313315926894,0.011858149681172391,0.014360313315926894,0.0003,1.0,232.95079708099365
depth4_bal_AMMMAAAM,4,AMMMAAAM,725,8700,0.15057948604226112,12.349093755086264,12.493053409031459,0.9859660574412533,0.01174934725848564,0.011075064324868553,0.014360313315926894,0.0003,1.0,242.27600407600403
depth4_bal_AMMMAAAM,4,AMMMAAAM,750,9000,0.06286025699228048,11.34354559580485,11.47745508466448,1.0,0.007832898172323759,0.011075064324868553,0.014360313315926894,0.0003,1.0,251.6857089996338
depth4_bal_AMMMAAAM,4,AMMMAAAM,775,9300,0.5357704038421313,12.050216356913248,12.292843627929688,0.8436684073107049,0.013054830287206266,0.010739456315024052,0.014360313315926894,0.0003,1.0,261.2059180736542
depth4_bal_AMMMAAAM,4,AMMMAAAM,800,9600,0.10634141601622105,12.57961622873942,12.776838629586356,0.9951044386422977,0.009138381201044387,0.012081888354402059,0.014360313315926894,0.0003,1.0,270.4663701057434
depth4_bal_AMMMAAAM,4,AMMMAAAM,825,9900,0.36110429217418033,12.502771695454916,12.543958391462054,0.9118798955613577,0.006527415143603133,0.012305627027631726,0.014360313315926894,0.0003,1.0,276.32654881477356
depth4_bal_AMMMAAAM,4,AMMMAAAM,850,10200,0.06813601280252139,11.619311968485514,11.7116669518607,0.9996736292428199,0.009138381201044387,0.011746280344557557,0.014360313315926894,0.0003,1.0,281.7130296230316
depth4_bal_AMMMAAAM,4,AMMMAAAM,875,10500,0.049468823398152985,11.772851626078287,11.868105125427245,1.0,0.015665796344647518,0.013200581720550397,0.015665796344647518,0.0003,1.0,287.2175455093384
depth4_bal_AMMMAAAM,4,AMMMAAAM,900,10800,0.17093057185411453,11.917713165283203,12.10952856881278,0.9840078328981723,0.006527415143603133,0.012305627027631726,0.015665796344647518,0.0003,1.0,292.683109998703
depth4_bal_AMMMAAAM,4,AMMMAAAM,925,11100,0.05069088221838077,11.70750649770101,11.904101698739188,1.0,0.013054830287206266,0.012305627027631726,0.015665796344647518,0.0003,1.0,298.0728545188904
depth4_bal_AMMMAAAM,4,AMMMAAAM,950,11400,0.050905266466240086,11.55956236521403,11.769321414402553,1.0,0.018276762402088774,0.013648059067009733,0.018276762402088774,0.0003,1.0,303.5696756839752
depth4_bal_AMMMAAAM,4,AMMMAAAM,975,11700,1.197291724383831,11.95288372039795,12.102533803667342,0.6814621409921671,0.006527415143603133,0.010068240295335049,0.018276762402088774,0.0003,1.0,309.0225315093994
depth4_bal_AMMMAAAM,4,AMMMAAAM,1000,12000,0.07315921473006408,11.717442194620768,11.965257889883858,0.9977154046997389,0.013054830287206266,0.012976843047320729,0.018276762402088774,0.0003,1.0,314.41583013534546
depth4_bal_AMMMAAAM,4,AMMMAAAM,1025,12300,0.0631502599765857,11.021544774373373,11.19160213470459,0.9996736292428199,0.01174934725848564,0.013871797740239401,0.018276762402088774,0.0003,1.0,322.2463800907135
depth4_bal_AMMMAAAM,4,AMMMAAAM,1050,12600,0.052656374871730804,11.173187255859375,11.362850597926549,1.0,0.013054830287206266,0.012976843047320729,0.018276762402088774,0.0003,1.0,329.6624195575714
depth4_bal_AMMMAAAM,4,AMMMAAAM,1075,12900,0.15309328958392143,12.635104497273764,12.796376500810895,0.9738903394255874,0.0195822454308094,0.012753104374091061,0.0195822454308094,0.0003,1.0,334.9375424385071
depth4_bal_AMMMAAAM,4,AMMMAAAM,1100,13200,0.04435883555561304,11.248121897379557,11.382314872741699,1.0,0.016971279373368148,0.01331245105716523,0.0195822454308094,0.0003,1.0,340.1750257015228
depth4_bal_AMMMAAAM,4,AMMMAAAM,1125,13500,0.05949586754043897,10.930091857910156,11.061264991760254,0.9993472584856397,0.01174934725848564,0.012081888354402059,0.0195822454308094,0.0003,1.0,345.5718071460724
depth4_bal_AMMMAAAM,4,AMMMAAAM,1150,13800,0.045507326101263366,11.358614921569824,11.468241010393415,1.0,0.006527415143603133,0.014095536413469069,0.0195822454308094,0.0003,1.0,352.0500319004059
depth4_bal_AMMMAAAM,4,AMMMAAAM,1175,14100,0.5960728079080582,10.8520294825236,11.000675010681153,0.8443211488250653,0.016971279373368148,0.010515717641794384,0.0195822454308094,0.0003,1.0,361.5068242549896
depth4_bal_AMMMAAAM,4,AMMMAAAM,1200,14400,1.0453495631615322,9.389206250508627,9.317744037083218,0.7127937336814621,0.010443864229765013,0.01532609911623224,0.0195822454308094,0.0003,1.0,370.9520013332367
depth4_bal_AMMMAAAM,4,AMMMAAAM,1225,14700,0.07019010682900746,10.968373934427897,11.031814466203961,0.9977154046997389,0.016971279373368148,0.015661707126076743,0.0195822454308094,0.0003,1.0,380.38770055770874
depth4_bal_AMMMAAAM,4,AMMMAAAM,1250,15000,0.06321349615852039,10.508687337239584,10.58202062334333,0.9996736292428199,0.016971279373368148,0.018346571204832754,0.0195822454308094,0.0003,1.0,389.70210886001587
