run_id,depth,schedule,seed,epoch,relative_epoch_to_tau,train_acc,val_acc,checkpoint_label,final_rep_erank,sum_delta_A,sum_delta_M,mean_delta_A,mean_delta_M,max_positive_delta_block_index,max_negative_delta_block_index
depth4_bal_MMAMAAAM,4,MMAMAAAM,0,0,-2375,,,random_init,78.18847641777535,78.11066747384872,-0.9221910560734168,19.52766686846218,-0.2305477640183542,2,7
depth4_bal_MMAMAAAM,4,MMAMAAAM,0,225,-2150,0.9996736292428199,0.005221932114882507,first_train_acc_ge_0.99,82.92169656234127,49.38275440988602,32.53894215245521,12.345688602471505,8.134735538113803,7,3
depth4_bal_MMAMAAAM,4,MMAMAAAM,0,1000,,0.5682114882506527,0.01174934725848564,periodic,74.90654458503312,34.40501873530802,39.50152584972506,8.601254683827005,9.875381462431266,7,3
depth4_bal_MMAMAAAM,4,MMAMAAAM,0,1550,-825,1.0,0.0639686684073107,first_val_acc_ge_0.05,69.17074323968295,32.087018929917996,36.08372430976491,8.021754732479499,9.020931077441228,7,3
depth4_bal_MMAMAAAM,4,MMAMAAAM,0,1775,-600,0.9941253263707572,0.3002610966057441,first_val_acc_ge_0.25,54.13289085163971,29.444459037741606,23.688431813898067,7.361114759435401,5.922107953474517,7,3
depth4_bal_MMAMAAAM,4,MMAMAAAM,0,2000,-375,1.0,0.5469973890339426,first_val_acc_ge_0.50,40.65184691649277,24.556898719582243,15.094948196910485,6.139224679895561,3.773737049227621,7,3
depth4_bal_MMAMAAAM,4,MMAMAAAM,0,2000,,1.0,0.5469973890339426,periodic,40.65184691649277,24.556898719582243,15.094948196910485,6.139224679895561,3.773737049227621,7,3
depth4_bal_MMAMAAAM,4,MMAMAAAM,0,2150,-225,1.0,0.7532637075718016,first_val_acc_ge_0.75,32.78719872742086,21.233576252364497,10.553622475056324,5.308394063091124,2.638405618764081,7,3
depth4_bal_MMAMAAAM,4,MMAMAAAM,0,2375,0,1.0,0.9660574412532638,first_val_acc_ge_0.95,23.800267208476797,17.610298510798266,5.189968697678488,4.4025746276995665,1.297492174419622,6,3
depth4_bal_MMAMAAAM,4,MMAMAAAM,0,3000,625,1.0,0.9895561357702349,periodic,19.053355230579925,15.829420390403357,2.2239348401765175,3.957355097600839,0.5559837100441294,6,3
