run_id,depth,schedule,seed,checkpoint_label,epoch,train_acc,val_acc,final_rep_erank,rank_nonzero,top1_mass,top5_mass,top10_mass,top20_mass,singular_values_path
depth4_bal_MMAMAAAM,4,MMAMAAAM,0,best_val,3250,1.0,1.0,13.010563002207906,128,0.26170360501839046,0.6700416351626923,0.845937119411557,0.9495034984286681,/jumbo/lisp/f006j44/erank/erank-interp/outputs/arch_order_sweep_6gpu/spectra/depth4_bal_MMAMAAAM_best_val_singular_values.npy
