run_name,variant,seed,epoch,step,train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,best_val_acc_so_far,learning_rate,weight_decay,elapsed_time_seconds
normal_seed0,normal,0,1,12,4.742177486419678,4.746164321899414,4.744903182983398,0.007832898172323759,0.006527415143603133,0.007271506879964202,0.006527415143603133,0.0003,1.0,0.7602784633636475
normal_seed0,normal,0,25,300,3.722813288370768,6.33457883199056,6.327299349648612,0.12532637075718014,0.0013054830287206266,0.0023492560689115116,0.006527415143603133,0.0003,1.0,7.517210245132446
normal_seed0,normal,0,50,600,1.121528724829356,11.934902826944986,11.974216106959751,0.7137728459530026,0.006527415143603133,0.0050341201476675245,0.006527415143603133,0.0003,1.0,14.643379211425781
normal_seed0,normal,0,75,900,0.1286488100886345,15.553197860717773,15.541951288495746,1.0,0.006527415143603133,0.004810381474437857,0.006527415143603133,0.0003,1.0,21.548176765441895
normal_seed0,normal,0,100,1200,0.1157772255440553,15.075423876444498,15.113075419834681,0.9957571801566579,0.005221932114882507,0.004810381474437857,0.006527415143603133,0.0003,1.0,27.69726324081421
normal_seed0,normal,0,125,1500,0.07992724639674027,15.016698519388834,14.97829704284668,0.9983681462140992,0.005221932114882507,0.005817205503971362,0.006527415143603133,0.0003,1.0,34.277398347854614
normal_seed0,normal,0,150,1800,0.07816183504958947,15.016480127970377,14.91078646523612,0.9980417754569191,0.005221932114882507,0.006376552187045531,0.006527415143603133,0.0003,1.0,40.530083656311035
normal_seed0,normal,0,175,2100,0.16290464252233505,14.381730079650879,14.398925236293248,0.9836814621409922,0.0039164490861618795,0.006152813513815863,0.006527415143603133,0.0003,1.0,45.96145749092102
normal_seed0,normal,0,200,2400,0.08325631854434808,13.993831316630045,13.862179974147251,0.9973890339425587,0.005221932114882507,0.006600290860275198,0.006527415143603133,0.0003,1.0,52.18699908256531
normal_seed0,normal,0,225,2700,0.04324635801215967,13.928177833557129,13.811993816920689,1.0,0.007832898172323759,0.006600290860275198,0.007832898172323759,0.0003,1.0,59.66419172286987
normal_seed0,normal,0,250,3000,0.2789856257538001,13.80211321512858,13.812099756513323,0.943864229765013,0.0013054830287206266,0.007047768206734534,0.007832898172323759,0.0003,1.0,66.10937809944153
normal_seed0,normal,0,275,3300,0.052763269282877445,13.472347895304361,13.35814767565046,0.9990208877284595,0.007832898172323759,0.009061416265801543,0.007832898172323759,0.0003,1.0,72.70966529846191
normal_seed0,normal,0,300,3600,0.037837353690216936,14.020668983459473,13.90502302987235,0.9986945169712794,0.0039164490861618795,0.007718984226423537,0.007832898172323759,0.0003,1.0,78.89554333686829
normal_seed0,normal,0,325,3900,0.22025382332503796,13.476658821105957,13.421896416800363,0.964425587467363,0.007832898172323759,0.007942722899653205,0.007832898172323759,0.0003,1.0,83.14815664291382
normal_seed0,normal,0,350,4200,0.039087605041762195,13.134182294209799,12.995632907322475,1.0,0.005221932114882507,0.008837677592571876,0.007832898172323759,0.0003,1.0,90.65061783790588
normal_seed0,normal,0,375,4500,0.43804706384738284,13.091811498006185,13.058620943341936,0.8841383812010444,0.0039164490861618795,0.010068240295335049,0.007832898172323759,0.0003,1.0,96.75294041633606
normal_seed0,normal,0,400,4800,0.03611015869925419,13.017070134480795,12.983897890363421,1.0,0.005221932114882507,0.010068240295335049,0.007832898172323759,0.0003,1.0,102.79289555549622
normal_seed0,normal,0,425,5100,0.405457171301047,13.362208684285482,13.219264302934919,0.9001305483028721,0.0026109660574412533,0.010180109631949883,0.007832898172323759,0.0003,1.0,109.67651772499084
normal_seed0,normal,0,450,5400,0.03734806024779876,12.760606129964193,12.692048971993582,1.0,0.007832898172323759,0.010851325651638885,0.007832898172323759,0.0003,1.0,116.33265686035156
normal_seed0,normal,0,475,5700,0.047825584498544536,12.966364860534668,12.869233131408691,0.9996736292428199,0.007832898172323759,0.011186933661483387,0.007832898172323759,0.0003,1.0,122.29931116104126
normal_seed0,normal,0,500,6000,0.030278397258371115,13.006586392720541,12.868994413103376,1.0,0.005221932114882507,0.01096319498825372,0.007832898172323759,0.0003,1.0,129.26377987861633
normal_seed0,normal,0,525,6300,0.05172870587557554,12.632404327392578,12.472070012773786,0.9993472584856397,0.006527415143603133,0.01129880299809822,0.007832898172323759,0.0003,1.0,136.7305600643158
normal_seed0,normal,0,550,6600,0.030576965305954218,12.990203857421875,12.843471472603934,1.0,0.005221932114882507,0.012641235037476228,0.007832898172323759,0.0003,1.0,143.50080132484436
normal_seed0,normal,0,575,6900,0.03828929675122102,12.45445696512858,12.28084613255092,1.0,0.005221932114882507,0.011858149681172391,0.007832898172323759,0.0003,1.0,150.05451107025146
normal_seed0,normal,0,600,7200,0.03125128662213683,13.251157760620117,12.972060094560895,1.0,0.006527415143603133,0.011858149681172391,0.007832898172323759,0.0003,1.0,156.54803586006165
normal_seed0,normal,0,625,7500,0.03797637081394593,12.275552749633789,12.113737188066755,1.0,0.007832898172323759,0.012864973710705895,0.007832898172323759,0.0003,1.0,163.39275646209717
normal_seed0,normal,0,650,7800,0.08297257125377655,13.613304456075033,13.438016428266252,0.9918407310704961,0.007832898172323759,0.013648059067009733,0.007832898172323759,0.0003,1.0,170.23285102844238
normal_seed0,normal,0,675,8100,0.03606748177359501,12.17303212483724,12.06561107635498,1.0,0.006527415143603133,0.012529365700861394,0.007832898172323759,0.0003,1.0,174.06985759735107
normal_seed0,normal,0,700,8400,0.03227947807560364,12.513378779093424,12.38540586744036,1.0,0.007832898172323759,0.013648059067009733,0.007832898172323759,0.0003,1.0,180.69895696640015
