run_id,depth,schedule,seed,epoch,relative_epoch_to_tau,train_acc,val_acc,checkpoint_label,final_rep_erank,sum_delta_A,sum_delta_M,mean_delta_A,mean_delta_M,max_positive_delta_block_index,max_negative_delta_block_index
depth4_control_MMMMMMMM,4,MMMMMMMM,0,0,,,,random_init,1.0000000000000295,nan,-1.2212453270876722e-14,nan,-1.5265566588595902e-15,5,7
depth4_control_MMMMMMMM,4,MMMMMMMM,0,25,,0.011422976501305483,0.007832898172323759,best_val,1.0000000000000373,nan,3.774758283725532e-15,nan,4.718447854656915e-16,5,3
depth4_control_MMMMMMMM,4,MMMMMMMM,0,1000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000409,nan,6.661338147750939e-16,nan,8.326672684688674e-17,6,2
depth4_control_MMMMMMMM,4,MMMMMMMM,0,2000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000455,nan,1.199040866595169e-14,nan,1.4988010832439613e-15,0,1
depth4_control_MMMMMMMM,4,MMMMMMMM,0,3000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000444,nan,4.6629367034256575e-15,nan,5.828670879282072e-16,7,1
depth4_control_MMMMMMMM,4,MMMMMMMM,0,4000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000453,nan,6.8833827526759706e-15,nan,8.604228440844963e-16,7,6
depth4_control_MMMMMMMM,4,MMMMMMMM,0,5000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000426,nan,1.9984014443252818e-15,nan,2.498001805406602e-16,5,6
depth4_control_MMMMMMMM,4,MMMMMMMM,0,6000,,0.01174934725848564,0.007832898172323759,periodic,1.000000000000034,nan,-8.215650382226158e-15,nan,-1.0269562977782698e-15,4,6
depth4_control_MMMMMMMM,4,MMMMMMMM,0,7000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000406,nan,-2.4424906541753444e-15,nan,-3.0531133177191805e-16,1,0
depth4_control_MMMMMMMM,4,MMMMMMMM,0,8000,,0.01174934725848564,0.007832898172323759,periodic,1.000000000000039,nan,-2.886579864025407e-15,nan,-3.608224830031759e-16,1,3
depth4_control_MMMMMMMM,4,MMMMMMMM,0,9000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000495,nan,1.021405182655144e-14,nan,1.27675647831893e-15,6,3
depth4_control_MMMMMMMM,4,MMMMMMMM,0,10000,,0.01174934725848564,0.007832898172323759,periodic,1.000000000000043,nan,6.217248937900877e-15,nan,7.771561172376096e-16,4,3
depth4_control_MMMMMMMM,4,MMMMMMMM,0,11000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000377,nan,-5.551115123125783e-15,nan,-6.938893903907228e-16,4,0
depth4_control_MMMMMMMM,4,MMMMMMMM,0,12000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000298,nan,1.5543122344752192e-15,nan,1.942890293094024e-16,0,7
depth4_control_MMMMMMMM,4,MMMMMMMM,0,13000,,0.01174934725848564,0.007832898172323759,periodic,1.00000000000004,nan,7.549516567451064e-15,nan,9.43689570931383e-16,1,4
depth4_control_MMMMMMMM,4,MMMMMMMM,0,14000,,0.01174934725848564,0.007832898172323759,periodic,1.00000000000004,nan,-5.10702591327572e-15,nan,-6.38378239159465e-16,4,5
depth4_control_MMMMMMMM,4,MMMMMMMM,0,15000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000324,nan,-1.4210854715202004e-14,nan,-1.7763568394002505e-15,3,4
depth4_control_MMMMMMMM,4,MMMMMMMM,0,16000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000533,nan,1.1102230246251565e-14,nan,1.3877787807814457e-15,2,1
depth4_control_MMMMMMMM,4,MMMMMMMM,0,17000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000386,nan,-3.3306690738754696e-15,nan,-4.163336342344337e-16,4,3
depth4_control_MMMMMMMM,4,MMMMMMMM,0,18000,,0.01174934725848564,0.007832898172323759,periodic,1.0000000000000466,nan,3.552713678800501e-15,nan,4.440892098500626e-16,5,4
