run_id,depth,schedule,seed,checkpoint_label,epoch,train_acc,val_acc,test_acc_at_best_val_if_applicable,block_index,block_type,erank_before,erank_after,delta_erank,relative_delta_erank,is_attention,is_mlp
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,random_init,0,,,,0,M,1.0000000000000404,1.0000000000000528,1.2434497875801753e-14,1.2434497875801252e-14,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,random_init,0,,,,1,M,1.0000000000000528,1.0000000000000395,-1.3322676295501878e-14,-1.3322676295501175e-14,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,random_init,0,,,,2,M,1.0000000000000395,1.000000000000039,-4.440892098500626e-16,-4.4408920985004506e-16,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,random_init,0,,,,3,A,1.000000000000039,66.7607683734143,65.76076837341425,65.76076837341168,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,random_init,0,,,,4,A,66.7607683734143,74.34928040995425,7.588512036539953,0.11366723633399457,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,random_init,0,,,,5,A,74.34928040995425,77.0247424960154,2.6754620860611595,0.03598504345044012,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,random_init,0,,,,6,M,77.0247424960154,76.38500006134964,-0.639742434665763,-0.008305674435703018,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,random_init,0,,,,7,A,76.38500006134964,77.52224726625053,1.1372472049008877,0.01488835771404716,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,best_val,2600,1.0,1.0,0.9969795279113994,0,M,1.0000000000000406,1.0000000000000406,0.0,0.0,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,best_val,2600,1.0,1.0,0.9969795279113994,1,M,1.0000000000000406,1.0000000000000435,2.886579864025407e-15,2.88657986402529e-15,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,best_val,2600,1.0,1.0,0.9969795279113994,2,M,1.0000000000000435,1.0000000000000415,-1.9984014443252818e-15,-1.998401444325195e-15,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,best_val,2600,1.0,1.0,0.9969795279113994,3,A,1.0000000000000415,9.14163166032236,8.14163166032232,8.141631660321982,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,best_val,2600,1.0,1.0,0.9969795279113994,4,A,9.14163166032236,13.608147023213524,4.466515362891164,0.4885906071098101,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,best_val,2600,1.0,1.0,0.9969795279113994,5,A,13.608147023213524,18.21368583981112,4.605538816597596,0.3384398190834663,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,best_val,2600,1.0,1.0,0.9969795279113994,6,M,18.21368583981112,27.822770781694206,9.609084941883086,0.52757497995709,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,best_val,2600,1.0,1.0,0.9969795279113994,7,A,27.822770781694206,32.97456018062061,5.1517893989264,0.18516449850911265,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,final,50000,0.7180156657963447,0.5535248041775457,,0,M,1.0000000000000364,1.0000000000000462,9.769962616701378e-15,9.769962616701023e-15,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,final,50000,0.7180156657963447,0.5535248041775457,,1,M,1.0000000000000462,1.000000000000044,-2.220446049250313e-15,-2.2204460492502105e-15,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,final,50000,0.7180156657963447,0.5535248041775457,,2,M,1.000000000000044,1.0000000000000517,7.771561172376096e-15,7.771561172375753e-15,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,final,50000,0.7180156657963447,0.5535248041775457,,3,A,1.0000000000000517,4.502899498717698,3.502899498717646,3.502899498717465,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,final,50000,0.7180156657963447,0.5535248041775457,,4,A,4.502899498717698,6.2932246679563235,1.790325169238626,0.39759385474813763,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,final,50000,0.7180156657963447,0.5535248041775457,,5,A,6.2932246679563235,6.353776304444211,0.06055163648788753,0.009621718543786108,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,final,50000,0.7180156657963447,0.5535248041775457,,6,M,6.353776304444211,5.914960939648518,-0.43881536479569316,-0.06906371011027874,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,final,50000,0.7180156657963447,0.5535248041775457,,7,A,5.914960939648518,13.81126366081753,7.896302721169013,1.3349712367903197,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_train_acc_ge_0.99,300,0.9960835509138382,0.007832898172323759,,0,M,1.0000000000000375,1.0000000000000446,7.105427357601002e-15,7.105427357600735e-15,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_train_acc_ge_0.99,300,0.9960835509138382,0.007832898172323759,,1,M,1.0000000000000446,1.000000000000035,-9.547918011776346e-15,-9.54791801177592e-15,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_train_acc_ge_0.99,300,0.9960835509138382,0.007832898172323759,,2,M,1.000000000000035,1.000000000000039,3.9968028886505635e-15,3.996802888650423e-15,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_train_acc_ge_0.99,300,0.9960835509138382,0.007832898172323759,,3,A,1.000000000000039,21.878737191603776,20.878737191603737,20.87873719160292,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_train_acc_ge_0.99,300,0.9960835509138382,0.007832898172323759,,4,A,21.878737191603776,35.381929015837734,13.503191824233959,0.6171833276289808,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_train_acc_ge_0.99,300,0.9960835509138382,0.007832898172323759,,5,A,35.381929015837734,42.90901057167459,7.527081555836858,0.2127380209390949,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_train_acc_ge_0.99,300,0.9960835509138382,0.007832898172323759,,6,M,42.90901057167459,69.33655019791686,26.42753962624227,0.615897203737618,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_train_acc_ge_0.99,300,0.9960835509138382,0.007832898172323759,,7,A,69.33655019791686,81.90007733747946,12.563527139562595,0.18119631137835368,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.05,1975,0.7862271540469974,0.05483028720626632,,0,M,1.000000000000042,1.0000000000000375,-4.440892098500626e-15,-4.44089209850044e-15,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.05,1975,0.7862271540469974,0.05483028720626632,,1,M,1.0000000000000375,1.0000000000000477,1.021405182655144e-14,1.0214051826551057e-14,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.05,1975,0.7862271540469974,0.05483028720626632,,2,M,1.0000000000000477,1.0000000000000413,-6.439293542825908e-15,-6.4392935428256e-15,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.05,1975,0.7862271540469974,0.05483028720626632,,3,A,1.0000000000000413,13.680308984839632,12.680308984839591,12.680308984839067,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.05,1975,0.7862271540469974,0.05483028720626632,,4,A,13.680308984839632,22.983533454567645,9.303224469728013,0.6800449083451071,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.05,1975,0.7862271540469974,0.05483028720626632,,5,A,22.983533454567645,31.063544151634133,8.080010697066488,0.35155650514045317,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.05,1975,0.7862271540469974,0.05483028720626632,,6,M,31.063544151634133,70.26833308059534,39.20478892896121,1.2620835773788806,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.05,1975,0.7862271540469974,0.05483028720626632,,7,A,70.26833308059534,79.34224525221101,9.073912171615675,0.12913231001521286,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.25,2350,1.0,0.2584856396866841,,0,M,1.0000000000000404,1.0000000000000357,-4.6629367034256575e-15,-4.662936703425469e-15,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.25,2350,1.0,0.2584856396866841,,1,M,1.0000000000000357,1.0000000000000417,5.995204332975845e-15,5.995204332975631e-15,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.25,2350,1.0,0.2584856396866841,,2,M,1.0000000000000417,1.000000000000033,-8.659739592076221e-15,-8.65973959207586e-15,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.25,2350,1.0,0.2584856396866841,,3,A,1.000000000000033,12.651641386146581,11.651641386146547,11.651641386146162,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.25,2350,1.0,0.2584856396866841,,4,A,12.651641386146581,21.438674575726342,8.78703318957976,0.6945370107630044,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.25,2350,1.0,0.2584856396866841,,5,A,21.438674575726342,29.834506074484995,8.395831498758653,0.39162082847531643,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.25,2350,1.0,0.2584856396866841,,6,M,29.834506074484995,57.43218269017788,27.597676615692887,0.9250254234741602,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.25,2350,1.0,0.2584856396866841,,7,A,57.43218269017788,66.95654756596201,9.52436487578413,0.16583672132337393,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.50,2425,1.0,0.5757180156657964,,0,M,1.0000000000000464,1.0000000000000382,-8.215650382226158e-15,-8.215650382225777e-15,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.50,2425,1.0,0.5757180156657964,,1,M,1.0000000000000382,1.000000000000041,2.886579864025407e-15,2.886579864025297e-15,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.50,2425,1.0,0.5757180156657964,,2,M,1.000000000000041,1.0000000000000466,5.551115123125783e-15,5.551115123125555e-15,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.50,2425,1.0,0.5757180156657964,,3,A,1.0000000000000466,12.590745800310637,11.590745800310591,11.590745800310051,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.50,2425,1.0,0.5757180156657964,,4,A,12.590745800310637,20.366646983500296,7.775901183189658,0.6175886088493513,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.50,2425,1.0,0.5757180156657964,,5,A,20.366646983500296,28.329888266703286,7.96324128320299,0.3909942215650067,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.50,2425,1.0,0.5757180156657964,,6,M,28.329888266703286,51.95245977528036,23.622571508577074,0.8338392049481247,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.50,2425,1.0,0.5757180156657964,,7,A,51.95245977528036,61.488034922343026,9.535575147062666,0.1835442477278008,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.75,2475,1.0,0.8498694516971279,,0,M,1.0000000000000404,1.000000000000041,6.661338147750939e-16,6.66133814775067e-16,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.75,2475,1.0,0.8498694516971279,,1,M,1.000000000000041,1.0000000000000362,-4.884981308350689e-15,-4.8849813083504884e-15,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.75,2475,1.0,0.8498694516971279,,2,M,1.0000000000000362,1.0000000000000364,2.220446049250313e-16,2.2204460492502327e-16,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.75,2475,1.0,0.8498694516971279,,3,A,1.0000000000000364,11.628580901383234,10.628580901383199,10.628580901382811,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.75,2475,1.0,0.8498694516971279,,4,A,11.628580901383234,18.20381805431852,6.575237152935287,0.5654376237906342,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.75,2475,1.0,0.8498694516971279,,5,A,18.20381805431852,25.15565282942704,6.951834775108519,0.38188882982486877,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.75,2475,1.0,0.8498694516971279,,6,M,25.15565282942704,42.68474679771874,17.529093968291697,0.696825245886133,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.75,2475,1.0,0.8498694516971279,,7,A,42.68474679771874,50.915538491691734,8.230791693972996,0.1928274690951871,1,0
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.95,2525,1.0,0.9751958224543081,,0,M,1.0000000000000488,1.0000000000000486,-2.220446049250313e-16,-2.2204460492502046e-16,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.95,2525,1.0,0.9751958224543081,,1,M,1.0000000000000486,1.000000000000037,-1.1546319456101628e-14,-1.1546319456101066e-14,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.95,2525,1.0,0.9751958224543081,,2,M,1.000000000000037,1.0000000000000442,7.105427357601002e-15,7.105427357600738e-15,0,1
depth4_bal_MMMAAAMA,4,MMMAAAMA,0,first_val_acc_ge_0.95,2525,1.0,0.9751958224543081,,3,A,1.0000000000000442,10.364156837133843,9.364156837133798,9.364156837133384,1,0
